"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Esmerling Vasquez","Diamondbacks","27","30.1","196","305","501","72.0 %","93.4","","","","","13.8 %","75.1","14.2 %","83.5","","","","","1.6 %","5280"
"Trevor Cahill","Athletics","23","207.2","1378","2007","3385","58.7 %","89.1","6.6 %","83.5","","","12.7 %","78.6","22.0 %","80.5","","","","","0.4 %","6249"
"Kyle McClellan","Cardinals","27","141.2","814","1311","2125","56.9 %","89.1","","","15.4 %","85.2","18.6 %","72.5","9.1 %","81.7","","","","","0.7 %","4845"
"Brad Hand","Marlins","21","60.0","465","619","1084","64.1 %","89.5","","","","","17.5 %","78.3","18.4 %","81.6","","","","","0.2 %","9111"
"Shawn Camp","Blue Jays","35","66.1","363","632","995","48.7 %","87.0","20.8 %","79.3","","","","","30.5 %","82.3","","","","","3.2 %","1855"
"Sam Demel","Diamondbacks","25","25.2","175","264","439","51.7 %","91.2","22.3 %","82.6","25.3 %","89.1","","","0.7 %","84.0","","","","","0.9 %","868"
"James McDonald","Pirates","26","171.0","1124","1775","2899","69.2 %","92.7","5.1 %","80.8","","","19.2 %","76.4","6.5 %","81.6","","","","","0.8 %","5523"
"Chad Billingsley","Dodgers","26","188.0","1205","2016","3221","55.0 %","91.5","","","22.3 %","87.9","16.2 %","75.5","6.4 %","85.0","","","","","0.6 %","5842"
"Will Ohman","White Sox","33","53.1","331","582","913","58.8 %","90.2","40.0 %","82.6","","","0.5 %","76.8","0.8 %","84.1","","","","","2.4 %","296"
"Josh Tomlin","Indians","26","165.1","767","1604","2371","42.3 %","87.9","3.4 %","81.9","28.0 %","84.9","14.7 %","74.1","11.6 %","80.5","","","","","0.4 %","9388"
"Matt Capps","Twins","27","65.2","298","625","923","77.0 %","92.9","15.4 %","87.1","","","3.9 %","81.5","3.7 %","86.9","","","","","0.7 %","4788"
"Jason Vargas","Mariners","28","201.0","1130","2120","3250","47.4 %","87.4","","","18.8 %","84.1","5.8 %","74.0","28.0 %","79.9","","","","","0.7 %","8044"
"Andrew Carignan","Athletics","24","6.1","50","79","129","83.0 %","93.8","14.7 %","80.1","","","","","","","2.3 %","84.0","","","","2431"
"Waldis Joaquin","Giants","24","6.1","42","59","101","75.3 %","94.7","24.8 %","88.0","","","","","","","","","","","","6580"
"John Ely","Dodgers","25","12.2","96","134","230","57.8 %","87.7","","","18.7 %","86.0","4.9 %","70.0","18.7 %","79.2","","","","","2.2 %","6132"
"Jonathan Sanchez","Giants","28","101.1","705","1052","1757","61.9 %","89.9","18.0 %","81.0","","","","","20.1 %","82.9","","","","","1.4 %","7507"
"Blake Beavan","Mariners","22","97.0","496","982","1478","65.9 %","90.6","8.1 %","81.6","","","16.5 %","76.5","9.5 %","82.3","","","","","0.1 %","338"
"Jeff Gray","- - -","29","48.1","302","454","756","68.0 %","93.3","18.0 %","87.4","","","4.0 %","79.2","","","10.1 %","88.5","","","1.3 %","7718"
"Carl Pavano","Twins","35","222.0","1127","2256","3383","60.8 %","89.0","15.6 %","82.8","","","","","23.6 %","81.1","","","","","0.1 %","790"
"Pedro Beato","Mets","24","67.0","393","632","1025","61.7 %","92.3","","","12.3 %","85.7","20.9 %","79.2","5.1 %","87.5","","","","","1.9 %","1330"
"Marcos Mateo","Cubs","27","23.0","158","234","392","58.0 %","93.7","41.5 %","86.0","","","","","0.5 %","85.5","","","","","0.5 %","6869"
"Hideki Okajima","Red Sox","35","8.1","66","95","161","49.7 %","87.0","","","","","22.4 %","76.8","","","28.0 %","82.8","","","","7763"
"Fautino De Los Santos","Athletics","25","33.1","235","374","609","65.6 %","95.8","31.6 %","83.8","","","","","2.8 %","88.8","","","","","0.7 %","5841"
"Anthony Swarzak","Twins","25","102.0","598","1082","1680","68.0 %","91.3","15.4 %","81.9","","","7.0 %","78.5","9.6 %","82.0","","","","","0.2 %","7466"
"Jeremy Guthrie","Orioles","32","208.0","1236","2080","3316","62.6 %","92.5","17.7 %","83.1","","","9.3 %","73.4","10.5 %","83.5","","","","","0.6 %","2072"
"John Danks","White Sox","26","170.1","926","1827","2753","48.9 %","91.6","","","27.3 %","88.3","4.7 %","77.2","19.2 %","83.3","","","","","0.9 %","6329"
"Jon Garland","Dodgers","31","54.0","309","519","828","57.9 %","88.3","14.3 %","83.3","3.5 %","86.3","11.0 %","76.1","7.0 %","80.2","6.3 %","85.3","","","0.1 %","232"
"Duane Below","Tigers","25","29.0","178","306","484","56.5 %","90.4","","","13.9 %","87.0","16.0 %","78.1","13.7 %","83.3","","","","","1.7 %","3124"
"Gavin Floyd","White Sox","28","193.2","1088","1907","2995","47.3 %","91.2","","","28.1 %","85.7","19.9 %","78.8","4.8 %","84.6","","","","","0.5 %","3886"
"Kevin Gregg","Orioles","33","59.2","492","698","1190","45.1 %","92.1","22.5 %","80.4","25.0 %","87.9","","","","","7.4 %","84.7","","","1.2 %","1793"
"Erik Hamren","Padres","24","12.1","103","129","232","56.6 %","91.6","37.3 %","78.6","","","","","","","6.1 %","80.1","","","1.7 %","9133"
"Dan Wheeler","Red Sox","33","49.1","252","528","780","46.9 %","89.2","","","40.3 %","85.2","9.3 %","74.9","3.5 %","83.4","","","","","0.5 %","120"
"Michael Gonzalez","- - -","33","53.1","384","571","955","62.3 %","92.6","34.1 %","82.6","","","","","3.7 %","82.3","","","","","0.4 %","1794"
"Chris Resop","Pirates","28","69.2","459","812","1271","76.5 %","93.3","","","","","20.6 %","79.9","2.9 %","83.1","","","","","2.8 %","3799"
"Colby Lewis","Rangers","31","200.1","1107","2100","3207","57.9 %","89.0","26.8 %","83.9","","","8.5 %","76.3","6.8 %","82.9","","","","","0.1 %","1259"
"Jon Niese","Mets","24","157.1","841","1652","2493","54.9 %","90.6","","","17.2 %","87.2","22.9 %","74.4","5.1 %","84.5","","","","","0.6 %","4424"
"Doug Slaten","Nationals","31","16.1","101","184","285","58.6 %","89.3","30.0 %","80.4","","","","","11.4 %","83.2","","","","","4.2 %","3107"
"Rodrigo Lopez","Cubs","35","97.2","546","1007","1553","59.2 %","88.0","24.9 %","80.7","","","0.7 %","73.7","15.2 %","83.2","","","","","1.0 %","150"
"Dillon Gee","Mets","25","160.2","989","1614","2603","55.6 %","89.8","2.1 %","81.9","7.7 %","86.9","9.8 %","73.4","24.9 %","82.6","","","","","0.6 %","7396"
"Jose Ceda","Marlins","24","20.1","128","223","351","54.7 %","93.4","27.4 %","85.5","8.8 %","89.8","","","0.6 %","84.0","8.6 %","84.6","","","","2377"
"Max Scherzer","Tigers","26","195.0","1210","2134","3344","61.4 %","93.1","18.3 %","82.7","","","","","20.4 %","82.5","","","","","0.4 %","3137"
"Homer Bailey","Reds","25","132.0","734","1372","2106","57.2 %","92.2","21.2 %","86.6","","","12.9 %","77.3","","","8.6 %","86.6","","","0.4 %","8362"
"Jason Marquis","- - -","32","132.0","782","1270","2052","51.8 %","89.3","21.5 %","84.1","11.4 %","86.7","","","15.4 %","82.0","","","","","0.3 %","105"
"Jesse Litsch","Blue Jays","26","75.0","501","771","1272","50.9 %","89.2","19.2 %","83.2","13.1 %","87.2","5.2 %","76.9","11.6 %","81.6","","","","","0.7 %","3688"
"Wade Davis","Rays","25","184.0","1063","1889","2952","68.3 %","91.4","10.8 %","86.0","","","16.3 %","78.6","4.6 %","85.3","","","","","0.1 %","7441"
"Chris Narveson","Brewers","29","161.2","1006","1635","2641","46.5 %","87.8","5.9 %","82.7","","","13.1 %","73.2","34.6 %","80.4","","","","","0.2 %","2141"
"Felipe Paulino","- - -","27","139.1","906","1509","2415","55.6 %","95.1","28.4 %","87.5","","","6.0 %","78.2","10.0 %","86.6","","","","","0.7 %","3777"
"Brett Myers","Astros","30","216.0","1177","2171","3348","49.1 %","88.4","19.3 %","82.5","","","22.9 %","75.4","8.8 %","82.8","","","","","0.7 %","962"
"Sergio Mitre","- - -","30","38.1","202","365","567","69.9 %","88.2","2.7 %","81.3","","","15.8 %","77.1","11.7 %","81.3","","","","","0.4 %","1773"
"Livan Hernandez","Nationals","36","175.1","1015","1673","2688","48.2 %","83.9","26.4 %","79.0","","","15.3 %","66.4","10.1 %","77.7","","","","","1.0 %","1116"
"Phil Coke","Tigers","28","108.2","614","1087","1701","58.4 %","92.0","26.0 %","80.2","","","0.5 %","74.6","15.1 %","81.6","","","","","1.3 %","5535"
"Hector Noesi","Yankees","24","56.1","340","617","957","56.4 %","93.3","20.7 %","85.6","","","13.6 %","79.0","9.3 %","84.9","","","","","1.7 %","3292"
"Jeanmar Gomez","Indians","23","58.1","368","585","953","65.9 %","89.8","20.2 %","83.7","","","","","13.9 %","81.8","","","","","0.5 %","9033"
"Nick Blackburn","Twins","29","148.1","899","1530","2429","57.0 %","89.7","","","15.7 %","87.4","13.1 %","76.8","14.2 %","83.0","","","","","0.9 %","4270"
"Mark Hamburger","Rangers","24","8.0","50","90","140","62.1 %","93.0","12.9 %","81.8","","","","","25.0 %","87.5","","","","","","5329"
"Wade Miley","Diamondbacks","24","40.0","240","416","656","67.3 %","90.3","7.9 %","78.7","","","4.6 %","74.3","20.2 %","79.0","","","","","0.2 %","8779"
"Carlos Fisher","Reds","28","24.0","165","244","409","50.5 %","91.8","21.9 %","79.8","27.6 %","89.0","","","","","","","","","1.7 %","9832"
"Jake McGee","Rays","24","28.0","182","346","528","82.6 %","94.8","13.7 %","80.6","","","","","3.6 %","85.5","","","","","0.8 %","7550"
"Fernando Rodney","Angels","34","32.0","260","362","622","63.8 %","95.5","10.3 %","88.8","","","","","25.9 %","82.5","","","","","","494"
"Joe Thatcher","Padres","29","10.0","69","115","184","81.1 %","85.4","18.9 %","77.0","","","","","","","","","","","2.2 %","4620"
"Yoshinori Tateyama","Rangers","35","44.0","251","483","734","53.9 %","86.9","31.9 %","70.7","","","","","14.3 %","72.7","","","","","1.6 %","11651"
"Lucas Harrell","- - -","26","18.0","146","218","364","60.4 %","92.0","25.0 %","87.6","","","5.0 %","74.4","9.6 %","82.0","","","","","","7541"
"Collin Balester","Nationals","25","35.2","239","371","610","69.1 %","94.1","","","","","29.9 %","80.1","1.0 %","88.2","","","","","0.2 %","6883"
"Chris Capuano","Mets","32","186.0","1039","1923","2962","55.1 %","87.9","14.1 %","79.6","3.1 %","85.0","","","27.7 %","78.3","","","","","0.8 %","1701"
"Brett Tomko","Rangers","38","17.2","118","171","289","62.7 %","90.8","21.5 %","80.6","","","12.3 %","73.8","3.5 %","82.9","","","","","1.7 %","1056"
"Enerio Del Rosario","Astros","25","53.0","363","543","906","75.4 %","89.8","17.8 %","80.4","","","","","6.8 %","85.3","","","","","0.9 %","4204"
"Jose Mijares","Twins","26","49.0","381","563","944","65.3 %","89.8","30.7 %","80.0","","","","","4.0 %","83.3","","","","","1.1 %","4140"
"Zach Britton","Orioles","23","154.1","1011","1498","2509","70.6 %","92.1","12.2 %","83.2","","","","","17.1 %","86.5","","","","","0.5 %","3240"
"Francisco Rodriguez","Angels","28","13.2","86","133","219","62.6 %","93.3","","","34.7 %","88.6","2.7 %","80.2","","","","","","","","6688"
"Carlos Carrasco","Indians","24","124.2","710","1255","1965","57.8 %","92.5","10.6 %","83.9","","","11.9 %","79.7","19.7 %","85.5","","","","","0.5 %","6632"
"Nate Adcock","Royals","23","60.1","366","595","961","60.7 %","90.4","13.1 %","85.0","","","12.4 %","81.2","13.8 %","86.7","","","","","1.1 %","3282"
"Wade LeBlanc","Padres","26","79.2","484","839","1323","45.5 %","87.1","","","26.9 %","83.5","7.0 %","73.8","20.6 %","75.6","","","","","0.4 %","5221"
"Arthur Rhodes","- - -","41","33.0","201","330","531","71.6 %","89.0","25.9 %","80.3","","","","","2.5 %","83.5","","","","","1.1 %","1097"
"Lester Oliveros","- - -","23","21.1","155","234","389","67.5 %","93.8","20.3 %","84.6","","","","","12.2 %","80.5","","","","","1.0 %","9167"
"Ryota Igarashi","Mets","32","38.2","316","456","772","57.3 %","92.3","","","","","15.5 %","78.2","","","27.3 %","85.1","","","1.2 %","10232"
"Daniel Herrera","- - -","26","9.2","47","98","145","39.3 %","82.4","24.8 %","74.0","4.1 %","80.8","","","31.7 %","66.5","","","","","","4552"
"Jake Westbrook","Cardinals","33","183.1","1178","1879","3057","63.6 %","90.0","8.9 %","79.0","15.9 %","85.9","","","11.6 %","79.6","","","","","1.3 %","412"
"Arodys Vizcaino","Braves","20","17.1","124","198","322","64.5 %","95.9","","","","","33.3 %","81.7","2.2 %","85.3","","","","","1.2 %","5498"
"Ricky Nolasco","Marlins","28","206.0","1075","2121","3196","51.6 %","90.5","25.1 %","83.6","","","12.7 %","75.1","","","10.5 %","82.3","","","1.0 %","3830"
"Tommy Hunter","- - -","24","84.2","426","873","1299","50.5 %","92.1","0.1 %","84.0","29.4 %","87.7","14.1 %","78.3","6.0 %","83.0","","","","","0.4 %","1157"
"Luke Hochevar","Royals","27","198.0","1189","1929","3118","53.8 %","92.7","10.7 %","84.0","16.5 %","88.3","11.7 %","77.1","7.4 %","81.6","","","","","0.6 %","6943"
"Ubaldo Jimenez","- - -","27","188.1","1283","1976","3259","61.7 %","93.5","14.4 %","83.4","","","7.0 %","77.1","16.9 %","86.2","","","","","0.7 %","3374"
"Chris Ray","Mariners","29","32.2","179","321","500","64.0 %","93.7","27.0 %","85.5","","","0.2 %","78.0","","","8.7 %","86.1","","","1.6 %","6315"
"Jeremy Jeffress","Royals","23","15.1","122","180","302","81.4 %","96.8","","","","","18.6 %","79.2","","","","","","","0.3 %","9490"
"Buddy Carlyle","Yankees","33","7.2","55","84","139","63.9 %","89.2","","","33.1 %","86.2","","","3.0 %","81.0","","","","","4.3 %","2010"
"Chris Schwinden","Mets","24","21.0","135","223","358","45.3 %","89.1","","","24.1 %","86.7","15.0 %","74.4","15.6 %","81.3","","","","","1.4 %","7851"
"Brandon Morrow","Blue Jays","26","179.1","1114","1998","3112","61.6 %","93.9","26.6 %","87.9","","","5.6 %","81.5","6.2 %","86.8","","","","","0.2 %","9346"
"Brad Lincoln","Pirates","26","47.2","275","477","752","69.8 %","91.8","","","","","18.5 %","81.6","11.7 %","84.2","","","","","2.1 %","4241"
"Brett Cecil","Blue Jays","24","123.2","678","1237","1915","52.6 %","88.5","18.6 %","83.1","","","6.2 %","78.0","22.6 %","80.3","","","","","0.1 %","2660"
"Matt Albers","Red Sox","28","64.2","461","715","1176","70.8 %","93.6","27.1 %","86.7","","","1.7 %","80.1","0.4 %","81.8","","","","","0.9 %","4300"
"Mike Pelfrey","Mets","27","193.2","1208","2008","3216","64.4 %","92.2","14.1 %","84.3","3.1 %","87.9","5.6 %","75.7","","","12.8 %","84.5","","","0.8 %","5203"
"Rick Porcello","Tigers","22","182.0","1050","1810","2860","65.4 %","90.2","19.5 %","83.5","","","2.7 %","75.8","12.4 %","80.9","","","","","0.1 %","2717"
"Tyler Chatwood","Angels","21","142.0","985","1433","2418","74.3 %","93.0","","","1.4 %","87.5","17.6 %","78.9","6.8 %","81.8","","","","","0.8 %","4338"
"Jason Hammel","Rockies","28","170.1","1020","1690","2710","60.9 %","92.9","17.2 %","84.3","","","11.4 %","77.5","10.4 %","86.4","","","","","0.6 %","4538"
"John Grabow","Cubs","32","62.1","352","599","951","37.7 %","88.0","31.6 %","82.2","","","","","30.7 %","81.3","","","","","1.2 %","1848"
"Kevin Correia","Pirates","30","154.0","877","1481","2358","51.0 %","90.8","7.3 %","85.7","19.9 %","88.8","12.1 %","78.0","9.6 %","86.3","","","","","0.1 %","1767"
"Ryan Dempster","Cubs","34","202.1","1301","2214","3515","57.1 %","90.3","31.1 %","85.1","","","","","","","11.9 %","81.8","","","0.3 %","517"
"Carlos Zambrano","Cubs","30","145.2","955","1509","2464","53.3 %","90.2","13.4 %","79.2","20.2 %","89.6","3.6 %","70.4","","","9.4 %","83.3","","","0.7 %","305"
"Jeff Francis","Royals","30","183.0","1064","1889","2953","55.2 %","84.7","","","","","14.0 %","68.0","30.8 %","76.1","","","","","0.5 %","4684"
"Joe Nathan","Twins","36","44.2","314","503","817","57.7 %","92.3","22.4 %","87.8","","","19.7 %","81.4","0.3 %","87.5","","","","","1.1 %","1122"
"Travis Wood","Reds","24","106.0","672","1117","1789","57.6 %","89.9","4.0 %","82.3","16.8 %","87.5","5.9 %","73.5","15.7 %","78.2","","","","","1.6 %","9884"
"Jon Rauch","Blue Jays","32","52.0","319","571","890","58.0 %","89.5","23.9 %","84.6","","","7.8 %","73.4","10.3 %","83.8","","","","","0.5 %","1475"
"Ramon Ortiz","Cubs","38","33.1","193","330","523","33.6 %","91.4","56.1 %","83.0","","","","","10.3 %","84.2","","","","","1.5 %","27"
"Chris Volstad","Marlins","24","165.2","999","1600","2599","59.0 %","91.3","19.4 %","84.3","","","9.4 %","78.4","12.2 %","84.6","","","","","1.0 %","9901"
"Alfredo Simon","Orioles","30","115.2","725","1176","1901","52.0 %","94.4","7.3 %","89.4","","","23.3 %","78.5","","","17.5 %","84.4","","","1.3 %","2155"
"Jake Peavy","White Sox","30","111.2","603","1253","1856","49.9 %","90.7","16.0 %","81.8","16.8 %","86.4","6.3 %","76.6","11.0 %","82.6","","","","","1.1 %","1051"
"Zach Duke","Diamondbacks","28","76.2","452","762","1214","60.0 %","86.9","11.3 %","80.2","","","9.1 %","72.7","19.6 %","80.9","","","","","","3840"
"Randy Wells","Cubs","28","135.1","851","1325","2176","48.9 %","88.1","22.4 %","81.6","10.4 %","85.6","","","18.4 %","81.4","","","","","1.6 %","4535"
"Dontrelle Willis","Reds","29","75.2","462","773","1235","60.1 %","87.5","18.6 %","81.7","","","13.7 %","75.6","7.6 %","78.6","","","","","0.8 %","1703"
"Joe Blanton","Phillies","30","41.1","199","389","588","46.9 %","89.0","16.2 %","82.8","10.7 %","86.0","10.2 %","76.2","16.0 %","81.9","","","","","0.2 %","4849"
"Michael Schwimer","Phillies","25","14.1","107","150","257","42.7 %","91.4","38.3 %","82.3","","","","","19.0 %","80.9","","","","","1.6 %","8103"
"Julio Teheran","Braves","20","19.2","141","211","352","65.0 %","93.0","","","","","16.0 %","75.4","19.1 %","82.3","","","","","0.3 %","6797"
"Jake Arrieta","Orioles","25","119.1","837","1260","2097","60.2 %","92.4","17.1 %","86.0","","","15.5 %","77.5","7.3 %","86.5","","","","","0.4 %","4153"
"Derek Lowe","Braves","38","187.0","1261","1965","3226","50.0 %","88.0","25.3 %","80.3","8.9 %","85.4","","","15.7 %","83.1","","","","","0.5 %","199"
"Bronson Arroyo","Reds","34","199.0","1076","2030","3106","46.2 %","87.0","15.6 %","75.3","7.5 %","85.2","13.1 %","71.1","17.6 %","79.0","","","","","1.1 %","978"
"Scott Diamond","Twins","24","39.0","232","402","634","58.4 %","88.9","","","","","27.7 %","79.9","14.0 %","83.0","","","","","1.9 %","5089"
"Francisco Liriano","Twins","27","134.1","974","1304","2278","51.6 %","91.8","28.9 %","85.5","","","","","19.5 %","84.1","","","","","0.3 %","3201"
"Frank Herrmann","Indians","27","56.1","348","654","1002","77.7 %","93.9","17.5 %","84.9","","","","","","","4.8 %","87.0","","","0.4 %","7960"
"Rich Harden","Athletics","29","82.2","557","925","1482","61.7 %","91.7","1.8 %","82.7","","","","","36.5 %","83.8","","","","","0.2 %","1772"
"Tim Wakefield","Red Sox","44","154.2","806","1610","2416","9.0 %","72.9","","","","","2.0 %","59.5","","","","","89.0 %","65.8","0.8 %","219"
"Luis Perez","Blue Jays","26","65.0","424","676","1100","72.6 %","92.6","18.8 %","82.3","","","","","8.7 %","82.9","","","","","0.2 %","6389"
"Joel Pineiro","Angels","32","145.2","804","1392","2196","62.9 %","87.6","18.0 %","84.3","","","11.6 %","77.1","7.6 %","82.6","","","","","0.6 %","1094"
"Mitch Stetter","Brewers","30","7.0","49","95","144","41.7 %","81.6","58.3 %","76.2","","","","","","","","","","","","5579"
"Jeff Stevens","Cubs","27","7.0","58","88","146","63.0 %","89.4","21.9 %","79.8","","","15.1 %","71.8","","","","","","","","3367"
"Brad Brach","Padres","25","7.0","65","92","157","65.0 %","93.2","34.3 %","83.9","","","","","","","0.7 %","84.0","","","10.8 %","6627"
"A.J. Burnett","Yankees","34","190.1","1252","1970","3222","56.0 %","92.7","","","","","33.2 %","82.6","10.9 %","88.2","","","","","0.4 %","512"
"Clay Hensley","Marlins","31","67.2","440","653","1093","59.3 %","86.8","13.4 %","79.4","","","10.9 %","69.0","16.4 %","81.0","","","","","0.6 %","4593"
"Brian Gordon","Yankees","32","10.1","54","104","158","62.8 %","88.8","9.8 %","80.0","6.5 %","87.2","15.7 %","69.2","","","5.2 %","81.3","","","3.2 %","2374"
"Henry Sosa","Astros","25","53.1","324","550","874","61.5 %","93.1","35.8 %","82.3","","","0.1 %","78.0","2.5 %","85.3","","","","","0.7 %","6936"
"Brian Duensing","Twins","28","161.2","997","1672","2669","62.0 %","91.3","15.2 %","83.4","","","9.1 %","73.7","13.7 %","84.0","","","","","0.3 %","4064"
"Yunesky Maya","Nationals","29","32.2","176","330","506","61.9 %","89.5","18.0 %","80.3","","","10.4 %","69.4","7.2 %","81.5","2.6 %","83.3","","","1.0 %","11420"
"Roberto Hernandez","Indians","30","188.2","1128","1893","3021","68.4 %","92.5","13.3 %","86.1","","","","","18.4 %","85.6","","","","","1.4 %","3273"
"Aneury Rodriguez","Astros","23","85.1","554","905","1459","69.9 %","91.0","23.3 %","79.2","","","2.5 %","75.8","4.3 %","84.0","","","","","1.0 %","8948"
"Brad Penny","Tigers","33","181.2","1170","1781","2951","61.6 %","92.6","2.7 %","87.7","","","12.6 %","77.8","8.8 %","84.8","14.3 %","87.9","","","0.1 %","535"
"Daisuke Matsuzaka","Red Sox","30","37.1","257","400","657","49.8 %","90.3","24.2 %","79.8","14.0 %","89.2","","","7.5 %","79.4","4.6 %","84.6","","","","7775"
"Joe Beimel","Pirates","34","25.1","160","271","431","62.9 %","86.0","","","","","23.4 %","77.9","13.8 %","79.8","","","","","0.7 %","979"
"Ryan Perry","Tigers","24","37.0","254","383","637","63.3 %","94.3","33.9 %","85.5","","","","","2.9 %","85.0","","","","","1.3 %","8799"
"J.A. Happ","Astros","28","156.1","1197","1775","2972","67.3 %","90.0","11.1 %","83.7","","","9.6 %","76.1","12.0 %","80.9","","","","","0.4 %","7410"
"Jordan Lyles","Astros","20","94.0","579","995","1574","51.7 %","89.8","","","23.9 %","86.0","12.6 %","76.6","11.9 %","80.9","","","","","0.3 %","7593"
"Jason Berken","Orioles","27","47.0","318","529","847","58.2 %","92.1","35.8 %","83.8","","","0.4 %","77.0","5.7 %","83.7","","","","","0.6 %","5673"
"Adam Wilk","Tigers","23","13.1","88","155","243","52.7 %","87.8","","","21.4 %","82.7","5.4 %","77.3","20.6 %","81.7","","","","","","8421"
"Drew Pomeranz","Rockies","22","18.1","102","164","266","76.7 %","89.6","","","","","15.0 %","77.5","8.3 %","83.3","","","","","","11426"
"Juan Gutierrez","Diamondbacks","27","18.1","132","207","339","64.0 %","94.0","21.5 %","82.4","","","10.0 %","80.0","4.4 %","84.1","","","","","","3265"
"Mike Zagurski","Phillies","28","3.1","34","47","81","69.1 %","91.8","30.9 %","79.6","","","","","","","","","","","","9683"
"Cesar Jimenez","Mariners","26","6.2","53","68","121","60.3 %","90.5","14.1 %","81.7","","","0.8 %","76.0","24.8 %","79.7","","","","","","3762"
"Darren O'Day","Rangers","28","16.2","97","178","275","61.1 %","84.2","38.6 %","76.8","","","","","0.4 %","78.0","","","","","","3321"
"Kevin Whelan","Yankees","27","1.2","24","19","43","81.4 %","91.1","2.3 %","84.0","","","","","","","16.3 %","84.4","","","","3462"
"Sean Green","Brewers","32","11.2","80","120","200","74.4 %","84.5","","","","","25.6 %","70.8","","","","","","","0.5 %","3001"
"Jim Hoey","Twins","28","24.2","175","282","457","70.2 %","95.3","2.2 %","84.6","","","","","27.6 %","84.0","","","","","","6007"
"Charlie Furbush","- - -","25","85.1","561","923","1484","55.5 %","90.9","","","14.3 %","81.1","20.4 %","76.1","9.8 %","80.8","","","","","0.6 %","1370"
"Alex Burnett","Twins","23","50.2","313","544","857","72.2 %","92.9","21.2 %","85.6","","","5.9 %","77.6","0.7 %","85.7","","","","","0.6 %","4065"
"Chris Tillman","Orioles","23","62.0","459","708","1167","60.5 %","89.5","","","10.5 %","84.2","17.1 %","75.2","11.9 %","78.7","","","","","","5279"
"Chad Durbin","Indians","33","68.1","469","755","1224","35.5 %","90.0","","","45.6 %","87.9","11.1 %","77.4","7.9 %","81.2","","","","","1.4 %","1442"
"Andrew Miller","Red Sox","26","65.0","486","744","1230","61.2 %","92.5","23.3 %","78.5","","","","","15.5 %","83.1","","","","","","6785"
"Andy Sonnanstine","Rays","28","35.2","195","342","537","2.3 %","86.3","12.8 %","80.3","64.8 %","84.6","18.8 %","75.5","1.3 %","81.8","","","","","1.1 %","7667"
"Jo-Jo Reyes","- - -","26","140.2","854","1514","2368","71.8 %","89.9","11.7 %","83.8","","","3.9 %","77.3","12.6 %","83.2","","","","","0.1 %","5559"
"David Purcey","- - -","29","33.2","279","400","679","70.1 %","92.8","16.6 %","82.1","","","","","13.2 %","85.0","","","","","0.9 %","8360"
"Tim Wood","Pirates","28","8.0","56","69","125","69.8 %","94.5","25.0 %","88.6","","","","","5.2 %","88.5","","","","","7.2 %","3775"
"Danny Duffy","Royals","22","105.1","745","1210","1955","63.5 %","93.3","2.5 %","80.8","","","20.1 %","75.5","14.0 %","83.6","","","","","0.1 %","3542"
"Josh Rupe","Orioles","28","14.1","102","154","256","73.8 %","92.0","16.4 %","84.7","","","5.1 %","72.1","4.7 %","81.4","","","","","","7206"
"Justin Germano","Indians","28","12.2","74","133","207","68.5 %","87.7","","","","","15.1 %","70.0","16.5 %","80.8","","","","","0.5 %","1938"
"Jonathan Broxton","Dodgers","27","12.2","100","145","245","70.6 %","94.1","28.2 %","86.5","","","","","1.3 %","88.0","","","","","2.9 %","4759"
"Brad Bergesen","Orioles","25","101.0","591","1069","1660","65.1 %","91.0","24.7 %","84.6","","","0.8 %","77.6","9.4 %","84.2","","","","","0.7 %","8375"
"Jeff Fulchino","- - -","31","34.2","262","379","641","64.0 %","93.3","19.4 %","83.6","","","","","","","16.7 %","85.2","","","1.7 %","3532"
"Edinson Volquez","Reds","27","108.2","775","1177","1952","52.9 %","93.6","0.1 %","82.0","","","20.8 %","78.6","26.2 %","83.3","","","","","1.6 %","3990"
"Chris Jakubauskas","Orioles","32","72.1","476","823","1299","65.8 %","90.5","4.9 %","86.6","","","25.4 %","76.7","4.0 %","81.7","","","","","0.7 %","7831"
"Kyle Waldrop","Twins","25","11.0","67","111","178","75.3 %","88.3","","","","","19.4 %","77.2","5.3 %","82.4","","","","","4.5 %","7513"
"Mark Hendrickson","Orioles","37","11.0","96","119","215","55.9 %","87.5","","","10.3 %","87.4","27.7 %","74.3","6.1 %","79.5","","","","","0.9 %","1574"
"Jeremy Accardo","Orioles","29","37.2","262","430","692","55.1 %","91.8","15.9 %","85.3","21.9 %","89.2","","","","","7.1 %","84.5","","","2.9 %","6428"
"Eric Surkamp","Giants","23","26.2","198","274","472","51.3 %","87.9","","","10.0 %","81.9","25.4 %","76.5","13.3 %","79.9","","","","","0.9 %","2540"
"Matt Palmer","Angels","32","15.2","99","153","252","35.1 %","89.8","","","38.3 %","87.6","20.2 %","76.7","6.5 %","84.1","","","","","1.6 %","4457"
"Phil Hughes","Yankees","25","74.2","443","849","1292","59.2 %","91.3","","","12.3 %","87.2","22.0 %","74.7","6.5 %","83.9","","","","","0.6 %","7450"
"Dave Bush","Rangers","31","37.1","208","387","595","46.9 %","87.6","12.1 %","81.6","14.3 %","84.0","24.0 %","69.5","2.7 %","81.0","","","","","1.3 %","4635"
