"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Dave Borkowski","Astros","29","71.0","396","709","1105","60.0 %","90.4","25.9 %","84.5","","","3.5 %","70.1","10.6 %","83.9","","","","","3.5 %","2002"
"Miguel Asencio","Rockies","25","7.2","50","83","133","64.1 %","91.3","9.2 %","80.6","","","","","26.7 %","83.0","","","","","1.5 %","586"
"Ryan Wagner","Nationals","23","30.2","213","305","518","72.1 %","90.9","22.3 %","85.9","","","","","5.7 %","84.4","","","","","4.6 %","1770"
"Jason Childers","Devil Rays","31","7.2","69","93","162","45.3 %","86.8","8.7 %","83.1","1.9 %","84.7","13.0 %","76.5","31.1 %","76.4","","","","","0.6 %","2379"
"Joe Saunders","Angels","25","70.2","453","709","1162","57.4 %","90.4","2.0 %","79.9","","","13.3 %","75.8","27.3 %","82.1","","","","","1.1 %","4366"
"Juan Oviedo","Royals","24","13.1","68","131","199","52.9 %","92.6","17.6 %","82.8","","","1.0 %","78.5","28.5 %","83.7","","","","","3.0 %","2886"
"Brett Tomko","Dodgers","33","112.1","702","1223","1925","60.9 %","92.0","21.3 %","82.9","","","5.5 %","76.1","11.1 %","81.9","1.2 %","80.8","","","3.0 %","1056"
"Todd Williams","Orioles","35","57.0","381","563","944","84.2 %","88.8","14.0 %","79.4","","","0.1 %","76.0","1.8 %","83.1","","","","","3.0 %","805"
"Ian Snell","Pirates","24","186.0","1103","1932","3035","57.3 %","92.8","26.7 %","83.6","0.2 %","87.3","6.5 %","80.7","9.3 %","84.1","","","","","2.4 %","2227"
"Daniel Cabrera","Orioles","25","148.0","1148","1533","2681","76.7 %","94.8","21.5 %","84.9","","","1.8 %","82.5","0.1 %","86.5","","","","","1.8 %","1931"
"Noah Lowry","Giants","25","159.1","972","1646","2618","58.9 %","87.2","5.2 %","78.1","","","13.1 %","74.3","22.8 %","74.4","","","","","2.5 %","1833"
"Kirk Saarloos","Athletics","27","121.1","774","1192","1966","65.8 %","85.5","12.2 %","81.1","6.0 %","83.8","3.6 %","76.0","12.5 %","80.5","","","","","3.1 %","1516"
"Paul Maholm","Pirates","24","176.0","1149","1764","2913","59.7 %","89.5","11.0 %","79.6","0.3 %","86.1","18.1 %","75.9","10.9 %","81.5","","","","","3.4 %","8678"
"Jon Lester","Red Sox","22","81.1","614","893","1507","64.7 %","90.2","15.9 %","80.7","2.0 %","86.5","11.9 %","71.0","5.5 %","81.0","","","","","1.6 %","4930"
"Doug Brocail","Padres","39","28.1","139","274","413","67.7 %","91.5","7.5 %","85.0","2.0 %","88.9","18.8 %","77.5","4.0 %","80.5","","","","","3.2 %","551"
"Peter Moylan","Braves","27","15.0","90","155","245","79.2 %","91.6","12.8 %","76.4","","","4.3 %","76.3","3.8 %","82.3","","","","","4.1 %","4891"
"Mike O'Connor","Nationals","25","105.0","642","1039","1681","60.4 %","85.8","5.1 %","78.9","","","19.3 %","73.8","15.3 %","76.6","","","","","2.5 %","6457"
"Ryan Dempster","Cubs","29","75.0","525","821","1346","49.5 %","92.1","33.2 %","87.0","0.2 %","90.0","","","15.9 %","84.3","1.3 %","85.7","","","2.8 %","517"
"Chan Ho Park","Padres","33","136.2","834","1356","2190","57.3 %","89.5","25.2 %","82.3","0.2 %","85.5","6.5 %","75.9","10.8 %","82.1","","","","","2.3 %","1267"
"Joe Blanton","Athletics","25","194.1","1191","1973","3164","56.7 %","89.2","13.4 %","80.1","0.0 %","","17.6 %","72.2","12.3 %","81.3","","","","","2.3 %","4849"
"John Thomson","Braves","32","80.1","508","780","1288","64.1 %","88.8","18.3 %","85.8","1.5 %","85.9","6.2 %","77.6","9.9 %","83.1","","","","","3.7 %","453"
"Kris Benson","Orioles","31","183.0","1107","1742","2849","55.5 %","90.2","25.2 %","83.3","5.8 %","86.9","0.1 %","81.0","13.5 %","82.9","","","","","2.1 %","982"
"Sean Henn","Yankees","25","9.1","75","98","173","67.8 %","92.3","21.1 %","84.2","","","","","11.1 %","84.7","","","","","1.2 %","2147"
"Ricky Nolasco","Marlins","23","140.0","848","1390","2238","61.5 %","91.5","0.1 %","82.0","","","34.1 %","74.9","4.4 %","80.8","","","","","3.9 %","3830"
"Chris Narveson","Cardinals","24","9.1","75","101","176","64.8 %","86.9","3.4 %","79.8","","","21.6 %","71.1","10.2 %","78.5","","","","","","2141"
"Jason Standridge","Reds","27","18.2","150","191","341","73.2 %","93.0","15.1 %","85.5","0.3 %","88.0","11.0 %","78.6","0.3 %","86.0","","","","","7.0 %","1229"
"Tomo Ohka","Brewers","30","97.0","570","982","1552","44.1 %","86.9","20.0 %","82.4","18.3 %","83.8","1.7 %","73.1","9.8 %","80.8","6.2 %","77.9","","","3.0 %","788"
"Claudio Vargas","Diamondbacks","28","167.2","1057","1809","2866","65.5 %","91.5","21.7 %","80.6","","","0.3 %","77.5","12.5 %","82.6","","","","","1.5 %","1695"
"Livan Hernandez","- - -","31","216.0","1346","2143","3489","56.8 %","83.9","24.6 %","77.5","","","10.8 %","65.5","7.7 %","76.9","","","","","2.2 %","1116"
"James Shields","Devil Rays","24","124.2","763","1232","1995","54.0 %","90.0","0.9 %","84.2","0.4 %","87.4","10.7 %","75.5","34.1 %","82.1","","","","","2.3 %","7059"
"Zach Miner","Tigers","24","93.0","649","987","1636","62.6 %","91.5","3.3 %","81.7","","","10.8 %","74.9","23.2 %","79.4","","","","","1.2 %","3193"
"Javier Vazquez","White Sox","29","202.2","1182","2135","3317","55.8 %","91.2","15.5 %","82.7","0.3 %","86.9","11.2 %","73.8","16.9 %","81.2","0.3 %","83.4","","","1.4 %","801"
"Dan Kolb","Brewers","31","48.1","291","486","777","88.5 %","92.0","9.3 %","81.9","","","0.9 %","78.8","1.3 %","84.1","","","","","1.9 %","1257"
"Cory Lidle","- - -","34","170.2","1039","1727","2766","53.4 %","87.3","","","2.0 %","84.2","20.6 %","71.3","10.4 %","74.1","13.7 %","81.4","","","2.0 %","926"
"Joaquin Benoit","Rangers","28","79.2","551","898","1449","62.9 %","92.8","20.3 %","84.6","0.8 %","86.6","2.9 %","79.2","13.1 %","82.7","","","","","2.2 %","1437"
"Tim Hudson","Braves","30","218.1","1280","2138","3418","58.5 %","90.4","16.0 %","84.5","9.1 %","87.4","2.4 %","76.6","4.2 %","81.1","9.8 %","84.1","","","2.9 %","921"
"Brian Stokes","Devil Rays","26","24.0","161","251","412","68.6 %","93.9","","","","","13.6 %","75.6","17.8 %","78.6","","","","","1.2 %","8653"
"Paul Byrd","Indians","35","179.0","898","1961","2859","53.8 %","86.1","21.9 %","79.8","2.3 %","84.1","6.1 %","74.7","15.9 %","79.2","0.1 %","81.5","","","3.6 %","594"
"Scott Schoeneweis","- - -","32","51.2","327","472","799","85.2 %","90.3","13.5 %","83.1","","","","","1.3 %","82.8","","","","","2.0 %","33"
"Jason Grimsley","Diamondbacks","38","27.2","136","257","393","79.4 %","87.6","8.4 %","82.0","","","0.3 %","78.0","11.9 %","81.7","","","","","3.6 %","602"
"Ty Taubenheim","Blue Jays","23","35.0","259","365","624","56.8 %","89.1","30.9 %","81.9","","","3.5 %","78.2","8.9 %","83.0","","","","","2.1 %","5561"
"Chris Michalak","Reds","35","35.0","209","330","539","51.0 %","81.4","9.8 %","74.6","","","10.4 %","71.0","28.7 %","74.7","","","","","1.9 %","1415"
"Lance Cormier","Braves","25","73.2","505","716","1221","59.7 %","90.1","1.7 %","86.5","15.5 %","88.9","18.2 %","78.4","4.9 %","81.4","","","","","3.4 %","4346"
"Esteban Loaiza","Athletics","34","154.2","797","1588","2385","46.1 %","89.2","11.4 %","84.1","29.6 %","85.3","0.0 %","78.0","12.9 %","79.6","","","","","2.1 %","1310"
"Roman Colon","Tigers","26","38.2","219","366","585","57.6 %","93.8","24.9 %","83.9","","","","","9.6 %","84.6","7.8 %","86.2","","","14.9 %","2242"
"Jose Garcia","Marlins","21","11.0","80","112","192","56.8 %","89.5","","","","","24.5 %","74.5","18.8 %","80.6","","","","","","3727"
"Frank Francisco","Rangers","26","7.1","39","78","117","74.1 %","94.1","7.8 %","81.3","","","3.5 %","76.8","5.2 %","85.2","9.5 %","85.4","","","0.9 %","1933"
"Doug Davis","Brewers","30","203.1","1402","2084","3486","42.4 %","85.6","1.4 %","81.3","33.6 %","82.8","12.3 %","70.2","10.3 %","78.3","","","","","1.7 %","1244"
"Rudy Seanez","- - -","37","53.0","388","606","994","49.6 %","91.7","40.2 %","81.0","","","0.4 %","79.3","2.0 %","85.5","7.9 %","86.2","","","2.8 %","1279"
"Travis Harper","Devil Rays","30","42.0","261","439","700","73.3 %","87.5","7.8 %","80.4","","","11.5 %","73.5","7.5 %","81.5","","","","","2.0 %","1211"
"Jon Lieber","Phillies","36","168.0","816","1679","2495","54.7 %","87.9","37.1 %","82.4","","","","","8.3 %","82.1","","","","","3.2 %","287"
"Kurt Birkins","Orioles","25","31.0","226","297","523","56.2 %","87.9","26.8 %","79.3","1.0 %","86.0","4.3 %","77.9","11.7 %","81.9","","","","","2.3 %","7266"
"Jonathan Sanchez","Giants","23","40.0","294","444","738","71.9 %","90.8","14.8 %","81.0","","","1.1 %","77.4","12.2 %","82.7","","","","","2.0 %","7507"
"Tyler Johnson","Cardinals","25","36.1","258","363","621","44.4 %","89.1","41.3 %","81.2","","","11.8 %","78.2","2.5 %","77.9","","","","","1.8 %","3404"
"Steve Trachsel","Mets","35","164.2","1127","1689","2816","52.3 %","87.1","0.9 %","80.7","","","17.9 %","75.1","8.3 %","80.2","20.5 %","81.4","","","1.4 %","898"
"Scott Sauerbeck","- - -","34","25.1","199","258","457","60.4 %","84.7","10.4 %","74.7","","","26.7 %","74.5","2.6 %","78.7","","","","","7.2 %","1007"
"Matt Morris","Giants","31","207.2","1149","2121","3270","46.7 %","88.5","20.3 %","82.0","0.1 %","86.5","29.5 %","73.3","3.5 %","80.7","","","","","3.0 %","1172"
"Mark Buehrle","White Sox","27","204.0","1099","2004","3103","46.1 %","85.7","7.6 %","79.8","15.8 %","82.7","9.7 %","69.9","20.9 %","77.9","","","","","3.6 %","225"
"Mike Thompson","Padres","25","92.0","563","845","1408","57.7 %","87.4","18.0 %","82.5","0.7 %","84.2","10.0 %","70.6","13.6 %","80.9","","","","","2.5 %","2735"
"Shane Komine","Athletics","25","9.0","83","86","169","63.0 %","88.3","8.5 %","81.7","","","18.2 %","74.4","10.3 %","82.2","","","","","2.4 %","4754"
"Randy Johnson","Yankees","42","205.0","1122","2137","3259","56.4 %","92.2","35.5 %","84.8","","","","","1.4 %","85.7","6.7 %","85.6","","","2.2 %","60"
"Josh Beckett","Red Sox","26","204.2","1197","2040","3237","69.0 %","94.7","","","0.2 %","89.2","21.2 %","78.5","9.5 %","88.2","","","","","1.2 %","510"
"Tony Armas Jr.","Nationals","28","154.0","1086","1686","2772","55.9 %","89.7","35.0 %","82.6","0.0 %","88.0","1.3 %","76.8","7.8 %","83.4","","","","","2.7 %","761"
"Brian Sikorski","- - -","31","34.0","205","384","589","71.1 %","94.1","19.1 %","83.7","","","0.2 %","79.0","8.8 %","84.4","0.9 %","86.8","","","1.2 %","7603"
"Ron Villone","Yankees","36","80.1","613","869","1482","65.7 %","90.1","21.2 %","83.7","0.4 %","89.0","","","12.7 %","82.9","","","","","3.5 %","1010"
"Gustavo Chacin","Blue Jays","25","87.1","569","894","1463","55.5 %","87.7","11.5 %","82.0","16.6 %","83.8","5.0 %","75.0","11.4 %","79.6","","","","","0.7 %","2060"
"Shaun Marcum","Blue Jays","24","78.1","578","860","1438","56.6 %","88.1","15.8 %","81.6","1.0 %","84.9","10.1 %","75.2","16.6 %","82.1","","","","","3.2 %","6204"
"Anthony Reyes","Cardinals","24","85.1","532","906","1438","62.7 %","89.7","6.2 %","76.3","","","8.7 %","74.9","22.4 %","76.6","","","","","1.0 %","7105"
"Chris Spurling","- - -","29","21.1","120","214","334","68.2 %","89.2","28.7 %","82.6","","","0.6 %","77.5","2.5 %","84.0","","","","","2.7 %","1668"
"Manny Delcarmen","Red Sox","24","53.1","356","610","966","63.7 %","93.9","","","","","26.1 %","76.4","10.2 %","83.9","","","","","2.3 %","3180"
"Tom Martin","Rockies","36","60.1","381","591","972","58.0 %","89.5","14.0 %","77.6","","","18.6 %","76.1","9.4 %","80.9","","","","","3.1 %","1219"
"Casey Janssen","Blue Jays","24","94.0","560","969","1529","49.5 %","89.2","16.9 %","83.6","15.1 %","87.0","10.6 %","73.0","7.9 %","82.0","","","","","1.5 %","7355"
"John Wasdin","Rangers","33","30.0","206","331","537","71.5 %","89.5","","","","","13.8 %","78.3","14.7 %","79.9","","","","","1.3 %","1768"
"J.P. Howell","Devil Rays","23","42.1","276","434","710","49.4 %","82.7","14.7 %","77.8","1.2 %","80.9","8.9 %","76.2","25.9 %","76.5","","","","","2.1 %","8245"
"Heath Bell","Mets","28","37.0","224","441","665","71.4 %","94.0","21.1 %","82.8","","","3.3 %","80.6","4.2 %","84.1","","","","","2.9 %","2080"
"Bartolo Colon","Angels","33","56.1","268","586","854","80.1 %","90.3","13.9 %","83.7","","","0.5 %","77.5","5.5 %","82.3","","","","","2.2 %","375"
"Luke Hudson","Royals","29","102.0","611","1057","1668","61.4 %","91.9","0.7 %","78.1","","","13.8 %","77.3","24.2 %","88.1","","","","","1.9 %","1542"
"Adam Eaton","Rangers","28","65.0","399","729","1128","68.3 %","91.2","9.1 %","85.1","6.2 %","87.8","12.0 %","76.3","4.5 %","84.3","","","","","0.8 %","1029"
"Agustin Montero","White Sox","28","14.0","69","136","205","53.5 %","91.7","32.5 %","81.9","","","","","3.0 %","82.2","11.0 %","84.2","","","2.4 %","2268"
"Jimmy Gobble","Royals","24","84.0","544","913","1457","55.0 %","90.5","20.5 %","81.8","","","18.8 %","76.3","5.7 %","80.5","","","","","7.3 %","1791"
"Rick White","- - -","37","64.2","334","654","988","57.4 %","92.5","17.1 %","82.2","","","23.3 %","79.0","2.2 %","81.3","","","","","1.1 %","456"
"Neal Cotts","White Sox","26","54.0","386","645","1031","83.5 %","90.5","14.2 %","84.2","","","1.1 %","77.5","1.2 %","81.4","","","","","3.7 %","1797"
"Brian Meadows","Devil Rays","30","69.2","397","705","1102","73.8 %","88.1","10.8 %","80.9","","","10.6 %","80.2","4.9 %","80.2","","","","","2.5 %","998"
"Eric Milton","Reds","30","152.2","817","1557","2374","59.0 %","88.1","12.8 %","79.3","0.4 %","84.4","12.1 %","72.4","15.7 %","79.2","","","","","1.9 %","743"
"Ryan Drese","Nationals","30","8.2","69","92","161","62.8 %","89.8","7.7 %","85.1","4.5 %","83.3","19.2 %","80.0","5.8 %","83.1","","","","","3.1 %","379"
"Jamey Wright","Giants","31","156.0","950","1437","2387","56.0 %","91.5","6.4 %","85.8","15.2 %","88.3","16.2 %","77.6","6.2 %","83.7","","","","","2.2 %","715"
"Fernando Cabrera","Indians","24","60.2","397","604","1001","62.7 %","93.2","28.7 %","83.0","","","0.9 %","80.4","0.3 %","82.0","7.4 %","84.8","","","2.3 %","2105"
"Vinnie Chulk","- - -","27","46.1","311","487","798","56.1 %","92.0","35.4 %","80.7","1.5 %","88.3","2.6 %","79.0","4.4 %","82.2","","","","","1.9 %","1838"
"Brad Lidge","Astros","29","75.0","501","850","1351","56.3 %","95.7","42.8 %","87.3","0.2 %","92.5","","","0.8 %","85.4","","","","","1.8 %","563"
"Willie Eyre","Twins","27","59.1","414","621","1035","68.4 %","90.6","16.0 %","83.1","5.0 %","89.6","8.0 %","76.8","2.7 %","82.6","","","","","2.5 %","2078"
"Juan Mateo","Cubs","23","45.2","301","505","806","70.1 %","90.2","20.0 %","81.0","0.4 %","89.7","1.5 %","77.9","8.0 %","82.1","","","","","2.2 %","3753"
"Arthur Rhodes","Phillies","36","45.2","351","535","886","78.5 %","91.5","18.4 %","81.4","0.2 %","86.5","0.9 %","78.0","2.0 %","84.9","","","","","2.8 %","1097"
"Casey Fossum","Devil Rays","28","130.0","907","1280","2187","54.5 %","86.6","10.6 %","79.4","0.1 %","83.0","27.4 %","71.8","7.4 %","80.3","","","","","2.7 %","188"
"Jae Seo","- - -","29","157.0","928","1648","2576","50.5 %","87.7","17.0 %","79.1","","","5.9 %","73.4","22.9 %","78.9","3.7 %","80.9","","","2.8 %","895"
"Scott Elarton","Royals","30","114.2","750","1151","1901","63.0 %","87.3","6.1 %","80.9","","","18.1 %","73.0","12.8 %","78.7","","","","","1.8 %","426"
"Jeremy Accardo","- - -","24","69.0","443","767","1210","74.9 %","94.4","7.8 %","85.9","4.8 %","90.5","0.1 %","83.0","9.6 %","85.2","2.9 %","86.9","","","2.2 %","6428"
"Elizardo Ramirez","Reds","23","104.0","594","1110","1704","57.0 %","90.2","2.5 %","78.9","","","23.1 %","77.2","17.5 %","83.7","","","","","1.8 %","1946"
"Adam Loewen","Orioles","22","112.1","809","1179","1988","54.2 %","90.6","4.9 %","82.7","13.3 %","89.4","18.6 %","78.5","9.0 %","83.5","","","","","1.7 %","2134"
"Justin Germano","Reds","23","6.2","42","71","113","68.5 %","86.7","","","","","22.2 %","69.6","9.3 %","76.4","","","","","4.4 %","1938"
"Juan Salas","Devil Rays","27","10.0","72","113","185","75.8 %","92.9","18.7 %","83.3","","","","","3.3 %","83.8","2.2 %","85.5","","","1.6 %","2533"
"Brian Wilson","Giants","24","30.0","233","349","582","77.8 %","94.4","19.1 %","84.2","1.4 %","91.5","0.2 %","81.0","1.4 %","84.2","","","","","3.8 %","6485"
"Zach Jackson","Brewers","23","38.1","256","403","659","57.9 %","88.6","4.3 %","80.8","29.4 %","85.9","0.3 %","72.0","8.1 %","80.5","","","","","4.1 %","8356"
"Julio Manon","Orioles","33","20.0","177","237","414","51.7 %","90.2","17.7 %","80.4","","","2.7 %","79.4","22.9 %","82.0","4.9 %","81.9","","","1.9 %","1732"
"Pete Walker","Blue Jays","37","30.0","189","302","491","44.3 %","86.3","33.4 %","82.6","2.1 %","84.2","","","13.2 %","80.7","7.0 %","79.6","","","3.9 %","1325"
"Yhency Brazoban","Dodgers","25","5.0","35","55","90","61.8 %","93.5","36.0 %","85.0","","","","","2.3 %","86.0","","","","","1.1 %","2150"
"Jeff Harris","Mariners","31","3.1","12","28","40","70.0 %","87.5","25.0 %","83.3","","","","","5.0 %","82.5","","","","","","7189"
"Jorge Sosa","- - -","29","118.0","725","1238","1963","65.8 %","93.0","29.3 %","85.3","","","","","4.1 %","86.2","0.7 %","87.6","","","2.6 %","1228"
"Roberto Hernandez","Indians","25","74.2","474","774","1248","77.2 %","94.1","15.3 %","85.2","","","0.1 %","","3.6 %","85.8","3.9 %","86.7","","","2.9 %","3273"
"Edwin Jackson","Devil Rays","22","36.1","272","417","689","75.4 %","94.9","19.2 %","85.5","","","0.6 %","81.5","4.8 %","85.1","","","","","0.9 %","1841"
"Mike Pelfrey","Mets","22","21.1","166","213","379","76.7 %","94.0","10.9 %","80.4","0.8 %","90.3","3.4 %","77.8","8.2 %","85.1","","","","","0.3 %","5203"
"Josh Fogg","Rockies","29","172.0","1061","1702","2763","54.5 %","87.1","9.8 %","82.1","6.2 %","84.8","6.7 %","76.1","22.9 %","81.0","","","","","5.7 %","989"
"Emiliano Fruto","Mariners","22","36.0","260","381","641","49.3 %","91.6","8.1 %","81.9","","","11.7 %","79.3","31.0 %","79.3","","","","","5.3 %","3106"
"Bobby Keppel","Royals","24","34.1","237","331","568","59.1 %","89.9","24.1 %","84.3","2.7 %","84.8","5.5 %","76.3","8.6 %","80.6","","","","","9.5 %","2229"
"Tom Mastny","Indians","25","16.1","94","179","273","81.5 %","89.3","","","","","15.6 %","78.6","3.0 %","82.6","","","","","1.1 %","5768"
"Ambiorix Burgos","Royals","22","73.1","527","824","1351","73.5 %","95.8","7.6 %","85.6","","","0.1 %","83.0","0.8 %","85.8","18.1 %","85.9","","","3.3 %","3246"
"Esteban Yan","- - -","31","37.1","240","367","607","58.8 %","92.6","9.2 %","82.7","","","0.2 %","81.0","10.8 %","83.6","21.1 %","83.0","","","4.6 %","1236"
"Randy Wolf","Phillies","29","56.2","426","632","1058","64.0 %","88.3","11.3 %","79.2","0.3 %","85.3","16.8 %","66.2","7.7 %","76.5","","","","","1.8 %","976"
"Ramon Ortiz","Nationals","33","190.2","1136","1999","3135","51.6 %","90.6","35.2 %","84.3","0.7 %","86.5","","","12.4 %","84.1","","","","","4.7 %","27"
"Byung-Hyun Kim","Rockies","27","155.0","919","1616","2535","65.5 %","88.4","29.2 %","79.0","","","","","5.2 %","78.9","","","","","3.2 %","61"
"Tony Pena","Diamondbacks","24","30.2","167","310","477","65.7 %","94.1","18.5 %","87.8","0.2 %","91.0","0.2 %","","14.5 %","85.8","0.9 %","85.7","","","1.5 %","4573"
"Sean Marshall","Cubs","23","125.2","852","1206","2058","52.2 %","87.9","2.4 %","81.9","6.7 %","84.3","17.7 %","74.0","20.9 %","82.9","","","","","1.9 %","5905"
"Eric Stults","Dodgers","26","17.2","97","162","259","61.1 %","89.3","9.1 %","78.9","","","9.5 %","75.6","20.2 %","80.5","","","","","2.7 %","8011"
"Brian Slocum","Indians","25","17.2","147","201","348","72.7 %","91.4","7.0 %","79.7","","","9.9 %","77.4","9.9 %","80.0","0.6 %","86.0","","","1.2 %","4705"
"Kevin Barry","Braves","27","25.2","172","267","439","74.9 %","90.9","20.1 %","83.4","","","1.2 %","85.7","3.8 %","84.5","","","","","3.6 %","3460"
"Denny Bautista","- - -","25","41.2","312","449","761","67.8 %","95.4","22.3 %","88.2","0.7 %","91.0","6.4 %","82.9","2.7 %","87.1","0.2 %","","","","11.0 %","1947"
"Randy Flores","Cardinals","30","41.2","293","454","747","44.1 %","88.3","43.4 %","80.3","0.3 %","86.0","10.2 %","75.0","1.9 %","81.1","","","","","3.2 %","1446"
"Antonio Alfonseca","Rangers","34","16.0","105","168","273","69.6 %","92.6","13.7 %","86.3","","","","","3.7 %","82.6","13.0 %","87.9","","","1.1 %","260"
"Wandy Rodriguez","Astros","27","135.2","879","1396","2275","62.8 %","89.4","4.8 %","80.4","1.7 %","84.7","21.4 %","78.1","9.3 %","83.5","","","","","3.5 %","2586"
"Randy Messenger","Marlins","24","60.1","389","642","1031","67.1 %","92.2","13.4 %","86.8","1.7 %","87.9","14.2 %","75.3","3.3 %","84.8","0.2 %","85.0","","","3.0 %","2658"
"Enrique Gonzalez","Diamondbacks","23","106.1","658","1066","1724","62.9 %","92.0","23.8 %","83.5","","","4.8 %","78.0","8.6 %","85.0","0.1 %","85.0","","","2.3 %","2568"
"John Koronka","Rangers","25","125.0","789","1242","2031","66.7 %","89.3","11.5 %","82.6","1.7 %","84.7","1.1 %","73.4","19.0 %","78.4","","","","","1.9 %","2130"
"Ryan Madson","Phillies","25","134.1","811","1392","2203","60.8 %","90.7","2.3 %","84.4","1.4 %","85.9","17.4 %","73.7","18.1 %","80.1","","","","","1.1 %","1852"
"Victor Santos","Pirates","29","115.1","826","1211","2037","59.0 %","89.1","0.6 %","82.4","","","23.8 %","77.1","8.1 %","81.3","8.5 %","84.0","","","1.3 %","446"
"Mike Wood","Royals","26","64.2","475","652","1127","59.1 %","86.2","7.5 %","78.5","","","9.8 %","73.9","20.8 %","81.6","2.8 %","83.5","","","2.4 %","1806"
"Sergio Mitre","Marlins","25","41.0","280","392","672","71.6 %","89.9","3.9 %","78.6","","","6.8 %","77.3","17.7 %","83.7","","","","","3.4 %","1773"
"Mark Redman","Royals","32","167.0","1104","1655","2759","60.5 %","84.1","0.1 %","77.3","2.7 %","82.7","8.6 %","68.9","28.2 %","75.7","","","","","2.0 %","491"
"Scott Williamson","- - -","30","39.1","278","387","665","56.1 %","90.6","35.0 %","82.4","","","1.5 %","79.6","1.5 %","82.9","5.9 %","84.7","","","2.0 %","361"
"Jeff Weaver","- - -","29","172.0","1052","1828","2880","49.3 %","89.6","18.0 %","78.8","14.3 %","86.5","13.0 %","74.2","5.4 %","80.9","","","","","2.5 %","503"
"Matt Garza","Twins","22","50.0","331","560","891","63.2 %","94.0","18.5 %","83.7","","","12.0 %","76.3","6.3 %","81.5","","","","","0.9 %","3340"
"Geremi Gonzalez","- - -","31","56.0","343","660","1003","72.7 %","88.9","12.6 %","81.1","7.0 %","85.5","5.2 %","76.3","2.6 %","81.5","","","","","3.1 %","1711"
"Danny Graves","Indians","32","14.0","87","142","229","68.8 %","87.5","10.1 %","78.3","","","16.8 %","72.7","4.3 %","81.1","","","","","9.2 %","326"
"Steve Karsay","Athletics","34","9.1","47","86","133","57.4 %","91.5","2.3 %","","","","14.0 %","74.8","23.3 %","85.9","3.1 %","","","","3.0 %","829"
"Kyle Lohse","- - -","27","126.2","765","1331","2096","55.8 %","91.9","23.1 %","85.0","6.2 %","88.7","0.5 %","77.3","14.4 %","83.1","","","","","5.7 %","739"
"Jose Valverde","Diamondbacks","28","49.1","304","620","924","84.4 %","93.5","3.6 %","81.4","","","","","2.1 %","83.5","9.8 %","83.9","","","1.7 %","1726"
"John Rheinecker","Rangers","27","70.2","445","702","1147","60.3 %","87.9","12.8 %","82.1","2.8 %","86.6","14.1 %","74.6","10.0 %","81.3","","","","","1.8 %","2165"
"Kameron Loe","Rangers","24","78.1","457","833","1290","79.3 %","88.0","1.6 %","78.9","","","11.0 %","74.9","8.2 %","79.4","","","","","1.2 %","4422"
"Taylor Buchholz","Astros","24","113.0","645","1115","1760","66.9 %","91.8","10.2 %","83.6","","","16.2 %","79.5","6.7 %","83.1","","","","","2.2 %","2168"
"Rodrigo Lopez","Orioles","30","189.0","1115","1944","3059","59.1 %","88.8","13.3 %","80.4","4.3 %","87.6","9.9 %","77.2","13.5 %","82.6","","","","","1.6 %","150"
"Brian Sanches","Phillies","27","21.1","162","248","410","61.5 %","89.7","0.8 %","78.0","","","22.8 %","75.7","11.5 %","80.9","3.3 %","82.2","","","4.9 %","2739"
"Chris Demaria","Brewers","25","13.2","108","154","262","41.1 %","86.1","8.9 %","84.9","10.9 %","84.0","3.1 %","77.4","36.1 %","78.8","","","","","1.5 %","4361"
"Chad Harville","Devil Rays","29","41.0","279","401","680","65.0 %","92.5","24.2 %","86.0","7.9 %","90.3","2.3 %","80.8","0.6 %","81.5","","","","","2.5 %","915"
"Carlos Silva","Twins","27","180.1","903","1791","2694","73.6 %","91.9","10.2 %","82.7","","","3.0 %","76.8","13.1 %","81.2","","","","","2.4 %","973"
"Pedro Astacio","Nationals","36","90.1","522","928","1450","54.6 %","87.2","8.6 %","77.5","","","19.6 %","73.7","17.2 %","77.8","","","","","3.2 %","862"
"Matt Albers","Astros","23","15.0","101","145","246","71.2 %","92.2","9.9 %","86.6","","","14.0 %","78.7","4.9 %","80.1","","","","","1.2 %","4300"
"Greg Jones","Angels","29","6.0","37","61","98","57.1 %","89.3","36.3 %","81.9","","","","","6.6 %","84.0","","","","","6.1 %","1782"
"Alay Soler","Mets","26","45.0","311","475","786","56.1 %","88.6","0.1 %","","","","29.1 %","76.7","14.7 %","82.0","","","","","1.9 %","8542"
"Adam Bernero","- - -","29","15.0","96","182","278","47.1 %","88.5","24.3 %","83.3","","","","","28.7 %","80.1","","","","","2.2 %","460"
"Jason Marquis","Cardinals","27","194.1","1210","1870","3080","65.0 %","90.0","8.8 %","83.6","4.2 %","86.6","12.2 %","75.7","9.9 %","82.3","","","","","1.2 %","105"
"Jason Hirsh","Astros","24","44.2","287","486","773","69.1 %","90.9","19.6 %","84.5","","","1.4 %","72.5","9.8 %","80.9","","","","","1.2 %","6293"
"Mike Gallo","Astros","29","16.1","101","177","278","61.9 %","88.0","25.9 %","80.6","","","7.4 %","73.8","4.8 %","77.5","","","","","2.9 %","1759"
