"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Shane Nance","Brewers","25","24.1","177","269","446","55.8 %","90.8","20.6 %","82.0","","","0.3 %","72.0","23.3 %","80.7","","","","","9.6 %","1584"
"D.J. Carrasco","Royals","26","80.1","526","799","1325","56.5 %","90.7","19.2 %","80.5","","","13.3 %","77.3","11.0 %","74.7","","","","","5.0 %","1666"
"Jon Adkins","White Sox","25","9.1","70","106","176","75.6 %","92.5","10.8 %","83.6","","","","","13.6 %","84.5","","","","","","1799"
"Pat Mahomes","Pirates","32","22.1","151","234","385","59.8 %","89.0","17.2 %","77.9","","","17.0 %","72.0","6.0 %","79.1","","","","","0.5 %","291"
"Juan Cerros","Reds","26","13.0","84","132","216","65.7 %","88.4","24.6 %","80.9","","","1.7 %","53.3","6.9 %","80.5","1.1 %","78.0","","","19.0 %","1839"
"John Thomson","Rangers","29","217.0","1177","2157","3334","71.5 %","91.1","17.3 %","86.0","","","7.3 %","78.4","3.9 %","83.4","","","","","0.2 %","453"
"Steve Sparks","- - -","37","107.0","590","1034","1624","16.7 %","78.8","1.6 %","65.3","","","2.6 %","74.3","0.6 %","71.7","","","78.5 %","69.6","8.5 %","499"
"Greg Jones","Angels","26","27.2","189","286","475","63.1 %","91.8","11.9 %","81.3","","","19.7 %","80.3","5.3 %","82.7","","","","","0.6 %","1782"
"Pete Walker","Blue Jays","34","55.1","357","532","889","62.9 %","86.3","15.1 %","83.1","","","0.3 %","78.0","12.4 %","81.0","9.3 %","81.9","","","24.0 %","1325"
"Jason Anderson","- - -","24","31.1","227","323","550","78.7 %","91.1","9.0 %","81.4","","","7.7 %","74.9","4.3 %","76.1","0.2 %","","","","3.5 %","1661"
"John Riedling","Reds","27","101.0","670","996","1666","69.3 %","89.7","14.0 %","83.4","","","11.8 %","79.0","4.8 %","82.6","0.1 %","85.0","","","5.8 %","1515"
"J.J. Putz","Mariners","26","3.2","34","47","81","72.8 %","93.0","8.6 %","84.2","","","8.6 %","73.2","9.9 %","81.7","","","","","","1795"
"Jose Lima","Royals","30","73.1","457","752","1209","46.0 %","88.3","17.5 %","81.1","","","0.1 %","79.0","35.1 %","81.4","1.4 %","82.4","","","","475"
"Edgar Gonzalez","Diamondbacks","20","18.1","118","202","320","59.4 %","90.8","30.2 %","80.1","","","6.0 %","76.3","4.4 %","83.0","","","","","1.6 %","1727"
"Terry Mulholland","Indians","40","99.0","577","989","1566","60.5 %","85.8","15.7 %","78.4","","","18.3 %","73.9","5.6 %","80.0","","","","","9.0 %","665"
"Kirk Saarloos","Astros","24","49.1","322","515","837","57.3 %","86.6","20.8 %","82.4","","","","","21.9 %","81.4","","","","","1.9 %","1516"
"Hector Carrasco","Orioles","33","38.1","251","366","617","70.7 %","89.5","13.6 %","80.1","","","6.0 %","73.8","8.6 %","77.5","1.1 %","83.3","","","8.1 %","1240"
"Brandon Duckworth","Phillies","27","93.0","691","981","1672","56.6 %","86.1","0.3 %","82.3","","","26.3 %","74.9","16.8 %","79.2","","","0.1 %","","7.6 %","954"
"Kris Benson","Pirates","28","105.0","664","1073","1737","61.3 %","90.6","18.3 %","84.8","","","10.8 %","77.2","9.7 %","83.8","","","","","6.3 %","982"
"J.C. Romero","Twins","27","63.0","475","631","1106","73.9 %","92.1","12.4 %","81.8","","","1.9 %","78.5","11.7 %","79.5","0.1 %","84.0","","","10.3 %","754"
"Jesse Foppert","Giants","22","111.0","828","1207","2035","68.5 %","88.6","12.3 %","81.6","","","6.7 %","77.5","10.0 %","80.6","2.5 %","80.8","","","10.3 %","1688"
"Darren Oliver","Rockies","32","180.1","1014","1733","2747","75.3 %","85.4","6.6 %","81.9","","","8.1 %","75.0","10.0 %","80.0","","","","","8.5 %","206"
"Jung Bong","Braves","22","57.0","391","577","968","63.7 %","89.8","10.7 %","80.0","","","14.3 %","76.6","11.3 %","81.6","","","","","0.3 %","82"
"Joe Beimel","Pirates","26","62.1","420","562","982","48.0 %","89.4","15.2 %","79.3","","","18.1 %","77.4","18.8 %","78.4","","","","","12.1 %","979"
"Vinnie Chulk","Blue Jays","24","5.1","41","53","94","58.8 %","91.7","5.0 %","79.5","","","23.8 %","78.9","12.5 %","81.1","","","","","14.9 %","1838"
"Rick Reed","Twins","37","135.0","695","1358","2053","67.1 %","88.0","2.9 %","80.9","","","18.3 %","75.2","11.7 %","79.7","","","","","5.5 %","750"
"Wes Obermueller","Brewers","26","65.2","398","684","1082","66.2 %","89.7","25.4 %","84.5","","","0.2 %","77.0","8.2 %","81.7","","","","","10.8 %","1637"
"Elmer Dessens","Diamondbacks","32","175.2","1120","1787","2907","63.1 %","90.4","19.5 %","82.8","","","2.4 %","79.1","15.0 %","81.9","0.1 %","86.5","","","7.2 %","317"
"Dan Haren","Cardinals","22","72.2","436","727","1163","62.0 %","90.4","13.9 %","82.4","","","13.2 %","81.1","7.2 %","81.5","3.6 %","83.5","","","","1757"
"Todd Ritchie","Brewers","31","28.1","178","278","456","61.0 %","90.4","19.5 %","80.4","","","6.2 %","77.7","12.0 %","81.5","1.3 %","81.6","","","15.6 %","253"
"R.A. Dickey","Rangers","28","116.2","753","1250","2003","61.0 %","89.4","3.5 %","81.8","","","0.1 %","73.0","31.6 %","78.7","3.9 %","83.9","","","5.8 %","1245"
"Steve Woodard","Red Sox","28","17.2","119","203","322","57.3 %","88.1","14.0 %","77.9","","","7.8 %","76.3","20.9 %","80.1","","","","","0.3 %","1285"
"Jeriome Robertson","Astros","26","160.2","987","1611","2598","55.1 %","85.9","16.0 %","80.9","","","11.4 %","70.0","17.5 %","77.4","","","","","6.0 %","1619"
"Jason Jennings","Rockies","24","181.1","1249","1795","3044","61.5 %","88.3","25.1 %","80.1","","","1.4 %","80.1","12.1 %","81.3","","","","","7.7 %","434"
"Eric Knott","Expos","28","19.1","106","203","309","59.0 %","89.3","23.3 %","81.6","","","7.2 %","78.5","10.5 %","82.5","","","","","1.3 %","62"
"Brandon Puffer","Astros","27","21.0","157","208","365","74.0 %","88.2","19.3 %","76.8","","","0.3 %","71.0","6.4 %","73.8","","","","","2.2 %","572"
"Aaron Looper","Mariners","26","7.0","41","64","105","61.9 %","89.4","26.7 %","80.8","","","1.0 %","70.0","10.5 %","81.6","","","","","","1788"
"John Burkett","Red Sox","38","181.2","1054","1828","2882","68.2 %","83.5","3.5 %","80.1","","","16.8 %","67.1","11.5 %","76.6","","","","","0.5 %","179"
"Jason Grimsley","Royals","35","75.0","508","823","1331","88.3 %","92.3","8.2 %","81.2","","","0.7 %","81.9","1.3 %","82.7","1.6 %","86.8","","","9.8 %","602"
"Damian Moss","- - -","26","165.2","1205","1591","2796","51.8 %","85.6","5.1 %","81.0","","","6.8 %","68.7","36.3 %","77.5","","","","","8.1 %","107"
"Luther Hackman","Padres","28","76.2","512","751","1263","64.9 %","90.6","13.1 %","83.3","","","10.9 %","76.5","10.3 %","82.5","0.8 %","84.9","","","5.9 %","1155"
"Rick Helling","- - -","32","155.0","957","1668","2625","63.8 %","87.4","9.8 %","83.2","","","21.2 %","76.7","5.2 %","81.9","","","","","4.0 %","58"
"Kyle Snyder","Royals","25","85.1","475","827","1302","59.4 %","90.1","0.2 %","82.0","","","21.5 %","70.2","18.9 %","81.5","","","","","5.2 %","1689"
"Andy Ashby","Dodgers","35","73.0","401","726","1127","74.6 %","86.9","15.8 %","78.4","","","2.6 %","76.3","7.0 %","82.4","","","","","8.3 %","637"
"Matt Kinney","Brewers","26","190.2","1190","1973","3163","65.3 %","90.4","15.9 %","79.7","","","12.6 %","78.1","6.3 %","81.3","","","","","11.3 %","737"
"Jason Christiansen","Giants","33","26.0","173","285","458","75.6 %","89.2","17.5 %","84.3","","","","","6.8 %","82.4","","","","","4.2 %","1111"
"Matt Belisle","Reds","23","8.2","51","89","140","58.6 %","87.6","3.0 %","39.5","","","28.3 %","71.6","10.1 %","79.8","","","","","29.3 %","1837"
"Ramon Ortiz","Angels","30","180.0","1158","1860","3018","63.6 %","91.5","19.8 %","73.6","","","0.1 %","79.5","16.6 %","83.7","","","","","3.1 %","27"
"Mike Lincoln","Pirates","28","36.1","209","320","529","49.1 %","90.6","2.7 %","80.8","","","41.3 %","76.9","7.0 %","82.3","","","","","15.7 %","1457"
"Aaron Fultz","Rangers","29","67.1","442","710","1152","41.9 %","88.5","37.7 %","81.3","","","1.0 %","74.0","19.4 %","78.9","","","","","2.2 %","1113"
"Miguel Asencio","Royals","22","48.1","305","479","784","64.3 %","90.0","14.9 %","83.5","","","","","20.8 %","80.2","","","","","10.3 %","586"
"Carlos Reyes","Devil Rays","34","39.2","203","336","539","53.9 %","82.7","2.0 %","79.9","","","19.0 %","74.0","25.1 %","76.3","","","","","0.2 %","1721"
"Jose Jimenez","Rockies","29","101.2","630","1051","1681","73.0 %","90.3","14.6 %","79.3","","","0.2 %","77.3","8.1 %","80.4","4.1 %","83.1","","","3.3 %","435"
"Billy Traber","Indians","23","111.2","707","1154","1861","56.1 %","85.5","2.5 %","79.3","","","19.8 %","71.8","18.5 %","75.2","3.1 %","78.5","","","0.1 %","410"
"Dan Smith","Expos","27","37.2","261","387","648","59.3 %","88.3","31.2 %","79.3","","","6.4 %","79.1","3.0 %","75.2","0.2 %","81.0","","","17.4 %","1521"
"Josh Fogg","Pirates","26","142.0","791","1331","2122","52.5 %","86.2","15.3 %","81.3","","","12.8 %","74.1","19.5 %","80.1","","","","","18.8 %","989"
"Brooks Kieschnick","Brewers","31","53.0","300","528","828","70.4 %","88.9","12.0 %","77.1","","","11.9 %","74.6","5.6 %","79.0","","","","","3.6 %","389"
"Brett Tomko","Cardinals","30","202.2","1212","2068","3280","65.9 %","91.2","14.3 %","83.7","","","12.1 %","76.7","7.8 %","81.4","","","","","7.6 %","1056"
"Paul Abbott","Royals","35","47.2","314","510","824","53.0 %","88.8","22.6 %","82.4","","","","","24.4 %","83.2","","","","","13.5 %","1061"
"Graeme Lloyd","- - -","36","47.2","267","492","759","74.0 %","86.1","17.0 %","82.0","","","4.2 %","70.3","4.8 %","82.6","","","","","0.5 %","783"
"Andy Good","Diamondbacks","23","66.1","350","677","1027","54.2 %","85.2","8.0 %","80.3","","","15.6 %","70.5","22.3 %","76.2","","","","","10.7 %","1690"
"Aaron Harang","- - -","25","76.1","461","813","1274","68.7 %","89.0","17.3 %","81.9","","","1.8 %","78.4","10.1 %","82.0","2.1 %","83.5","","","9.2 %","1451"
"Danny Graves","Reds","29","169.0","893","1588","2481","70.0 %","89.1","5.5 %","81.1","","","19.9 %","74.0","4.6 %","81.8","0.1 %","88.0","","","6.0 %","326"
"Kris Wilson","Royals","26","72.2","421","746","1167","51.8 %","86.1","14.1 %","79.5","","","25.4 %","75.1","8.8 %","81.1","","","","","15.9 %","636"
"Mark Corey","Pirates","28","30.1","213","312","525","56.3 %","91.0","1.6 %","84.3","","","22.9 %","74.7","19.3 %","80.4","","","","","4.2 %","870"
"Seth McClung","Devil Rays","22","38.2","273","353","626","74.8 %","91.4","5.1 %","80.7","","","14.4 %","79.8","4.2 %","84.6","1.6 %","84.9","","","","1657"
"Buddy Groom","Orioles","37","45.1","279","488","767","59.0 %","89.0","32.5 %","82.7","","","0.1 %","72.0","8.4 %","81.6","","","","","2.1 %","143"
"Dan Serafini","Reds","29","30.0","192","343","535","62.7 %","88.3","12.6 %","80.3","","","11.0 %","72.3","13.7 %","80.6","","","","","28.8 %","1812"
"Kevin Appier","- - -","35","111.2","786","1220","2006","51.2 %","85.3","4.1 %","79.0","","","31.4 %","75.2","8.5 %","79.1","4.9 %","77.8","","","0.4 %","3"
"Ricky Bottalico","Diamondbacks","33","1.2","20","24","44","50.0 %","86.8","40.0 %","79.9","","","7.5 %","72.5","2.5 %","80.0","","","","","9.1 %","948"
"Matt Anderson","Tigers","26","23.1","165","247","412","78.7 %","92.1","12.4 %","83.1","","","1.8 %","77.0","5.5 %","83.4","1.6 %","85.3","","","7.8 %","459"
"James Baldwin","Twins","31","15.0","78","142","220","63.9 %","87.5","13.2 %","85.3","","","13.7 %","78.7","9.1 %","80.8","","","","","0.5 %","1064"
"Kevin Walker","Padres","26","6.2","50","70","120","63.3 %","89.9","21.7 %","81.2","","","","","15.0 %","80.9","","","","","","1060"
"Shane Reynolds","Braves","35","167.1","1015","1645","2660","63.5 %","84.8","0.3 %","80.3","","","11.4 %","74.0","12.1 %","78.7","12.7 %","78.8","","","0.3 %","574"
"Brandon Backe","Devil Rays","25","44.2","291","428","719","62.6 %","89.0","16.5 %","81.5","","","16.2 %","74.4","4.7 %","77.1","","","","","8.9 %","1529"
"Nate Robertson","Tigers","25","44.2","295","462","757","44.5 %","87.9","19.6 %","80.4","","","1.2 %","76.9","34.8 %","79.7","","","","","13.0 %","1620"
"Chris Mears","Tigers","25","41.1","257","404","661","69.8 %","82.1","21.2 %","83.9","","","0.9 %","80.3","7.3 %","82.4","0.8 %","82.8","","","2.4 %","1756"
"Matt Roney","Tigers","23","100.2","683","1004","1687","73.2 %","90.0","5.0 %","78.7","","","10.7 %","75.3","11.0 %","80.8","0.1 %","88.0","","","5.9 %","1670"
"Casey Fossum","Red Sox","25","79.0","501","857","1358","61.9 %","88.9","12.1 %","78.7","","","21.9 %","73.3","4.2 %","79.5","","","","","","188"
"Oliver Perez","- - -","21","126.2","888","1417","2305","59.3 %","89.8","21.3 %","77.7","","","6.2 %","77.5","13.1 %","80.6","0.0 %","","","","2.9 %","1514"
"Joaquin Benoit","Rangers","25","105.0","768","1173","1941","62.0 %","90.6","11.8 %","83.3","","","2.8 %","77.4","23.5 %","80.3","","","","","0.1 %","1437"
"Brian Boehringer","Pirates","33","62.1","404","666","1070","70.6 %","89.8","14.9 %","80.7","","","1.2 %","82.3","13.2 %","37.3","","","","","8.0 %","984"
"Tony Fiore","Twins","31","36.0","246","343","589","57.4 %","86.2","1.9 %","83.7","","","17.2 %","52.0","23.6 %","71.6","","","","","","726"
"Lance Painter","Cardinals","35","18.0","128","174","302","66.1 %","88.5","3.7 %","84.5","","","14.0 %","74.0","16.3 %","81.4","","","","","0.3 %","1675"
"Wayne Franklin","Brewers","29","194.2","1268","1957","3225","69.9 %","87.4","14.5 %","81.9","","","0.9 %","73.9","14.6 %","82.1","","","","","6.8 %","557"
"Mark Hendrickson","Blue Jays","29","158.1","904","1632","2536","55.8 %","87.7","11.1 %","78.7","","","6.5 %","74.6","26.6 %","78.9","","","","","10.5 %","1574"
"Rob Bell","Devil Rays","26","101.0","620","970","1590","58.7 %","89.5","2.4 %","83.3","","","10.5 %","76.7","28.4 %","81.8","","","","","6.2 %","1492"
"Jason Marquis","Braves","24","40.2","257","388","645","76.1 %","91.3","16.1 %","80.6","","","1.4 %","79.7","6.4 %","84.7","","","","","0.8 %","105"
"Bruce Chen","- - -","26","24.1","154","267","421","56.8 %","86.8","3.4 %","74.9","","","24.7 %","75.3","15.0 %","77.4","","","","","9.7 %","769"
"Jeremy Bonderman","Tigers","20","162.0","988","1579","2567","69.4 %","92.3","22.4 %","81.4","","","1.3 %","81.1","6.8 %","84.1","0.1 %","83.0","","","4.7 %","1667"
"Jason Simontacchi","Cardinals","29","126.1","742","1308","2050","55.6 %","88.3","12.2 %","78.7","","","12.9 %","75.2","19.0 %","81.2","0.2 %","82.7","","","6.6 %","1181"
"Todd Van Poppel","- - -","31","48.1","281","515","796","60.8 %","90.4","20.3 %","83.4","","","3.5 %","80.0","15.5 %","82.3","","","","","13.2 %","1284"
"Jim Mecir","Athletics","33","37.0","256","384","640","59.8 %","86.8","7.9 %","81.4","","","2.2 %","77.7","15.7 %","50.1","14.4 %","76.2","","","8.6 %","930"
"Cory Vance","Rockies","24","27.1","169","262","431","58.9 %","86.9","2.9 %","84.0","","","24.4 %","70.9","13.8 %","74.3","","","","","3.9 %","1647"
"Steve Avery","Tigers","33","16.0","102","142","244","51.1 %","83.4","8.4 %","76.8","","","24.0 %","72.9","16.4 %","77.6","","","","","7.8 %","1706"
"Jeff Tam","Blue Jays","32","44.2","307","460","767","77.3 %","88.5","13.3 %","84.5","","","","","4.7 %","81.5","4.7 %","84.1","","","11.5 %","940"
"Cliff Politte","Blue Jays","29","49.1","304","554","858","67.0 %","93.0","23.6 %","85.9","","","0.4 %","","8.6 %","83.9","0.4 %","85.0","","","5.2 %","967"
"Jeff Fassero","Cardinals","40","77.2","486","818","1304","64.6 %","89.2","19.4 %","81.0","","","2.5 %","78.7","11.5 %","80.8","2.0 %","84.0","","","5.9 %","279"
"Mike Myers","Diamondbacks","34","36.1","261","385","646","65.0 %","78.8","21.1 %","72.1","","","7.1 %","70.5","6.9 %","71.4","","","","","3.7 %","68"
"Willis Roberts","Orioles","28","39.1","272","376","648","66.2 %","92.8","14.2 %","85.0","","","0.6 %","82.5","8.0 %","85.1","11.0 %","86.0","","","","167"
"Mike Maroth","Tigers","25","193.1","1221","1903","3124","48.4 %","85.4","14.9 %","79.7","","","11.9 %","74.0","24.8 %","77.9","","","","","1.5 %","1508"
"Ricardo Rodriguez","Indians","25","81.2","496","832","1328","66.3 %","90.5","11.8 %","82.2","","","2.6 %","83.0","19.2 %","82.6","0.1 %","86.0","","","7.2 %","1585"
"Shawn Estes","Cubs","30","152.1","1070","1542","2612","65.3 %","89.1","0.7 %","82.3","","","24.1 %","73.2","9.9 %","81.7","0.0 %","84.0","","","0.2 %","873"
"Cory Lidle","Blue Jays","31","192.2","1095","1858","2953","58.3 %","88.2","0.2 %","80.0","","","18.9 %","71.9","13.2 %","76.3","9.4 %","80.4","","","3.2 %","926"
"Nate Bland","Astros","28","20.1","149","201","350","67.2 %","88.0","18.1 %","82.4","","","7.7 %","75.9","7.1 %","82.2","","","","","3.4 %","1700"
"Aaron Sele","Angels","33","121.2","843","1243","2086","60.0 %","86.6","7.7 %","82.4","","","26.1 %","71.2","6.2 %","77.4","0.1 %","85.0","","","11.4 %","34"
"Billy Koch","White Sox","28","53.0","355","545","900","73.2 %","92.6","16.4 %","87.5","","","8.0 %","78.8","2.2 %","83.3","0.2 %","86.5","","","2.7 %","924"
"Rick White","- - -","34","67.0","388","692","1080","58.3 %","90.8","17.3 %","82.7","","","17.4 %","79.9","4.6 %","81.7","2.5 %","81.9","","","0.7 %","456"
"Wil Ledezma","Tigers","22","84.0","537","901","1438","70.5 %","91.4","4.3 %","79.4","","","6.5 %","77.1","18.7 %","80.1","","","","","6.3 %","1669"
"Hector Mercado","Phillies","29","18.2","137","205","342","67.8 %","88.0","24.3 %","84.6","","","2.6 %","","5.3 %","83.9","","","","","","960"
"Chad Harville","Athletics","26","21.2","187","244","431","59.6 %","92.0","19.5 %","81.5","","","15.4 %","78.9","5.1 %","84.4","","","0.3 %","1.0","9.7 %","915"
"Rodrigo Lopez","Orioles","27","147.0","899","1585","2484","63.8 %","88.7","18.0 %","82.1","","","7.7 %","73.9","10.5 %","82.0","","","","","4.1 %","150"
"Eddie Oropesa","Diamondbacks","31","38.2","314","412","726","51.6 %","85.9","33.4 %","76.8","","","8.6 %","74.9","6.4 %","80.5","","","","","5.5 %","69"
"Antonio Alfonseca","Cubs","31","66.1","392","663","1055","83.5 %","94.0","10.8 %","87.7","","","","","3.6 %","84.7","2.1 %","88.9","","","2.7 %","260"
"Denny Stark","Rockies","28","78.2","509","804","1313","67.0 %","87.9","24.1 %","81.4","","","0.2 %","81.5","8.8 %","80.3","","","","","15.8 %","452"
"Jaime Cerda","Mets","24","32.1","240","345","585","67.2 %","89.2","13.6 %","76.9","","","5.2 %","75.3","14.1 %","80.7","","","","","0.3 %","1532"
"Jonathan Johnson","Astros","28","15.1","125","159","284","65.1 %","91.9","20.7 %","79.1","","","3.3 %","","10.9 %","78.8","","","","","3.2 %","59"
"Kevin Jarvis","Padres","33","92.0","533","921","1454","59.0 %","88.6","10.1 %","82.3","","","14.4 %","73.9","16.6 %","79.3","","","","","7.0 %","1037"
"Adam Bernero","- - -","26","133.1","839","1325","2164","55.4 %","88.7","9.5 %","80.8","","","4.3 %","74.9","20.2 %","79.9","10.7 %","80.4","","","10.6 %","460"
"Tanyon Sturtze","Blue Jays","32","89.1","638","951","1589","65.6 %","90.9","14.6 %","82.8","","","1.4 %","80.9","13.6 %","80.3","4.8 %","80.3","","","5.2 %","1230"
"Josh Stewart","White Sox","24","25.2","208","281","489","63.2 %","86.9","2.5 %","78.8","","","20.8 %","74.5","13.6 %","77.7","","","","","0.6 %","1683"
"Jeff Weaver","Yankees","26","159.1","957","1712","2669","57.8 %","90.5","11.0 %","78.2","","","26.4 %","72.3","4.6 %","79.0","0.1 %","","","","3.8 %","503"
"Jimmy Journell","Cardinals","25","9.0","98","102","200","71.0 %","92.7","15.5 %","86.0","","","","","13.5 %","85.2","","","","","","1161"
"Rodney Myers","Dodgers","34","9.0","59","96","155","62.8 %","90.1","29.2 %","82.5","","","6.6 %","","0.7 %","","0.7 %","","","","11.6 %","1511"
"Travis Driskill","Orioles","31","48.0","258","492","750","66.2 %","89.6","4.8 %","81.7","","","4.0 %","74.2","8.5 %","81.7","16.4 %","80.6","","","0.1 %","134"
"Manny Aybar","Giants","31","3.0","24","34","58","67.2 %","92.0","25.9 %","86.1","","","","","6.9 %","83.0","","","","","","1107"
"Rosman Garcia","Rangers","24","46.1","320","475","795","67.3 %","92.1","25.4 %","85.8","","","","","7.3 %","82.5","","","","","3.4 %","1691"
"Chin-hui Tsao","Rockies","22","43.1","271","459","730","63.0 %","90.7","27.5 %","84.4","","","0.5 %","72.3","8.6 %","82.6","0.3 %","88.0","","","14.4 %","1776"
"Aaron Cook","Rockies","24","124.0","805","1215","2020","70.3 %","90.7","13.8 %","79.4","","","5.3 %","77.0","10.2 %","75.4","0.4 %","83.1","","","3.2 %","1571"
"Gary Knotts","Tigers","26","95.1","639","995","1634","67.5 %","87.9","4.6 %","69.6","","","18.2 %","70.7","9.7 %","81.3","","","","","13.3 %","1428"
"Franklyn German","Tigers","23","44.2","380","474","854","67.8 %","93.5","2.2 %","83.6","","","0.4 %","80.3","2.9 %","83.9","26.8 %","83.8","","","5.5 %","1603"
"Juan Cruz","Cubs","24","61.0","444","696","1140","67.4 %","94.4","16.8 %","81.5","","","3.2 %","76.9","12.7 %","84.1","","","","","0.2 %","273"
"John Patterson","Diamondbacks","25","55.0","404","596","1000","71.3 %","89.4","0.2 %","80.0","","","22.8 %","74.6","5.7 %","82.7","","","","","0.5 %","71"
"Dan Reichert","Blue Jays","26","16.1","99","160","259","86.9 %","82.4","10.3 %","81.5","","","","","2.9 %","67.8","","","","","32.4 %","624"
"Fernando Rodney","Tigers","26","29.2","197","352","549","68.8 %","95.1","3.9 %","86.2","","","0.2 %","","26.5 %","85.6","0.7 %","84.5","","","0.9 %","494"
"Armando Almanza","Marlins","30","50.1","364","589","953","71.0 %","91.7","3.2 %","80.3","","","14.5 %","74.7","11.3 %","82.7","","","","","4.6 %","507"
"Ismael Valdez","Rangers","29","115.0","678","1150","1828","56.7 %","88.0","11.7 %","82.7","","","14.3 %","76.7","17.3 %","80.3","","","","","4.1 %","1283"
"Joe Kennedy","Devil Rays","24","133.2","832","1420","2252","66.2 %","88.4","6.9 %","80.6","","","15.1 %","73.4","11.7 %","80.8","","","","","8.5 %","1217"
"David Sanders","White Sox","23","22.0","164","254","418","55.9 %","89.1","33.6 %","83.7","","","4.3 %","78.6","6.2 %","82.8","","","","","0.2 %","1693"
"Joe Roa","- - -","31","51.1","270","508","778","41.8 %","87.2","8.9 %","81.3","","","27.8 %","74.4","21.6 %","79.6","","","","","1.8 %","969"
"Mike Williams","- - -","34","63.0","473","659","1132","32.0 %","85.9","25.4 %","82.4","","","0.1 %","","29.3 %","80.9","13.2 %","82.7","","","4.8 %","1014"
"Dan Wright","White Sox","25","86.1","618","862","1480","58.9 %","89.8","1.8 %","81.1","","","19.8 %","78.2","19.4 %","79.5","","","","","0.5 %","258"
"Steve Parris","Devil Rays","35","43.2","277","478","755","72.7 %","86.7","0.9 %","80.5","","","18.6 %","74.6","7.8 %","75.8","","","","","9.7 %","1316"
"Mario Ramos","Rangers","25","13.0","124","134","258","71.8 %","84.0","","","","","11.3 %","68.4","17.0 %","73.2","","","","","31.4 %","1272"
"Rudy Seanez","Red Sox","34","8.2","95","99","194","74.6 %","93.3","15.5 %","84.4","","","","","1.6 %","85.5","8.3 %","87.3","","","0.5 %","1279"
"Sean Lowe","Royals","32","44.2","322","494","816","57.7 %","89.8","9.3 %","85.9","","","21.4 %","75.3","11.6 %","52.3","","","","","9.0 %","994"
"Scott Elarton","Rockies","27","51.2","356","574","930","67.5 %","88.6","1.1 %","82.0","","","15.1 %","75.5","16.2 %","79.3","0.1 %","77.0","","","2.5 %","426"
"Jimmy Haynes","Reds","30","94.1","713","966","1679","64.3 %","88.1","6.3 %","78.9","","","21.9 %","75.6","4.7 %","80.4","2.9 %","79.4","","","6.4 %","329"
"Ryan Rupe","Red Sox","28","10.0","61","106","167","65.9 %","87.9","14.4 %","77.8","","","3.6 %","79.0","16.2 %","77.7","","","","","","1223"
"Joe Mays","Twins","27","130.0","747","1238","1985","61.8 %","85.2","7.8 %","79.4","","","10.6 %","72.9","19.8 %","74.7","","","","","13.2 %","740"
"Omar Daal","Orioles","31","93.2","589","994","1583","53.2 %","81.9","4.9 %","79.0","","","18.2 %","74.8","23.8 %","77.2","","","","","4.1 %","646"
"Esteban Yan","- - -","28","66.2","384","708","1092","60.0 %","93.1","12.9 %","85.1","","","0.2 %","82.5","3.8 %","84.3","23.1 %","85.2","","","4.5 %","1236"
"Jason Standridge","Devil Rays","24","35.1","260","332","592","67.7 %","89.0","12.7 %","81.5","","","14.9 %","75.3","4.7 %","83.3","","","","","","1229"
"Luis Vizcaino","Brewers","28","62.0","400","653","1053","57.5 %","91.5","37.7 %","83.0","","","0.3 %","79.0","2.7 %","84.2","1.8 %","83.9","","","4.4 %","714"
"Glendon Rusch","Brewers","28","123.1","762","1384","2146","74.7 %","85.1","1.1 %","81.7","","","10.5 %","69.7","13.7 %","77.7","","","","","7.2 %","707"
"Mike Porzio","White Sox","30","14.0","75","137","212","55.2 %","88.6","21.7 %","80.3","","","","","23.1 %","78.3","","","","","","252"
"Corey Thurman","Blue Jays","24","15.1","136","181","317","46.5 %","88.0","23.7 %","81.6","","","1.3 %","81.5","28.5 %","79.2","","","","","0.3 %","1324"
"Brady Raggio","Diamondbacks","30","8.1","63","92","155","62.0 %","85.7","33.1 %","78.7","","","2.5 %","75.0","2.5 %","76.5","","","","","21.9 %","1750"
"David Cone","Mets","40","18.0","153","197","350","38.9 %","85.2","11.7 %","75.3","","","28.3 %","71.9","12.0 %","78.3","9.1 %","78.8","","","","1680"
"Todd Wellemeyer","Cubs","24","27.2","208","308","516","75.8 %","94.1","13.8 %","85.3","","","","","10.4 %","84.9","","","","","1.4 %","1709"
"Scott Randall","Reds","27","27.2","179","292","471","72.8 %","87.4","7.7 %","74.9","","","16.6 %","73.3","2.9 %","79.7","","","","","33.6 %","749"
"Jose Mesa","Phillies","37","58.0","397","650","1047","82.3 %","91.7","12.0 %","84.5","","","4.5 %","76.9","0.8 %","80.2","0.5 %","85.6","","","0.1 %","961"
"Ryan Dempster","Reds","26","115.2","820","1159","1979","68.4 %","88.3","22.9 %","83.2","","","0.4 %","80.0","8.3 %","80.9","","","","","7.3 %","517"
"Ryan Vogelsong","Pirates","25","22.0","167","253","420","62.0 %","91.1","10.9 %","80.8","","","15.9 %","78.2","11.2 %","80.1","","","","","23.6 %","1011"
"Josh Hall","Reds","22","24.2","181","269","450","58.6 %","88.8","7.1 %","81.8","","","21.5 %","74.7","12.8 %","81.5","","","","","6.0 %","1784"
