"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Steve Kline","Giants","34","46.0","302","484","786","60.5 %","87.3","27.4 %","80.0","","","0.1 %","74.0","12.0 %","78.3","","","","","2.8 %","1164"
"Shane Komine","Athletics","26","7.2","45","64","109","59.6 %","88.5","11.9 %","80.7","","","14.7 %","74.2","13.8 %","80.9","","","","","","4754"
"Carmen Cali","Twins","28","21.0","155","221","376","48.9 %","91.1","45.0 %","84.0","","","0.6 %","78.5","5.6 %","83.2","","","","","3.7 %","2964"
"Chad Durbin","Tigers","29","127.2","802","1284","2086","53.0 %","88.8","18.7 %","84.4","0.2 %","87.0","9.8 %","75.8","18.4 %","80.6","","","","","1.9 %","1442"
"Kevin Slowey","Twins","23","66.2","368","770","1138","65.3 %","89.7","18.1 %","83.8","","","8.3 %","75.2","8.3 %","80.7","","","","","1.0 %","9918"
"Ryan Dempster","Cubs","30","66.2","382","648","1030","46.1 %","92.0","33.3 %","86.1","","","","","20.7 %","83.1","","","","","1.6 %","517"
"Tom Gordon","Phillies","39","40.0","235","412","647","59.6 %","91.9","20.1 %","85.6","7.6 %","88.8","12.3 %","79.8","0.5 %","88.0","","","","","0.6 %","282"
"Jon Lieber","Phillies","37","78.0","402","781","1183","59.5 %","88.5","32.4 %","82.8","","","","","8.1 %","82.2","","","","","3.0 %","287"
"Brad Thompson","Cardinals","25","129.1","705","1231","1936","65.9 %","87.5","16.3 %","79.5","","","5.4 %","78.1","12.3 %","80.7","","","","","2.8 %","4911"
"Randy Wolf","Dodgers","30","102.2","668","1105","1773","60.4 %","87.4","7.7 %","78.8","","","19.9 %","65.8","12.0 %","77.2","","","","","1.4 %","976"
"Jason Grilli","Tigers","30","79.2","516","860","1376","69.0 %","93.6","20.7 %","85.3","0.1 %","88.0","4.3 %","82.0","5.9 %","84.6","","","","","1.0 %","521"
"Nate Robertson","Tigers","29","177.2","1056","1834","2890","60.4 %","88.5","22.9 %","82.5","","","","","16.7 %","81.2","","","","","1.0 %","1620"
"Tim Wakefield","Red Sox","40","189.0","1023","1858","2881","13.6 %","74.2","","","","","3.7 %","61.8","","","","","82.6 %","66.8","1.7 %","219"
"Billy Traber","Nationals","27","39.2","240","415","655","54.1 %","85.0","3.7 %","82.1","","","29.0 %","68.7","13.2 %","75.2","","","","","2.0 %","410"
"Jon Huber","Mariners","25","11.1","72","119","191","56.1 %","90.9","37.0 %","82.5","","","6.9 %","79.4","","","","","","","1.1 %","3109"
"Carl Pavano","Yankees","31","11.1","61","91","152","74.5 %","90.7","8.1 %","82.1","","","","","17.5 %","81.0","","","","","2.0 %","790"
"Franquelis Osoria","Pirates","25","28.1","134","264","398","80.9 %","90.3","13.8 %","78.9","","","","","2.4 %","83.8","2.9 %","83.3","","","3.8 %","2860"
"Ray King","- - -","33","39.2","244","365","609","42.1 %","88.4","54.3 %","82.6","","","","","3.7 %","81.5","","","","","1.6 %","693"
"Chris Bootcheck","Angels","28","77.1","470","835","1305","71.5 %","92.8","23.6 %","82.5","3.6 %","88.5","0.6 %","80.7","0.7 %","81.8","","","","","0.6 %","1842"
"Jason Stanford","Indians","30","26.1","128","280","408","58.2 %","86.8","8.0 %","79.2","","","2.5 %","69.9","31.3 %","78.8","","","","","1.5 %","1763"
"Matt Thornton","White Sox","30","56.1","339","593","932","79.7 %","94.3","17.5 %","82.9","","","","","2.8 %","86.7","","","","","3.5 %","1918"
"Joe Kennedy","- - -","28","110.2","772","1074","1846","58.1 %","88.3","7.7 %","82.2","","","13.2 %","73.1","20.9 %","81.2","","","","","1.8 %","1217"
"Anibal Sanchez","Marlins","23","30.0","229","343","572","61.2 %","90.0","23.1 %","82.2","","","7.3 %","75.3","8.4 %","81.8","","","","","4.0 %","3284"
"Kyle Farnsworth","Yankees","31","60.0","365","619","984","76.7 %","94.7","23.1 %","86.7","","","","","0.2 %","88.0","","","","","0.2 %","278"
"Mike Myers","- - -","38","54.1","350","555","905","67.1 %","79.5","27.0 %","70.7","","","","","5.9 %","70.5","","","","","1.9 %","68"
"Jason Hirsh","Rockies","25","112.1","656","1111","1767","61.1 %","89.7","6.2 %","83.6","","","14.6 %","74.9","18.1 %","80.6","","","","","2.5 %","6293"
"Brian Falkenborg","Cardinals","29","18.2","117","189","306","60.3 %","90.6","2.6 %","84.8","2.0 %","85.2","25.9 %","77.4","4.3 %","84.9","4.9 %","82.7","","","0.3 %","1859"
"Dan Giese","Giants","30","9.1","45","83","128","56.1 %","88.4","32.5 %","76.2","","","11.4 %","75.5","","","","","","","3.9 %","2656"
"Bill White","Rangers","28","9.1","73","99","172","59.9 %","91.4","34.1 %","81.2","","","","","6.0 %","83.3","","","","","2.9 %","3089"
"Trever Miller","Astros","34","46.1","306","526","832","61.0 %","86.2","25.4 %","76.3","","","1.4 %","72.1","12.3 %","79.7","","","","","3.4 %","1672"
"Neal Cotts","Cubs","27","16.2","125","194","319","55.4 %","90.0","22.9 %","82.5","","","12.4 %","74.2","9.2 %","82.9","","","","","1.6 %","1797"
"Brandon McCarthy","Rangers","23","101.2","730","1141","1871","65.9 %","88.9","","","","","16.5 %","75.6","17.6 %","76.6","","","","","6.5 %","4662"
"Gary Glover","Devil Rays","30","77.1","509","817","1326","64.0 %","92.9","20.9 %","87.2","0.8 %","87.3","9.6 %","77.4","4.7 %","83.8","","","","","2.5 %","234"
"Matt Morris","- - -","32","198.2","1094","1943","3037","45.0 %","87.4","21.4 %","81.8","","","28.8 %","71.9","4.8 %","81.9","","","","","2.4 %","1172"
"Al Reyes","Devil Rays","37","60.2","380","700","1080","68.9 %","88.7","11.6 %","78.2","","","0.1 %","78.0","19.4 %","79.3","","","","","0.7 %","1005"
"Steve Trachsel","- - -","36","158.0","1089","1543","2632","48.1 %","86.5","","","","","21.5 %","76.3","4.2 %","79.5","26.2 %","81.1","","","1.0 %","898"
"Steve Colyer","Braves","28","3.2","36","45","81","63.0 %","91.6","33.3 %","81.8","","","3.7 %","72.7","","","","","","","","1678"
"Alberto Arias","Rockies","23","7.1","52","58","110","81.1 %","90.3","0.9 %","79.0","","","17.9 %","76.5","","","","","","","2.7 %","3087"
"Mike Gosling","Reds","26","33.0","275","353","628","63.2 %","89.9","23.0 %","81.6","0.2 %","77.0","2.5 %","72.7","11.2 %","81.4","","","","","4.0 %","2204"
"Tom Martin","Rockies","37","25.2","177","264","441","52.9 %","88.0","7.5 %","78.4","","","18.5 %","75.7","21.2 %","80.8","","","","","0.5 %","1219"
"Livan Hernandez","Diamondbacks","32","204.1","1355","2006","3361","59.3 %","83.6","22.1 %","77.5","0.0 %","79.0","8.9 %","64.9","9.8 %","75.8","","","","","1.5 %","1116"
"Braden Looper","Cardinals","32","175.0","1095","1712","2807","66.4 %","89.1","12.9 %","82.1","1.0 %","85.3","0.4 %","76.3","8.8 %","81.0","10.4 %","80.2","","","1.4 %","526"
"Josh Fogg","Rockies","30","165.2","1062","1613","2675","45.0 %","87.7","9.8 %","81.2","11.7 %","85.3","11.6 %","76.8","21.9 %","80.7","","","","","3.8 %","989"
"Will Ohman","Cubs","29","36.1","225","422","647","54.0 %","90.4","43.8 %","82.5","","","","","2.3 %","82.8","","","","","4.2 %","296"
"Justin Duchscherer","Athletics","29","16.1","97","174","271","21.5 %","85.5","1.2 %","82.0","44.5 %","84.0","30.1 %","71.1","2.7 %","81.4","","","","","5.5 %","910"
"Tom Shearn","Reds","29","32.2","210","315","525","61.7 %","87.4","14.1 %","80.3","","","15.7 %","68.3","8.5 %","80.0","","","","","1.5 %","2040"
"Macay McBride","- - -","24","32.2","270","367","637","71.9 %","89.7","12.3 %","80.4","","","14.4 %","76.4","1.5 %","84.4","","","","","4.1 %","3475"
"Boone Logan","White Sox","22","50.2","309","536","845","50.1 %","92.8","37.9 %","78.6","0.4 %","88.7","","","11.6 %","84.4","","","","","3.0 %","5525"
"Romulo Sanchez","Pirates","23","18.0","113","155","268","62.3 %","93.2","2.6 %","83.4","","","26.1 %","78.9","9.0 %","84.1","","","","","","4170"
"Jeremy Bonderman","Tigers","24","174.1","969","1756","2725","58.3 %","92.0","35.2 %","83.4","","","","","6.5 %","83.6","","","","","1.4 %","1667"
"Jamie Moyer","Phillies","44","199.1","1208","1940","3148","37.7 %","81.1","1.3 %","78.0","24.4 %","79.4","7.9 %","69.3","28.7 %","73.7","","","","","1.5 %","1091"
"Paul Maholm","Pirates","25","177.2","978","1666","2644","61.8 %","89.3","8.0 %","79.1","","","20.1 %","74.5","10.2 %","81.3","","","","","1.7 %","8678"
"Edgar Gonzalez","Diamondbacks","24","102.0","548","1051","1599","62.2 %","89.9","18.7 %","82.1","0.1 %","86.0","6.1 %","74.9","13.0 %","79.7","","","","","1.8 %","1727"
"Scott Schoeneweis","Mets","33","59.0","369","624","993","76.2 %","89.5","22.5 %","81.8","","","","","1.2 %","82.5","","","","","2.5 %","33"
"Clay Condrey","Phillies","31","50.0","308","490","798","58.6 %","89.3","21.5 %","82.7","6.1 %","87.3","","","13.9 %","81.9","","","","","1.8 %","1579"
"Ryan Bukvich","White Sox","29","35.2","264","396","660","59.5 %","92.7","25.1 %","84.7","","","","","2.8 %","84.5","12.6 %","85.0","","","0.9 %","1531"
"Jose Ascanio","Braves","22","16.0","100","172","272","54.5 %","94.2","19.9 %","83.5","","","2.6 %","77.7","22.9 %","85.4","","","","","1.5 %","3951"
"Joe Borowski","Indians","36","65.2","421","762","1183","53.8 %","87.8","37.6 %","80.2","","","","","6.7 %","80.3","2.0 %","78.8","","","4.2 %","267"
"Claudio Vargas","Brewers","29","134.1","932","1451","2383","66.0 %","90.3","22.8 %","80.5","","","","","11.2 %","81.1","","","","","1.6 %","1695"
"Boof Bonser","Twins","25","173.0","1040","1783","2823","55.1 %","91.9","20.1 %","85.6","","","19.1 %","79.5","5.8 %","82.2","","","","","1.8 %","2159"
"Chris Capuano","Brewers","28","150.0","934","1570","2504","59.5 %","86.9","13.2 %","77.1","","","","","27.3 %","76.2","","","","","1.0 %","1701"
"Mike Bacsik","Nationals","29","118.0","696","1146","1842","58.9 %","84.3","0.8 %","76.5","","","18.1 %","74.0","22.3 %","77.7","","","","","7.0 %","863"
"Dave Bush","Brewers","27","186.1","1023","1956","2979","54.0 %","88.7","2.5 %","84.1","14.4 %","85.3","19.9 %","70.9","9.2 %","82.2","","","","","1.1 %","4635"
"Juan Rincon","Twins","28","59.2","431","653","1084","65.7 %","93.0","34.1 %","86.0","","","","","0.2 %","86.0","","","","","1.8 %","752"
"Julian Tavarez","Red Sox","34","134.2","914","1397","2311","64.5 %","90.7","14.7 %","81.0","","","","","16.4 %","83.3","4.4 %","85.1","","","1.6 %","541"
"Dave Borkowski","Astros","30","71.2","471","828","1299","65.9 %","90.8","20.2 %","84.8","","","6.6 %","73.5","7.3 %","84.9","","","","","2.9 %","2002"
"Mike Mussina","Yankees","38","152.0","820","1576","2396","49.2 %","87.1","15.3 %","82.1","","","22.6 %","75.3","7.1 %","72.1","5.8 %","81.1","","","0.9 %","837"
"Cha Seung Baek","Mariners","27","73.1","406","787","1193","42.9 %","90.0","24.7 %","85.4","0.2 %","86.5","15.2 %","75.9","17.0 %","79.8","","","","","2.5 %","8214"
"Kevin Millwood","Rangers","32","172.2","1117","1836","2953","63.2 %","91.3","15.1 %","86.3","2.1 %","87.8","12.1 %","73.0","2.8 %","85.1","4.7 %","85.3","","","0.6 %","106"
"Willie Eyre","Rangers","28","68.0","467","692","1159","58.0 %","92.0","15.9 %","83.9","0.2 %","89.0","10.0 %","77.8","9.9 %","83.7","6.1 %","83.4","","","2.0 %","2078"
"Eric Milton","Reds","31","31.1","165","330","495","58.6 %","86.4","5.8 %","78.2","","","13.7 %","72.1","22.0 %","78.9","","","","","2.4 %","743"
"Jay Witasick","- - -","34","31.1","271","341","612","61.3 %","91.4","36.7 %","79.9","","","","","2.0 %","79.9","","","","","2.3 %","1138"
"Dontrelle Willis","Marlins","25","205.1","1374","2117","3491","77.7 %","89.3","16.4 %","81.1","","","","","5.8 %","80.7","","","","","2.1 %","1703"
"Tyler Yates","Braves","29","66.0","423","657","1080","66.9 %","95.0","30.4 %","87.8","","","","","2.6 %","88.4","","","","","4.2 %","1527"
"Randy Keisler","Cardinals","31","17.1","104","161","265","56.0 %","86.8","2.3 %","81.2","","","12.7 %","72.7","29.0 %","80.4","","","","","2.3 %","830"
"Aquilino Lopez","Tigers","32","17.1","97","179","276","40.2 %","88.4","34.3 %","78.6","","","","","24.0 %","82.7","1.5 %","82.3","","","1.5 %","1671"
"Mark Hendrickson","Dodgers","33","122.2","687","1269","1956","64.1 %","86.6","","","2.8 %","84.5","14.2 %","73.2","18.8 %","81.0","","","","","0.4 %","1574"
"Buddy Carlyle","Braves","29","107.0","624","1056","1680","71.8 %","89.8","0.3 %","78.5","5.7 %","86.8","14.1 %","74.9","8.1 %","79.4","","","","","2.7 %","2010"
"Jorge Julio","- - -","28","62.0","472","650","1122","61.8 %","95.1","27.9 %","82.8","0.1 %","88.0","","","9.9 %","85.6","0.4 %","86.5","","","1.5 %","148"
"Woody Williams","Astros","40","188.0","1129","2019","3148","59.3 %","86.5","1.8 %","81.3","9.6 %","83.5","20.0 %","74.1","9.1 %","80.1","","","0.2 %","70.5","2.8 %","1190"
"Gavin Floyd","White Sox","24","70.0","437","716","1153","61.0 %","91.4","16.8 %","84.5","","","16.1 %","77.6","6.1 %","82.6","","","","","0.7 %","3886"
"Bobby Livingston","Reds","24","56.1","319","583","902","53.1 %","86.4","11.7 %","80.5","","","9.1 %","70.1","26.2 %","76.5","","","","","1.2 %","3876"
"Yoel Hernandez","Phillies","27","15.1","93","158","251","59.3 %","89.7","33.5 %","80.0","","","","","7.3 %","81.0","","","","","1.2 %","2576"
"Bryan Bullington","Pirates","26","17.0","84","174","258","61.8 %","89.7","26.0 %","82.8","","","9.5 %","76.5","2.8 %","84.3","","","","","1.6 %","5066"
"Billy Buckner","Royals","23","34.0","214","318","532","64.0 %","90.3","","","","","19.5 %","79.5","16.5 %","82.2","","","","","0.8 %","8253"
"Dan Wheeler","- - -","29","74.2","427","830","1257","65.3 %","90.7","19.3 %","81.5","","","5.8 %","76.0","9.1 %","84.2","0.6 %","86.0","","","1.2 %","120"
"Matt Belisle","Reds","27","177.2","974","1819","2793","62.9 %","91.1","9.7 %","86.1","7.7 %","87.0","13.3 %","74.1","6.4 %","83.3","","","","","2.0 %","1837"
"Mike Wood","Rangers","27","50.2","366","520","886","52.6 %","85.8","6.1 %","81.0","","","11.8 %","71.9","24.9 %","80.4","4.7 %","81.4","","","1.1 %","1806"
"Kameron Loe","Rangers","25","136.0","857","1388","2245","70.9 %","88.2","4.2 %","81.7","","","19.2 %","75.7","5.8 %","80.3","","","","","1.9 %","4422"
"Armando Benitez","- - -","34","50.1","346","564","910","65.7 %","92.5","21.1 %","83.5","","","","","6.4 %","84.2","6.8 %","83.8","","","4.2 %","865"
"John Rheinecker","Rangers","28","50.1","355","526","881","51.9 %","86.6","11.1 %","81.5","","","14.8 %","72.3","22.2 %","80.1","","","","","1.8 %","2165"
"Aaron Sele","Mets","37","53.2","352","571","923","56.5 %","86.3","7.0 %","82.7","15.4 %","83.7","18.3 %","72.4","2.9 %","80.5","","","","","2.0 %","34"
"Josh Towers","Blue Jays","30","107.0","550","1117","1667","52.5 %","87.6","32.9 %","82.5","","","5.4 %","76.1","9.2 %","81.9","","","","","2.3 %","1489"
"Jack Taschner","Giants","29","50.0","358","566","924","62.1 %","91.0","22.1 %","82.6","","","","","15.8 %","82.6","","","","","1.7 %","2766"
"Ruddy Lugo","- - -","27","48.1","380","515","895","52.2 %","91.5","15.0 %","84.7","","","23.4 %","75.6","9.3 %","84.6","0.1 %","84.0","","","4.7 %","2710"
"David Wells","- - -","44","157.1","793","1580","2373","51.3 %","85.2","1.0 %","80.6","13.6 %","82.1","27.0 %","69.0","7.1 %","74.9","","","","","2.1 %","855"
"Antonio Alfonseca","Phillies","35","49.2","349","541","890","84.6 %","90.7","6.0 %","85.0","","","","","2.8 %","81.9","6.6 %","85.8","","","2.5 %","260"
"Ramon Ortiz","- - -","34","104.0","577","1022","1599","53.1 %","91.4","31.0 %","85.4","","","","","15.9 %","84.9","","","","","3.1 %","27"
"Rocky Cherry","- - -","27","31.1","230","324","554","60.6 %","90.3","39.2 %","80.9","","","0.2 %","","","","","","","","2.2 %","5188"
"Francisco Rosario","Phillies","26","26.1","216","284","500","76.2 %","94.7","10.8 %","86.1","","","","","13.0 %","87.2","","","","","1.4 %","2091"
"Salomon Torres","Pirates","35","52.2","308","530","838","66.7 %","91.9","7.3 %","84.4","0.2 %","90.0","5.3 %","79.7","7.8 %","85.6","12.7 %","85.9","","","1.4 %","1628"
"Ricky Nolasco","Marlins","24","21.1","136","213","349","59.9 %","89.0","3.0 %","79.8","","","28.0 %","72.5","9.1 %","78.5","","","","","2.9 %","3830"
"John Danks","White Sox","22","139.0","924","1483","2407","61.0 %","89.5","0.6 %","81.0","","","17.4 %","76.9","21.0 %","81.7","","","","","2.7 %","6329"
"Russ Ortiz","Giants","33","49.0","320","473","793","56.3 %","89.7","12.8 %","82.1","14.1 %","88.5","7.2 %","75.3","9.6 %","82.4","","","","","1.6 %","1124"
"Jesse Crain","Twins","25","16.1","99","166","265","65.9 %","93.9","22.4 %","89.4","","","11.0 %","77.2","0.8 %","83.0","","","","","0.4 %","4817"
"Brian Sanches","Phillies","28","14.2","121","154","275","52.4 %","91.2","24.3 %","85.4","","","10.9 %","76.2","8.6 %","82.5","3.8 %","82.4","","","2.2 %","2739"
"Zach Duke","Pirates","24","107.1","625","1092","1717","67.3 %","88.0","1.9 %","81.2","0.2 %","81.3","15.4 %","74.6","15.3 %","80.6","","","","","1.9 %","3840"
"Jose Capellan","- - -","26","26.0","160","293","453","64.5 %","92.8","25.6 %","84.1","","","3.4 %","80.1","6.6 %","86.1","","","","","2.2 %","2236"
"Daniel Cabrera","Orioles","26","204.1","1495","2070","3565","74.1 %","94.3","23.0 %","82.7","","","1.0 %","79.7","1.8 %","84.3","","","","","2.1 %","1931"
"Brett Tomko","- - -","34","131.1","837","1361","2198","62.3 %","91.7","19.2 %","82.8","0.9 %","87.6","7.7 %","75.2","6.9 %","82.4","3.1 %","81.5","","","0.7 %","1056"
"Dustin Nippert","Diamondbacks","26","45.1","291","502","793","73.2 %","94.0","","","","","20.2 %","77.9","6.6 %","84.6","","","","","6.2 %","4426"
"Kane Davis","Phillies","32","11.1","99","138","237","49.6 %","94.2","20.6 %","83.2","","","19.3 %","82.0","10.5 %","84.9","","","","","1.3 %","872"
"Odalis Perez","Royals","30","137.1","887","1444","2331","41.3 %","88.0","","","22.7 %","84.9","9.3 %","76.8","26.8 %","82.2","","","","","2.0 %","668"
"Jose Contreras","White Sox","35","189.0","1115","1891","3006","56.2 %","90.1","16.9 %","84.0","","","0.6 %","76.3","5.3 %","80.0","20.9 %","76.1","","","1.4 %","1660"
"Mike Pelfrey","Mets","23","72.2","549","736","1285","72.8 %","92.4","13.5 %","83.0","","","","","13.7 %","83.6","","","","","1.1 %","5203"
"Gustavo Chacin","Blue Jays","26","27.1","156","265","421","50.1 %","86.8","13.4 %","81.2","10.3 %","83.4","7.4 %","74.5","18.7 %","79.0","","","","","1.0 %","2060"
"Sean White","Mariners","26","35.1","271","321","592","59.2 %","90.2","14.2 %","85.9","","","15.0 %","77.0","11.6 %","82.1","","","","","1.0 %","5564"
"Wil Ledezma","- - -","26","59.1","456","706","1162","69.2 %","92.5","12.4 %","81.3","","","2.2 %","79.4","16.2 %","82.3","","","","","1.9 %","1669"
"Andrew Miller","Tigers","22","64.0","467","761","1228","80.8 %","92.1","14.1 %","78.5","","","2.2 %","75.5","2.9 %","85.8","","","","","1.6 %","6785"
"Bill Murphy","Diamondbacks","26","6.1","65","69","134","61.8 %","89.6","0.8 %","80.0","","","26.0 %","78.0","11.4 %","83.0","","","","","8.2 %","4755"
"Kip Wells","Cardinals","30","162.2","1095","1717","2812","59.9 %","90.7","17.3 %","84.1","","","12.3 %","78.7","10.5 %","83.9","","","","","1.5 %","1012"
"Daniel Barone","Marlins","24","41.0","296","411","707","66.8 %","87.7","2.9 %","80.9","","","17.0 %","79.9","13.4 %","82.0","","","","","1.6 %","7652"
"John Parrish","- - -","29","52.0","451","579","1030","55.7 %","89.8","34.5 %","85.3","","","","","9.8 %","83.4","","","","","1.8 %","160"
"Ryan Wagner","Nationals","24","15.2","124","144","268","67.2 %","89.0","21.1 %","84.9","","","","","11.7 %","82.6","","","","","4.5 %","1770"
"Kiko Calero","Athletics","32","40.2","300","459","759","36.1 %","89.0","56.8 %","79.7","","","","","7.1 %","82.3","","","","","1.3 %","1676"
"Homer Bailey","Reds","21","45.1","338","471","809","71.3 %","92.4","1.9 %","87.3","0.1 %","90.0","14.7 %","75.8","12.1 %","82.6","","","","","1.5 %","8362"
"Edwin Jackson","Devil Rays","23","161.0","1183","1783","2966","64.7 %","94.1","23.5 %","86.3","","","","","11.8 %","85.6","","","","","1.7 %","1841"
"Vicente Padilla","Rangers","29","120.1","788","1264","2052","73.1 %","91.9","5.6 %","83.1","0.2 %","89.3","14.6 %","70.4","6.6 %","79.4","","","","","1.4 %","964"
"Ervin Santana","Angels","24","150.0","994","1583","2577","61.9 %","92.2","24.0 %","81.0","","","8.7 %","77.1","5.5 %","83.1","","","","","1.2 %","3200"
"Guillermo Mota","Mets","33","59.1","391","652","1043","50.6 %","94.2","7.8 %","85.2","","","","","41.5 %","85.0","0.1 %","86.0","","","1.8 %","1467"
"Scott Feldman","Rangers","24","39.0","329","415","744","76.0 %","91.1","17.7 %","79.8","","","0.1 %","72.0","6.1 %","82.2","","","","","5.5 %","6283"
"Esteban Loaiza","- - -","35","37.1","233","398","631","51.4 %","86.5","2.5 %","80.1","36.6 %","82.2","0.5 %","74.7","7.9 %","78.7","1.2 %","76.3","","","3.8 %","1310"
"Zach McClellan","Rockies","28","14.0","101","141","242","57.1 %","88.3","","","1.3 %","81.0","39.1 %","80.9","2.6 %","83.0","","","","","3.7 %","2965"
"Jose Veras","Yankees","26","9.1","75","97","172","67.5 %","95.0","0.6 %","","","","19.9 %","77.5","","","12.1 %","87.9","","","1.2 %","2063"
"Tomo Ohka","Blue Jays","31","56.0","346","542","888","49.4 %","85.8","19.7 %","82.0","14.0 %","83.2","1.6 %","74.3","11.4 %","80.3","3.9 %","81.5","","","2.6 %","788"
"Scott Olsen","Marlins","23","176.2","1157","1903","3060","70.2 %","90.1","21.1 %","82.2","0.1 %","87.0","","","8.5 %","82.4","","","","","2.0 %","4529"
"Jorge De La Rosa","Royals","26","130.0","839","1313","2152","62.5 %","91.4","6.4 %","82.0","","","12.2 %","73.9","19.0 %","82.2","","","","","2.0 %","2047"
"Eric Stults","Dodgers","27","38.2","266","421","687","54.6 %","87.1","","","3.4 %","82.7","13.6 %","73.1","28.4 %","77.8","","","","","0.9 %","8011"
"Todd Coffey","Reds","26","51.0","336","583","919","77.5 %","93.0","15.0 %","84.3","","","","","7.6 %","84.3","","","","","2.3 %","2467"
"Victor Santos","- - -","30","63.1","492","659","1151","54.6 %","88.7","","","","","22.7 %","75.9","9.9 %","80.6","12.8 %","83.1","","","2.7 %","446"
"Jason Davis","- - -","27","37.0","309","407","716","79.7 %","92.0","9.7 %","82.6","","","","","2.3 %","81.4","8.3 %","86.0","","","2.1 %","1598"
"Andy Sonnanstine","Devil Rays","24","130.2","712","1386","2098","51.4 %","86.9","23.9 %","77.8","6.4 %","87.9","8.5 %","73.4","9.8 %","79.0","","","","","1.2 %","7667"
"Matt Albers","Astros","24","110.2","730","1167","1897","70.6 %","92.5","2.8 %","85.4","","","20.5 %","78.3","6.2 %","80.9","","","","","2.3 %","4300"
"Jonathan Sanchez","Giants","24","52.0","382","623","1005","71.0 %","91.2","10.0 %","81.6","","","","","19.0 %","83.5","","","","","2.6 %","7507"
"Freddy Garcia","Phillies","30","58.0","415","626","1041","49.9 %","88.4","14.2 %","78.5","","","10.7 %","71.5","16.6 %","80.6","8.7 %","79.4","","","2.3 %","1077"
"Jake Woods","Mariners","25","10.2","76","101","177","63.2 %","86.1","5.2 %","77.9","","","13.8 %","75.1","17.8 %","80.9","","","","","1.7 %","2196"
"Juan Gutierrez","Astros","23","21.1","113","220","333","66.9 %","91.8","","","","","15.8 %","75.7","17.3 %","80.9","","","","","2.7 %","3265"
"Mike Zagurski","Phillies","24","21.1","161","243","404","72.2 %","90.8","19.0 %","82.0","","","","","8.9 %","83.2","","","","","2.2 %","9683"
"Mike Stanton","Reds","40","57.2","340","650","990","49.2 %","87.3","22.4 %","82.0","","","15.0 %","70.6","13.4 %","79.6","","","","","1.2 %","849"
"Winston Abreu","Nationals","30","30.1","190","320","510","49.7 %","92.3","45.5 %","84.7","","","","","4.8 %","84.5","","","","","1.6 %","582"
"Rob Bell","Orioles","30","53.0","359","539","898","58.8 %","87.3","","","","","14.4 %","77.3","26.8 %","83.5","","","","","4.2 %","1492"
"Marcus McBeth","Reds","26","19.2","134","218","352","57.7 %","91.0","22.9 %","80.7","","","","","19.4 %","78.9","","","","","1.7 %","3874"
"John Wasdin","Pirates","34","19.2","119","212","331","55.3 %","89.8","","","","","22.4 %","77.5","22.4 %","80.0","","","","","5.4 %","1768"
"Brian Burres","Orioles","26","121.0","898","1306","2204","54.9 %","88.1","15.5 %","81.0","","","12.2 %","72.2","17.5 %","78.7","","","","","1.4 %","3425"
"Shane Youman","Pirates","27","57.1","374","575","949","68.1 %","87.2","15.8 %","79.3","","","0.8 %","73.8","15.4 %","79.8","","","","","1.9 %","3888"
"Mike Koplove","Indians","30","6.0","40","65","105","66.4 %","88.6","18.3 %","76.4","","","","","15.4 %","79.0","","","","","1.0 %","63"
"Joel Hanrahan","Nationals","25","51.0","430","596","1026","67.5 %","91.7","21.0 %","82.4","","","","","11.5 %","81.8","","","","","1.2 %","2186"
"Fabio Castro","Phillies","22","12.0","110","115","225","61.8 %","90.1","1.8 %","77.3","","","16.9 %","76.6","19.6 %","81.9","","","","","","4048"
"Tony Armas Jr.","Pirates","29","97.0","670","1069","1739","57.4 %","89.0","24.5 %","80.7","","","9.5 %","76.4","8.6 %","81.0","","","","","1.6 %","761"
"Anthony Reyes","Cardinals","25","107.1","685","1154","1839","67.6 %","89.6","0.6 %","80.0","","","18.3 %","76.1","13.6 %","76.3","","","","","0.9 %","7105"
"J.D. Durbin","- - -","25","65.1","459","698","1157","55.9 %","90.8","25.0 %","83.6","","","11.2 %","77.5","7.9 %","83.1","","","","","1.8 %","7992"
"Byung-Hyun Kim","- - -","28","118.1","880","1268","2148","62.8 %","88.3","26.9 %","78.2","","","0.1 %","","10.2 %","78.9","","","","","6.1 %","61"
"Kyle Davies","- - -","23","136.0","1004","1470","2474","58.9 %","91.3","14.1 %","85.4","","","12.7 %","76.1","14.3 %","81.7","","","","","1.5 %","3642"
"Jason Hammel","Devil Rays","24","85.0","630","961","1591","59.6 %","92.0","15.1 %","84.2","","","8.7 %","75.6","16.6 %","83.8","","","","","1.7 %","4538"
"Brandon League","Blue Jays","24","11.2","91","133","224","83.1 %","94.4","12.3 %","85.3","","","","","4.6 %","85.3","","","","","2.2 %","3731"
"Matt DeSalvo","Yankees","26","27.2","208","290","498","62.9 %","88.8","15.5 %","80.1","","","7.0 %","75.3","14.6 %","78.2","","","","","2.2 %","5439"
"Jeff Weaver","Mariners","30","146.2","826","1581","2407","49.6 %","88.6","19.5 %","78.8","6.9 %","86.4","15.7 %","74.2","8.3 %","80.2","","","","","1.7 %","503"
