"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Matt Clement","Red Sox","30","191.0","1204","1977","3181","46.4 %","89.0","29.7 %","83.3","21.2 %","88.2","0.1 %","72.7","2.6 %","83.1","","","","","1.6 %","271"
"Jeremy Bonderman","Tigers","22","189.0","987","1868","2855","59.0 %","93.2","29.7 %","85.0","0.1 %","86.5","","","11.2 %","86.1","","","","","4.7 %","1667"
"Victor Santos","Brewers","28","141.2","984","1428","2412","57.5 %","88.3","0.7 %","81.1","0.2 %","83.8","16.1 %","74.9","15.0 %","80.7","10.6 %","82.7","","","2.9 %","446"
"Brian Meadows","Pirates","29","74.2","402","727","1129","63.8 %","89.3","13.4 %","81.6","","","19.1 %","80.7","3.8 %","81.0","","","","","17.4 %","998"
"Nick Regilio","Rangers","26","17.2","129","217","346","63.2 %","90.5","0.6 %","85.0","0.3 %","","22.0 %","76.6","14.0 %","80.2","","","","","2.6 %","2226"
"Jason Standridge","- - -","26","33.1","212","331","543","66.5 %","92.4","19.8 %","85.4","","","11.7 %","78.9","2.0 %","85.3","","","","","8.3 %","1229"
"Esteban Yan","Angels","30","66.2","419","656","1075","66.1 %","91.6","10.2 %","85.1","","","","","8.9 %","83.3","14.9 %","84.7","","","7.9 %","1236"
"Scott Elarton","Indians","29","181.2","986","1870","2856","62.2 %","89.4","4.7 %","83.4","0.6 %","84.8","19.4 %","74.8","13.2 %","79.3","","","","","3.9 %","426"
"Brad Halsey","Diamondbacks","24","160.0","781","1633","2414","57.8 %","87.6","23.8 %","81.1","2.0 %","86.8","3.3 %","77.1","13.1 %","81.3","","","","","6.6 %","4760"
"Horacio Ramirez","Braves","25","202.1","1164","1883","3047","64.5 %","88.9","11.0 %","83.2","10.1 %","86.3","2.3 %","73.6","12.1 %","82.7","","","","","1.8 %","110"
"Kevin Correia","Giants","24","58.1","419","583","1002","73.7 %","91.1","14.7 %","84.6","0.3 %","87.7","1.8 %","73.0","9.5 %","83.1","","","","","1.0 %","1767"
"Jonah Bayliss","Royals","24","11.2","76","119","195","72.7 %","91.3","12.9 %","81.7","","","","","14.4 %","78.0","","","","","0.5 %","4560"
"Tommy Phelps","Brewers","31","23.1","174","228","402","55.0 %","87.3","22.0 %","81.2","","","9.4 %","72.8","13.6 %","80.9","","","","","5.0 %","1665"
"Brad Hennessey","Giants","25","118.1","764","1200","1964","66.1 %","88.8","17.9 %","84.1","1.4 %","86.7","3.3 %","77.2","11.4 %","83.6","","","","","6.5 %","3720"
"Mike Stanton","- - -","38","42.2","257","417","674","48.4 %","87.4","21.5 %","82.4","0.2 %","85.0","21.2 %","72.5","8.7 %","79.7","","","","","2.8 %","849"
"Ervin Santana","Angels","22","133.2","815","1440","2255","61.7 %","93.4","21.7 %","81.0","","","6.3 %","78.0","10.0 %","84.2","0.3 %","86.7","","","1.2 %","3200"
"Jason Davis","Indians","25","40.1","268","414","682","74.8 %","93.1","8.3 %","83.3","","","0.5 %","80.0","2.0 %","83.1","14.4 %","85.7","","","13.5 %","1598"
"Pedro Astacio","- - -","35","126.2","734","1256","1990","58.4 %","87.8","5.5 %","78.1","0.1 %","85.0","16.4 %","75.1","19.7 %","78.8","","","","","5.7 %","862"
"Guillermo Mota","Marlins","31","67.0","462","707","1169","62.6 %","94.1","8.3 %","85.9","","","","","28.2 %","84.2","0.9 %","84.9","","","7.6 %","1467"
"Vicente Padilla","Phillies","27","147.0","991","1561","2552","78.5 %","92.7","4.8 %","81.8","0.3 %","88.7","11.1 %","75.6","5.3 %","83.1","","","","","5.8 %","964"
"Russ Springer","Astros","36","59.0","394","665","1059","68.7 %","91.7","18.0 %","86.4","3.1 %","87.6","6.5 %","77.0","3.7 %","84.7","","","","","4.7 %","1652"
"Tanyon Sturtze","Yankees","34","78.0","477","745","1222","73.8 %","92.1","5.2 %","85.0","","","0.3 %","80.0","3.5 %","82.5","17.3 %","84.2","","","9.9 %","1230"
"Mike Maroth","Tigers","27","209.0","1201","2051","3252","45.5 %","85.2","16.6 %","79.2","6.6 %","81.9","7.6 %","73.2","23.8 %","76.3","","","","","12.6 %","1508"
"Brandon Backe","Astros","27","149.1","878","1438","2316","56.6 %","90.2","19.2 %","81.7","0.1 %","74.5","14.3 %","74.3","9.8 %","82.0","","","","","4.9 %","1529"
"Jose Mesa","Pirates","39","56.2","357","555","912","75.4 %","93.3","7.9 %","87.5","5.4 %","89.5","8.8 %","78.3","1.9 %","84.5","0.6 %","90.3","","","10.5 %","961"
"Chad Harville","- - -","28","45.1","333","459","792","64.0 %","94.1","24.8 %","85.3","","","9.1 %","79.8","2.1 %","83.9","","","","","3.7 %","915"
"Carl Pavano","Yankees","29","100.0","576","976","1552","63.5 %","89.4","11.2 %","82.9","","","0.1 %","75.5","18.0 %","80.6","7.2 %","82.5","","","0.9 %","790"
"D.J. Carrasco","Royals","28","114.2","743","1085","1828","60.7 %","88.9","10.3 %","80.9","10.5 %","86.9","9.7 %","74.9","8.7 %","82.5","0.1 %","","","","7.1 %","1666"
"Shawn Estes","Diamondbacks","32","123.2","756","1182","1938","67.3 %","88.6","0.1 %","78.0","0.9 %","84.1","16.6 %","72.7","15.2 %","82.4","","","","","3.8 %","873"
"Buddy Groom","- - -","39","41.0","268","446","714","49.9 %","87.8","40.0 %","82.9","","","","","10.1 %","80.4","","","","","2.9 %","143"
"Brian Lawrence","Padres","29","195.2","1042","1900","2942","54.6 %","83.3","31.4 %","77.9","0.6 %","81.2","0.5 %","74.3","13.0 %","77.9","","","","","4.5 %","1045"
"John Grabow","Pirates","26","52.0","297","488","785","53.7 %","91.3","26.3 %","84.1","","","","","20.0 %","83.3","","","","","11.5 %","1848"
"Woody Williams","Padres","38","159.2","992","1692","2684","57.8 %","87.8","14.8 %","82.9","1.5 %","84.1","20.9 %","75.6","5.1 %","82.4","","","","","5.1 %","1190"
"Byung-Hyun Kim","Rockies","26","148.0","987","1590","2577","70.3 %","85.7","23.5 %","76.8","","","","","6.2 %","79.2","","","","","6.2 %","61"
"Lance Carter","Devil Rays","30","57.0","346","524","870","58.6 %","86.1","10.1 %","80.7","0.1 %","87.0","10.0 %","75.2","21.1 %","79.8","","","","","4.7 %","1592"
"Mark Redman","Pirates","31","178.1","1052","1677","2729","68.5 %","84.4","0.0 %","79.0","","","4.1 %","69.9","27.3 %","76.5","","","","","6.9 %","491"
"Sun-Woo Kim","- - -","27","82.2","466","813","1279","61.8 %","90.4","22.5 %","82.4","","","5.0 %","74.2","10.7 %","82.4","","","","","4.4 %","197"
"Rodrigo Lopez","Orioles","29","209.1","1213","2084","3297","55.7 %","88.3","15.6 %","79.8","2.3 %","87.6","7.2 %","77.9","19.2 %","82.0","","","","","3.5 %","150"
"Lee Gardner","Devil Rays","30","7.1","43","89","132","67.2 %","87.7","6.3 %","84.9","4.7 %","86.2","12.5 %","73.7","9.4 %","81.9","","","","","3.0 %","1448"
"Casey Fossum","Devil Rays","27","162.2","1054","1768","2822","48.6 %","88.4","27.1 %","80.8","0.8 %","84.3","19.7 %","72.3","3.8 %","81.2","","","","","2.7 %","188"
"Kyle Davies","Braves","21","87.2","639","980","1619","70.3 %","90.9","0.9 %","77.6","","","13.0 %","76.9","15.9 %","81.3","","","","","1.2 %","3642"
"Mike Burns","Astros","26","31.0","199","316","515","70.2 %","89.8","12.6 %","81.3","2.6 %","86.8","12.2 %","72.7","2.0 %","82.1","0.4 %","81.5","","","1.6 %","2932"
"Antonio Alfonseca","Marlins","33","27.1","173","274","447","78.8 %","91.1","6.9 %","85.3","","","","","5.3 %","81.7","9.1 %","87.2","","","5.4 %","260"
"Wade Miller","Red Sox","28","91.0","678","994","1672","61.6 %","90.1","11.8 %","84.1","4.7 %","86.4","19.8 %","75.1","2.2 %","82.5","","","","","1.2 %","568"
"Tony Armas Jr.","Nationals","27","101.1","723","1066","1789","65.9 %","90.3","26.3 %","81.6","0.1 %","","4.2 %","77.5","3.5 %","83.6","","","","","1.7 %","761"
"Felix Rodriguez","Yankees","32","32.1","278","360","638","86.2 %","93.3","9.1 %","85.6","","","","","4.0 %","86.5","0.8 %","86.3","","","1.4 %","1127"
"Steve Schmoll","Dodgers","25","46.2","283","502","785","68.1 %","88.4","14.0 %","72.0","","","10.7 %","72.0","7.3 %","78.1","","","","","3.3 %","5495"
"Jason Jennings","Rockies","26","122.0","829","1156","1985","61.2 %","89.6","26.3 %","82.1","","","0.1 %","75.0","12.5 %","81.5","","","","","6.2 %","434"
"Kevin Gregg","Angels","27","64.1","431","713","1144","63.4 %","92.2","13.0 %","83.0","6.8 %","87.3","0.3 %","80.0","8.4 %","83.4","8.0 %","83.7","","","4.6 %","1793"
"Josh Fogg","Pirates","28","169.1","1014","1693","2707","50.1 %","87.9","16.3 %","83.2","2.3 %","85.0","10.6 %","77.5","20.7 %","81.7","","","","","18.0 %","989"
"Steve Stemle","Royals","28","10.2","54","95","149","77.7 %","91.8","0.8 %","82.0","","","19.8 %","78.8","1.7 %","85.5","","","","","18.1 %","2518"
"Royce Ring","Mets","24","10.2","91","122","213","68.3 %","88.1","3.4 %","77.4","","","26.4 %","72.3","1.9 %","79.7","","","","","2.4 %","4350"
"Mike Koplove","Diamondbacks","28","49.2","298","468","766","69.5 %","87.6","18.4 %","76.2","","","0.3 %","70.5","11.8 %","77.3","","","","","2.5 %","63"
"Gil Meche","Mariners","26","143.1","1045","1535","2580","64.4 %","91.6","","","0.0 %","75.0","24.0 %","77.2","11.6 %","82.6","","","","","6.5 %","1089"
"Kip Wells","Pirates","28","182.0","1258","1848","3106","64.7 %","91.1","9.4 %","83.9","","","13.3 %","78.6","12.6 %","84.4","","","","","13.8 %","1012"
"Marcos Carvajal","Rockies","20","53.0","346","528","874","73.6 %","90.8","2.1 %","81.8","1.0 %","88.9","11.8 %","73.6","11.3 %","78.9","0.1 %","","","","11.6 %","3216"
"Ryan Franklin","Mariners","32","190.2","1052","1877","2929","57.5 %","89.7","20.7 %","83.4","0.7 %","84.9","8.6 %","76.1","11.8 %","80.0","0.7 %","82.6","","","8.2 %","1076"
"Lance Cormier","Diamondbacks","24","79.1","569","801","1370","65.0 %","90.8","1.2 %","84.5","0.5 %","87.7","29.7 %","79.4","3.7 %","81.7","","","","","4.7 %","4346"
"Orlando Hernandez","White Sox","35","128.1","851","1396","2247","48.2 %","88.3","28.7 %","77.1","0.1 %","82.7","11.7 %","70.9","11.3 %","80.9","","","","","5.6 %","823"
"Jason Christiansen","- - -","35","45.2","287","463","750","71.3 %","88.7","23.9 %","82.4","","","0.1 %","","4.6 %","82.3","","","","","4.7 %","1111"
"Kazuhisa Ishii","Mets","31","91.0","596","890","1486","63.0 %","85.4","1.0 %","81.1","8.3 %","82.8","21.0 %","72.0","6.7 %","76.7","","","","","1.0 %","655"
"Ian Snell","Pirates","23","42.0","272","418","690","67.0 %","92.4","9.2 %","83.2","","","19.9 %","80.1","4.0 %","84.5","","","","","5.1 %","2227"
"Dennys Reyes","Padres","28","43.2","336","455","791","57.8 %","88.8","30.3 %","82.4","","","2.1 %","75.0","9.8 %","80.5","","","","","3.0 %","444"
"D.J. Houlton","Dodgers","25","129.0","803","1376","2179","66.3 %","89.4","2.2 %","83.8","","","19.9 %","75.2","11.6 %","80.8","","","","","2.4 %","3566"
"Shingo Takatsu","- - -","36","36.1","280","423","703","51.5 %","86.3","15.3 %","76.9","","","10.9 %","63.2","22.4 %","70.3","","","","","7.1 %","1896"
"George Sherrill","Mariners","28","19.0","125","209","334","57.5 %","89.7","25.8 %","77.9","","","11.9 %","74.8","4.9 %","79.6","","","","","14.1 %","6291"
"Matt Thornton","Mariners","28","57.0","455","653","1108","73.9 %","93.3","21.4 %","81.0","","","0.3 %","74.7","4.5 %","84.6","","","","","8.7 %","1918"
"Jesse Foppert","Giants","24","10.1","103","103","206","75.6 %","88.5","15.1 %","79.9","","","2.4 %","78.8","6.3 %","80.9","0.5 %","79.0","","","","1688"
"Brian Shouse","Rangers","36","53.1","329","519","848","58.7 %","82.9","32.8 %","74.0","","","0.7 %","72.5","7.8 %","78.7","","","","","13.0 %","630"
"Claudio Vargas","- - -","27","132.1","841","1409","2250","64.9 %","91.1","21.4 %","81.3","","","1.0 %","77.0","12.5 %","82.4","0.2 %","84.0","","","7.6 %","1695"
"Jeremy Affeldt","Royals","26","49.2","374","569","943","73.8 %","93.7","1.6 %","87.1","","","19.1 %","76.4","5.5 %","86.5","","","","","9.0 %","583"
"Wes Obermueller","Brewers","28","65.0","470","646","1116","67.7 %","90.1","20.5 %","84.5","0.2 %","87.5","2.0 %","77.1","8.6 %","82.5","1.0 %","81.5","","","16.0 %","1637"
"Oscar Villarreal","Diamondbacks","23","13.2","76","106","182","69.9 %","90.9","19.0 %","84.0","","","3.1 %","80.0","7.4 %","82.0","0.6 %","87.0","","","9.9 %","1654"
"Yhency Brazoban","Dodgers","24","72.2","455","757","1212","75.6 %","95.1","21.8 %","86.0","","","","","2.0 %","85.8","0.7 %","88.1","","","2.9 %","2150"
"Ismael Valdez","Marlins","31","50.2","316","511","827","62.3 %","86.6","11.3 %","79.8","","","17.5 %","76.3","8.9 %","80.2","","","","","13.3 %","1283"
"Tim Stauffer","Padres","23","81.0","510","839","1349","58.6 %","89.4","2.5 %","79.9","5.9 %","86.3","26.2 %","75.8","6.9 %","80.2","","","","","8.5 %","6432"
"Paul Quantrill","- - -","36","69.0","380","720","1100","76.1 %","87.8","6.3 %","82.6","","","","","17.7 %","80.8","","","","","3.6 %","669"
"Randy Messenger","Marlins","23","37.0","291","406","697","72.3 %","92.8","11.0 %","86.7","0.7 %","89.8","12.2 %","74.1","3.7 %","85.2","","","","","2.7 %","2658"
"Ramon Ortiz","Reds","32","171.1","932","1705","2637","59.8 %","90.8","27.0 %","83.1","","","0.1 %","80.0","12.5 %","83.7","0.6 %","85.9","","","16.2 %","27"
"Sergio Mitre","Cubs","24","60.1","385","612","997","77.7 %","90.2","4.9 %","79.3","","","10.8 %","78.1","6.7 %","82.8","","","","","1.0 %","1773"
"Jim Brower","- - -","32","60.1","469","656","1125","56.4 %","91.6","27.0 %","84.2","0.2 %","88.5","3.2 %","76.0","13.2 %","82.6","","","","","1.6 %","313"
"Andy Good","Tigers","25","5.0","24","54","78","50.0 %","86.9","","","","","6.4 %","71.0","43.6 %","77.7","","","","","","1690"
"Jason Bulger","Diamondbacks","26","10.0","77","110","187","71.0 %","94.5","16.9 %","84.8","","","4.1 %","79.2","5.4 %","82.8","2.7 %","84.7","","","20.9 %","3915"
"Jason Karnuth","Tigers","29","1.2","7","18","25","70.0 %","89.4","30.0 %","85.3","","","","","","","","","","","60.0 %","1162"
"Jamey Wright","Rockies","30","171.1","1082","1644","2726","55.8 %","89.0","15.5 %","83.5","7.0 %","87.0","12.2 %","77.3","9.5 %","82.1","","","","","4.9 %","715"
"Cliff Bartosh","Cubs","25","19.2","156","225","381","46.6 %","87.6","49.5 %","80.5","","","0.3 %","75.0","3.7 %","80.6","","","","","0.8 %","1871"
"Kevin Gryboski","- - -","31","31.0","233","340","573","92.6 %","90.3","5.0 %","84.9","","","","","2.3 %","84.1","","","","","1.9 %","91"
"Dustin Nippert","Diamondbacks","24","14.2","112","154","266","75.4 %","92.3","0.4 %","78.0","","","14.4 %","78.1","9.9 %","82.2","","","","","0.8 %","4426"
"Eric DuBose","Orioles","29","29.1","214","305","519","43.6 %","85.4","7.2 %","77.1","3.1 %","82.8","16.1 %","71.6","30.0 %","72.0","","","","","0.6 %","1633"
"Doug Brocail","Rangers","38","73.1","461","859","1320","68.1 %","91.8","12.2 %","85.3","0.6 %","88.3","15.8 %","78.2","3.2 %","79.3","","","","","3.3 %","551"
"Runelvys Hernandez","Royals","27","159.2","990","1560","2550","59.1 %","88.9","14.4 %","80.9","","","2.1 %","76.4","24.4 %","79.7","","","","","8.2 %","1528"
"Wandy Rodriguez","Astros","26","128.2","810","1266","2076","58.2 %","89.1","6.3 %","78.7","0.6 %","85.8","22.8 %","76.9","12.1 %","82.4","","","","","1.3 %","2586"
"Ricardo Rodriguez","Rangers","27","57.0","343","560","903","71.2 %","90.5","9.7 %","84.2","0.6 %","87.0","0.3 %","81.3","13.5 %","83.4","4.6 %","85.4","","","1.9 %","1585"
"Travis Hughes","Nationals","27","13.0","97","138","235","66.1 %","91.3","22.8 %","85.1","","","","","11.2 %","82.5","","","","","0.9 %","2045"
"Ted Lilly","Blue Jays","29","126.1","764","1375","2139","57.9 %","89.1","12.7 %","82.8","2.9 %","85.8","13.6 %","71.8","12.9 %","80.8","","","","","9.2 %","833"
"Sean Douglass","Tigers","26","87.1","555","904","1459","60.4 %","90.2","24.7 %","84.1","0.2 %","89.0","3.4 %","77.9","11.4 %","83.8","","","","","19.7 %","133"
"Gary Glover","Brewers","28","64.2","425","717","1142","61.1 %","91.2","27.3 %","85.6","3.9 %","86.8","4.7 %","75.0","3.0 %","83.5","","","","","9.2 %","234"
"Roman Colon","- - -","25","69.1","411","711","1122","68.7 %","94.0","20.7 %","84.0","","","0.8 %","78.8","3.0 %","86.5","6.8 %","87.8","","","0.9 %","2242"
"Travis Bowyer","Twins","23","9.2","69","116","185","84.2 %","95.1","3.8 %","86.2","2.7 %","90.3","3.3 %","","6.0 %","82.6","","","","","0.5 %","2653"
"Heath Bell","Mets","27","46.2","262","538","800","69.3 %","92.0","23.2 %","83.0","","","2.8 %","79.1","4.7 %","82.6","","","","","1.6 %","2080"
"Doug Waechter","Devil Rays","24","157.0","776","1556","2332","56.3 %","89.5","29.5 %","81.7","","","0.3 %","75.8","13.9 %","81.5","","","","","6.6 %","1814"
"Joel Pineiro","Mariners","26","189.0","1081","1844","2925","55.3 %","89.5","16.0 %","84.5","0.2 %","87.0","14.6 %","75.7","14.0 %","81.4","","","","","6.1 %","1094"
"Anthony Lerew","Braves","22","8.0","64","88","152","72.5 %","92.9","7.3 %","83.8","","","7.3 %","78.0","12.3 %","86.1","0.7 %","","","","9.2 %","3440"
"Wilson Alvarez","Dodgers","35","24.0","142","257","399","74.9 %","87.5","1.6 %","81.0","","","10.4 %","76.2","13.2 %","78.5","","","","","3.3 %","1193"
"Scott Williamson","Cubs","29","14.1","91","157","248","44.3 %","90.6","45.9 %","83.7","","","2.5 %","73.8","","","7.4 %","85.5","","","1.2 %","361"
"Joe Mays","Twins","29","156.0","875","1519","2394","70.0 %","88.3","8.2 %","83.0","0.2 %","83.8","7.7 %","76.5","13.9 %","79.8","","","","","14.2 %","740"
"Aaron Sele","Mariners","35","116.0","767","1183","1950","60.6 %","86.3","4.6 %","82.7","5.9 %","83.9","23.6 %","71.4","5.2 %","81.2","","","0.1 %","82.0","5.5 %","34"
"Ezequiel Astacio","Astros","25","81.0","492","895","1387","59.7 %","92.1","15.4 %","81.5","","","4.6 %","78.8","9.4 %","84.7","11.0 %","86.2","","","10.2 %","2169"
"John Halama","- - -","33","65.0","394","687","1081","57.9 %","83.8","5.6 %","78.9","0.3 %","80.3","10.8 %","72.5","25.4 %","78.1","","","","","0.5 %","1080"
"Jeff Francis","Rockies","24","183.2","1179","1971","3150","65.1 %","88.5","9.4 %","79.2","0.1 %","84.0","11.7 %","75.4","13.7 %","81.3","","","","","7.0 %","4684"
"Curt Schilling","Red Sox","38","93.1","457","1089","1546","61.9 %","90.7","4.1 %","85.7","6.9 %","85.8","3.1 %","74.9","1.3 %","81.5","22.8 %","83.9","","","1.0 %","73"
"Jimmy Gobble","Royals","23","53.2","402","588","990","72.2 %","90.5","19.2 %","84.6","0.4 %","86.7","6.4 %","78.1","1.8 %","83.8","0.1 %","86.0","","","14.3 %","1791"
"Francisco Liriano","Twins","21","23.2","132","232","364","47.9 %","94.8","36.0 %","87.1","","","","","16.1 %","84.6","","","","","21.4 %","3201"
"Jason Grimsley","Orioles","37","22.0","130","197","327","90.5 %","89.3","7.0 %","81.4","","","0.6 %","80.5","1.9 %","83.0","","","","","1.8 %","602"
"Chan Ho Park","- - -","32","155.1","1168","1702","2870","59.1 %","89.3","22.3 %","81.6","0.1 %","88.0","8.8 %","75.8","9.8 %","81.9","","","","","10.6 %","1267"
"Troy Percival","Tigers","35","25.0","145","264","409","82.2 %","92.2","","","","","12.1 %","77.3","5.8 %","82.8","","","","","14.9 %","29"
"Ryan Drese","- - -","29","129.1","799","1241","2040","74.1 %","89.2","11.5 %","84.3","0.7 %","87.3","5.7 %","78.5","7.8 %","82.7","0.3 %","","","","1.5 %","379"
"Macay McBride","Braves","22","14.0","111","195","306","71.0 %","91.1","19.8 %","81.5","","","8.3 %","75.2","1.0 %","82.7","","","","","1.0 %","3475"
"Zack Greinke","Royals","21","183.0","1119","1972","3091","62.8 %","89.8","10.2 %","81.8","0.7 %","85.6","15.4 %","72.0","11.0 %","80.9","","","","","6.7 %","1943"
"Denny Bautista","Royals","24","35.2","255","376","631","55.6 %","93.6","13.5 %","84.6","9.9 %","93.1","15.1 %","81.1","6.0 %","84.1","","","","","39.0 %","1947"
"Oliver Perez","Pirates","23","103.0","742","1129","1871","69.4 %","91.3","23.8 %","78.4","0.1 %","84.5","1.0 %","74.6","5.7 %","81.7","","","","","16.8 %","1514"
"Dave Gassner","Twins","26","7.2","43","83","126","55.7 %","85.5","20.0 %","82.3","","","5.2 %","67.0","19.1 %","74.3","","","","","8.7 %","3546"
"Dan Miceli","Rockies","34","18.1","148","224","372","54.1 %","90.7","19.7 %","83.5","1.1 %","87.0","","","15.9 %","83.1","9.3 %","83.4","","","1.3 %","1463"
"Rheal Cormier","Phillies","38","47.1","288","473","761","56.7 %","87.6","23.7 %","82.6","","","0.7 %","76.0","15.7 %","82.3","3.3 %","83.2","","","5.1 %","952"
"Jorge Julio","Orioles","26","71.2","423","732","1155","69.0 %","94.5","26.2 %","85.0","","","0.5 %","81.0","3.3 %","87.0","1.0 %","87.3","","","7.9 %","148"
"Mark Hendrickson","Devil Rays","31","178.1","1076","1750","2826","51.6 %","87.5","3.7 %","82.1","11.8 %","84.2","17.2 %","74.1","15.7 %","81.2","","","","","9.6 %","1574"
"Keith Foulke","Red Sox","32","45.2","297","524","821","68.3 %","86.2","6.8 %","80.1","","","1.1 %","71.0","23.8 %","74.2","","","","","2.7 %","231"
"Jonathan Broxton","Dodgers","21","13.2","109","179","288","74.3 %","94.4","20.2 %","85.2","","","0.4 %","85.0","4.5 %","83.7","0.8 %","86.0","","","6.9 %","4759"
"Dan Kolb","Braves","30","57.2","380","643","1023","94.4 %","92.7","3.6 %","85.8","","","","","1.4 %","85.6","0.6 %","86.3","","","2.2 %","1257"
"Kirk Rueter","Giants","34","107.1","804","1047","1851","72.9 %","84.4","9.2 %","74.0","","","1.2 %","72.1","16.6 %","76.4","","","","","10.8 %","1128"
"Tim Corcoran","Devil Rays","27","22.2","157","225","382","68.8 %","90.3","8.1 %","83.2","","","14.4 %","75.7","8.7 %","82.6","","","","","0.3 %","2351"
"Dana Eveland","Brewers","21","31.2","212","323","535","65.0 %","90.9","26.4 %","82.3","","","6.5 %","77.6","2.2 %","83.8","","","","","4.5 %","5508"
"Jeremy Guthrie","Indians","26","6.0","33","49","82","76.5 %","93.1","4.9 %","85.3","","","12.4 %","75.9","6.2 %","81.8","","","","","1.2 %","2072"
"Matt Kinney","Giants","28","12.0","87","108","195","71.1 %","93.2","9.2 %","80.3","","","14.8 %","79.1","4.9 %","86.5","","","","","27.2 %","737"
"Craig Hansen","Red Sox","21","3.0","24","40","64","71.9 %","95.3","23.4 %","86.9","1.6 %","90.0","","","3.1 %","86.0","","","","","","4798"
"Joe Kennedy","- - -","26","152.2","955","1623","2578","56.9 %","88.4","11.7 %","80.1","2.7 %","87.1","12.0 %","73.7","16.8 %","80.4","","","","","1.6 %","1217"
"Scott Erickson","Dodgers","37","55.1","343","494","837","66.8 %","86.7","9.7 %","79.5","","","11.2 %","75.4","12.4 %","81.1","","","","","0.4 %","137"
"Manny Aybar","Mets","33","25.1","149","284","433","56.3 %","91.7","37.9 %","84.9","","","0.7 %","79.3","5.1 %","83.5","","","","","1.2 %","1107"
"Scott Proctor","Yankees","28","44.2","299","501","800","65.2 %","94.1","17.1 %","85.1","","","13.3 %","74.6","4.3 %","85.5","","","","","7.1 %","1911"
"Jaret Wright","Yankees","29","63.2","465","655","1120","77.8 %","91.8","10.8 %","81.7","","","1.4 %","77.9","10.0 %","84.3","","","","","5.8 %","415"
"Scott Dohmann","Rockies","27","31.0","225","368","593","58.4 %","91.9","35.0 %","82.9","","","0.5 %","79.5","6.0 %","84.8","","","","","4.7 %","1936"
"Geremi Gonzalez","Red Sox","30","56.0","381","635","1016","76.1 %","88.7","16.3 %","81.9","0.6 %","","3.6 %","78.6","3.4 %","81.1","","","","","0.6 %","1711"
"Ryan Wagner","Reds","22","45.2","289","477","766","50.0 %","90.2","43.1 %","85.5","","","0.1 %","78.0","6.8 %","85.3","","","","","9.3 %","1770"
"Todd Wellemeyer","Cubs","26","32.1","231","341","572","62.0 %","93.9","9.0 %","85.0","","","0.2 %","79.0","28.7 %","86.1","0.2 %","86.0","","","1.2 %","1709"
"Al Leiter","- - -","39","142.1","1274","1571","2845","59.4 %","88.0","14.1 %","80.3","15.2 %","85.9","9.5 %","77.7","1.9 %","81.5","","","","","2.4 %","883"
"Valerio de los Santos","Marlins","32","22.0","154","250","404","65.1 %","89.8","12.8 %","85.6","4.1 %","87.1","0.3 %","79.0","17.7 %","83.0","","","","","2.0 %","681"
"Matt Ginter","Tigers","27","35.0","207","327","534","62.7 %","89.6","35.0 %","82.4","","","","","2.4 %","81.6","","","","","20.8 %","233"
"J.P. Howell","Royals","22","72.2","538","749","1287","61.3 %","85.4","16.1 %","80.7","1.3 %","84.8","1.3 %","76.5","19.9 %","78.8","0.3 %","79.0","","","14.2 %","8245"
"Sidney Ponson","Orioles","28","130.1","789","1281","2070","65.8 %","91.2","19.8 %","84.9","0.1 %","","2.5 %","78.6","11.8 %","84.6","","","","","15.6 %","161"
"Jeff Bajenaru","White Sox","27","4.1","25","44","69","64.3 %","90.7","11.9 %","80.8","","","14.3 %","78.6","9.5 %","78.5","","","","","39.1 %","2920"
"Bobby Madritsch","Mariners","29","4.1","17","47","64","56.3 %","88.3","17.2 %","78.9","","","17.2 %","74.2","9.4 %","73.6","","","","","","2085"
"Randy Keisler","Reds","29","56.0","376","578","954","59.1 %","87.4","1.7 %","79.8","","","15.7 %","71.5","23.5 %","78.7","","","","","12.1 %","830"
"Edwin Jackson","Dodgers","21","28.2","232","327","559","75.5 %","92.1","12.1 %","84.3","","","2.7 %","81.8","9.8 %","82.8","","","","","14.0 %","1841"
"John Maine","Orioles","24","40.0","306","432","738","56.1 %","90.8","24.4 %","84.4","","","3.6 %","76.9","16.0 %","83.8","","","","","1.2 %","4773"
"Hayden Penn","Orioles","20","38.1","290","381","671","57.5 %","92.3","","","","","17.6 %","77.1","25.0 %","83.7","","","","","14.9 %","4893"
"Dustin McGowan","Blue Jays","23","45.1","317","449","766","63.3 %","93.0","14.4 %","84.3","0.2 %","91.0","11.0 %","76.6","8.6 %","81.1","2.6 %","","","","12.9 %","8600"
"Luke Hudson","Reds","28","84.2","606","835","1441","63.3 %","90.8","0.6 %","81.0","","","27.2 %","74.8","8.9 %","84.7","","","","","6.7 %","1542"
"Tim Harikkala","Athletics","33","12.2","74","127","201","68.2 %","90.0","13.4 %","84.3","","","6.5 %","75.2","11.9 %","81.9","","","","","","1909"
"Wayne Franklin","Yankees","31","12.2","111","153","264","60.7 %","88.8","27.5 %","82.1","","","0.4 %","75.0","11.3 %","84.2","","","","","6.4 %","557"
