"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Russ Ortiz","Giants","28","214.1","1458","2141","3599","72.6 %","89.7","2.1 %","82.1","","","17.7 %","76.6","7.6 %","80.2","","","","","4.6 %","1124"
"Felix Heredia","Blue Jays","27","52.1","341","493","834","68.2 %","89.7","17.3 %","82.6","","","6.7 %","79.0","7.8 %","78.3","","","","","6.5 %","1304"
"Zach Day","Expos","24","37.1","262","345","607","76.9 %","90.4","17.2 %","81.1","","","","","5.9 %","83.6","","","","","15.8 %","1496"
"Orlando Hernandez","Yankees","32","146.0","857","1451","2308","57.7 %","87.5","10.8 %","77.0","","","21.8 %","73.4","9.7 %","79.3","","","","","0.0 %","823"
"Chris Reitsma","Reds","24","138.1","799","1318","2117","57.6 %","89.5","","","","","19.1 %","71.9","23.3 %","73.8","","","","","17.6 %","348"
"John Lackey","Angels","23","108.1","643","1131","1774","73.2 %","89.0","","","","","24.7 %","76.3","2.1 %","72.0","","","","","24.1 %","1507"
"Carlos Zambrano","Cubs","21","108.1","780","1113","1893","69.4 %","92.0","20.2 %","83.1","","","","","4.5 %","83.9","5.9 %","83.9","","","0.3 %","305"
"Kerry Wood","Cubs","25","213.2","1328","2058","3386","69.0 %","94.3","5.7 %","83.5","","","22.2 %","78.6","3.2 %","83.2","","","","","0.7 %","304"
"Cliff Politte","- - -","28","73.2","448","795","1243","75.1 %","92.6","24.9 %","84.6","","","","","0.1 %","","","","","","8.1 %","967"
"Josh Hancock","Red Sox","24","7.1","30","66","96","79.2 %","89.6","","","","","20.8 %","79.1","","","","","","","","1606"
"Brian Lawrence","Padres","26","210.0","1061","2044","3105","53.0 %","84.8","34.5 %","78.1","","","","","12.5 %","79.5","","","","","5.8 %","1045"
"Ted Lilly","- - -","26","100.0","564","972","1536","52.7 %","86.2","","","","","29.5 %","75.0","17.8 %","77.1","","","","","9.4 %","833"
"Jon Lieber","Cubs","32","141.0","583","1356","1939","57.5 %","89.2","34.7 %","82.3","","","","","7.8 %","82.6","","","","","10.3 %","287"
"Jamie Walker","Tigers","30","43.2","240","428","668","46.6 %","85.8","41.2 %","76.9","","","","","12.3 %","78.5","","","","","10.9 %","502"
"Darryl Kile","Cardinals","33","84.2","506","853","1359","62.5 %","88.6","","","","","31.7 %","71.6","5.7 %","82.3","","","","","7.7 %","1163"
"David Wells","Yankees","39","206.1","1000","2137","3137","65.7 %","88.1","","","","","27.6 %","73.4","6.8 %","80.1","","","","","7.0 %","855"
"Ramon Ortiz","Angels","29","217.1","1198","2072","3270","54.0 %","91.7","32.6 %","52.5","","","","","13.4 %","83.0","","","","","","27"
"Rick Reed","Twins","36","188.0","935","1911","2846","69.5 %","88.1","5.3 %","79.1","","","15.9 %","74.8","9.3 %","77.5","","","","","6.8 %","750"
"Kenny Rogers","Rangers","37","210.2","1345","1987","3332","45.2 %","84.9","9.6 %","81.9","","","20.9 %","71.4","24.3 %","80.5","","","","","2.9 %","1277"
"Nerio Rodriguez","- - -","31","4.2","24","40","64","70.0 %","90.0","10.0 %","","","","","","20.0 %","80.0","","","","","84.4 %","403"
"Antonio Osuna","White Sox","29","67.2","476","748","1224","70.6 %","91.8","9.5 %","82.3","","","","","18.1 %","80.5","1.8 %","81.4","","","10.4 %","249"
"Pat Mahomes","Cubs","31","32.2","243","343","586","61.6 %","88.0","13.4 %","83.7","","","19.6 %","76.4","5.4 %","79.7","","","","","5.8 %","291"
"Jeremy Hill","Royals","24","9.1","82","97","179","82.0 %","95.5","18.0 %","81.9","","","","","","","","","","","6.7 %","1607"
"Mark Lukasiewicz","Angels","29","14.0","96","165","261","60.0 %","88.4","32.6 %","79.5","","","","","7.4 %","79.3","","","","","11.9 %","21"
"Brian Meadows","Pirates","26","62.2","308","610","918","58.4 %","90.3","2.8 %","82.3","","","28.3 %","81.0","10.5 %","81.0","","","","","1.5 %","998"
"Cory Lidle","Athletics","30","192.0","1029","1844","2873","61.8 %","88.8","","","","","17.5 %","71.7","10.6 %","77.5","10.1 %","78.6","","","3.2 %","926"
"Paul Byrd","Royals","31","228.1","984","2236","3220","57.2 %","84.9","18.9 %","77.1","","","8.2 %","69.6","13.2 %","76.3","2.5 %","78.1","","","15.0 %","594"
"Omar Daal","Dodgers","30","161.1","925","1472","2397","48.9 %","82.4","13.5 %","79.6","","","17.9 %","74.2","19.7 %","78.7","","","","","8.6 %","646"
"Javier Vazquez","Expos","25","230.1","1193","2365","3558","60.0 %","89.6","4.6 %","79.5","","","16.5 %","75.1","18.9 %","78.5","","","","","16.0 %","801"
"Jason Grimsley","Royals","34","71.1","488","722","1210","86.0 %","92.2","10.5 %","82.2","","","","","1.7 %","81.0","1.8 %","86.1","","","9.1 %","602"
"Andy Ashby","Dodgers","34","181.2","1029","1710","2739","79.8 %","87.4","12.8 %","77.1","","","","","7.5 %","79.5","","","","","8.8 %","637"
"Kevin Appier","Angels","34","188.1","1246","1931","3177","52.5 %","85.6","","","","","30.4 %","73.1","5.8 %","78.3","11.4 %","77.1","","","12.6 %","3"
"Mike Matthews","- - -","28","45.2","345","451","796","67.3 %","89.7","25.8 %","81.6","","","","","7.0 %","81.5","","","","","8.3 %","1170"
"Jeff Nelson","Mariners","35","45.2","355","494","849","49.0 %","90.8","51.0 %","79.5","","","","","","","","","","","3.9 %","1092"
"Juan Cruz","Cubs","23","97.1","704","998","1702","59.5 %","93.6","27.5 %","80.6","","","","","13.0 %","81.6","","","","","8.1 %","273"
"Rick Bauer","Orioles","25","83.2","553","796","1349","71.7 %","90.4","23.4 %","81.0","","","","","4.9 %","81.2","","","","","5.9 %","125"
"Antonio Alfonseca","Cubs","30","74.1","444","769","1213","81.0 %","94.0","11.6 %","86.6","","","","","3.6 %","84.1","3.8 %","88.3","","","4.8 %","260"
"Denny Stark","Rockies","27","128.1","834","1268","2102","71.2 %","88.1","22.8 %","83.0","","","","","6.1 %","80.3","","","","","8.6 %","452"
"Bronson Arroyo","Pirates","25","27.0","169","263","432","60.1 %","88.0","6.6 %","81.9","","","21.8 %","75.9","11.5 %","81.6","","","","","1.4 %","978"
"Jason Simontacchi","Cardinals","28","143.1","840","1344","2184","66.8 %","88.4","14.7 %","79.9","","","","","18.5 %","81.3","","","","","13.2 %","1181"
"Ryan Franklin","Mariners","29","118.2","592","1157","1749","64.8 %","88.8","25.2 %","78.4","","","","","10.0 %","80.9","","","","","11.2 %","1076"
"Matt Herges","Expos","32","64.2","429","725","1154","70.5 %","89.7","7.9 %","82.3","","","12.4 %","74.8","9.2 %","77.0","","","","","15.5 %","780"
"Joe Roa","Phillies","30","71.1","382","699","1081","44.7 %","83.6","","","","","31.5 %","74.5","23.8 %","78.0","","","","","","969"
"Chad Paronto","Indians","26","35.2","198","358","556","68.9 %","90.3","24.7 %","83.2","","","0.6 %","79.3","5.9 %","82.8","","","","","5.2 %","399"
"Mike Mussina","Yankees","33","215.2","1171","2182","3353","55.3 %","89.2","2.3 %","82.9","","","30.5 %","78.3","9.9 %","79.6","2.1 %","84.3","","","0.4 %","837"
"Lee Gardner","Devil Rays","27","13.1","107","139","246","69.3 %","84.2","","","","","27.3 %","73.4","3.5 %","53.0","","","","","6.1 %","1448"
"Brian Bowles","Blue Jays","25","20.0","156","217","373","79.6 %","83.9","10.7 %","73.2","","","","","9.7 %","71.7","","","","","","1290"
"Rocky Biddle","White Sox","26","77.2","515","774","1289","58.5 %","87.1","20.0 %","83.3","","","6.5 %","66.0","13.5 %","83.5","1.5 %","84.3","","","3.0 %","223"
"Sidney Ponson","Orioles","25","176.0","1005","1769","2774","64.3 %","92.4","19.4 %","85.3","","","4.1 %","76.8","9.7 %","84.1","2.5 %","86.8","","","0.1 %","161"
"Mike Fetters","- - -","37","55.0","426","583","1009","52.6 %","88.7","24.9 %","78.1","","","","","7.0 %","82.0","15.4 %","82.3","","","11.3 %","988"
"Jim Mann","Astros","27","22.0","136","205","341","66.1 %","90.5","14.7 %","82.8","","","5.5 %","76.6","13.8 %","82.8","","","","","4.1 %","566"
"Josh Beckett","Marlins","22","107.2","652","1135","1787","74.8 %","93.2","","","","","13.8 %","75.8","11.5 %","84.4","","","","","4.0 %","510"
"Jonathan Johnson","Padres","27","15.1","93","155","248","51.1 %","89.7","43.5 %","80.6","","","","","5.4 %","79.3","","","","","10.1 %","59"
"T.J. Tucker","Expos","23","61.1","409","626","1035","61.2 %","89.6","32.5 %","82.2","","","","","6.4 %","83.6","","","","","23.9 %","800"
"Cory Bailey","Royals","31","46.0","352","455","807","76.7 %","89.0","4.1 %","79.8","","","13.9 %","73.0","5.3 %","80.7","","","","","15.5 %","588"
"Luther Hackman","Cardinals","27","81.0","540","843","1383","72.5 %","90.4","8.9 %","83.2","","","10.0 %","77.0","8.6 %","81.8","","","","","11.2 %","1155"
"Masato Yoshii","Expos","37","131.1","656","1215","1871","59.2 %","86.2","14.0 %","78.4","","","","","9.5 %","80.1","17.3 %","80.1","","","10.5 %","807"
"Jimmy Haynes","Reds","29","196.2","1297","1945","3242","54.9 %","89.4","1.9 %","78.1","","","29.7 %","75.0","","","13.4 %","81.7","","","15.6 %","329"
"Chuck Finley","- - -","39","190.2","1196","1934","3130","55.7 %","88.5","","","","","17.8 %","76.6","7.1 %","82.2","19.4 %","82.4","","","2.2 %","384"
"Ben Sheets","Brewers","23","216.2","1284","2231","3515","70.9 %","89.1","","","","","24.5 %","75.6","4.6 %","81.7","","","","","13.0 %","710"
"Guillermo Mota","Dodgers","28","60.2","378","636","1014","68.7 %","95.2","13.0 %","85.6","","","","","16.5 %","84.0","1.8 %","84.2","","","3.9 %","1467"
"Felix Rodriguez","Giants","29","69.0","488","759","1247","84.9 %","93.1","14.7 %","81.5","","","","","0.4 %","87.8","","","","","7.9 %","1127"
"Luis Pineda","Reds","27","32.1","237","344","581","73.2 %","93.8","4.3 %","85.1","","","22.4 %","77.8","","","","","","","4.8 %","346"
"Ismael Valdez","- - -","28","196.0","1025","1934","2959","61.7 %","87.9","12.5 %","81.3","","","15.1 %","76.5","10.8 %","80.2","","","","","6.6 %","1283"
"Ricardo Rincon","- - -","32","56.0","309","542","851","54.2 %","88.5","38.7 %","83.4","","","","","7.1 %","83.7","","","","","2.7 %","401"
"Mickey Callaway","Angels","27","34.1","205","340","545","65.3 %","89.5","","","","","24.8 %","76.6","6.3 %","81.4","3.6 %","","","","23.9 %","7"
"Bob Howry","- - -","28","68.2","437","696","1133","68.7 %","85.2","20.2 %","83.9","","","","","11.1 %","83.3","","","","","","237"
"Chris Haney","Red Sox","33","30.0","192","292","484","57.9 %","85.1","","","","","37.5 %","69.6","4.6 %","75.5","","","","","0.8 %","192"
"Dan Plesac","- - -","40","36.1","240","378","618","45.5 %","88.1","43.5 %","79.3","","","","","11.0 %","77.5","","","","","1.5 %","1319"
"Mark Redman","Tigers","28","203.0","1182","1991","3173","59.3 %","85.9","14.7 %","73.1","","","0.1 %","","25.9 %","77.5","","","","","7.2 %","491"
"Dan Kolb","Rangers","27","32.0","227","333","560","87.1 %","93.1","6.4 %","83.3","","","4.2 %","80.5","2.4 %","83.3","","","","","10.4 %","1257"
"Kyle Lohse","Twins","23","180.2","1133","1851","2984","63.1 %","90.8","14.4 %","83.2","","","14.3 %","76.6","8.2 %","82.2","","","","","6.2 %","739"
"Al Levine","Angels","34","63.2","473","640","1113","67.5 %","88.4","24.8 %","83.4","","","","","7.7 %","83.5","","","","","10.4 %","20"
"Jose Silva","Reds","28","23.1","135","208","343","66.9 %","90.1","","","","","27.9 %","75.0","5.3 %","79.6","","","","","5.8 %","354"
"Brett Myers","Phillies","21","72.0","413","657","1070","63.3 %","90.9","","","","","26.9 %","78.6","9.7 %","83.8","","","","","0.1 %","962"
"Jim Mecir","Athletics","32","67.2","457","752","1209","66.8 %","88.4","2.5 %","80.1","","","5.2 %","73.3","10.9 %","73.6","14.7 %","72.6","","","7.4 %","930"
"Shane Nance","Brewers","24","6.1","49","55","104","73.1 %","90.5","17.2 %","82.1","","","","","9.7 %","79.9","","","","","10.6 %","1584"
"Kazuhisa Ishii","Dodgers","28","154.0","1144","1569","2713","57.4 %","89.0","6.0 %","79.8","","","29.5 %","73.8","6.1 %","79.1","1.1 %","82.1","","","11.0 %","655"
"Kelvim Escobar","Blue Jays","26","78.0","510","795","1305","67.5 %","93.1","","","","","12.1 %","79.4","5.7 %","83.8","14.7 %","84.6","","","5.3 %","1298"
"Julio Mateo","Mariners","24","21.0","141","203","344","56.3 %","89.6","30.1 %","80.6","","","","","13.6 %","78.1","","","","","8.1 %","1087"
"Miguel Batista","Diamondbacks","31","184.2","1057","1747","2804","70.5 %","88.9","14.4 %","79.8","","","6.6 %","76.7","3.2 %","75.7","5.2 %","82.7","","","8.7 %","46"
"Esteban Yan","Devil Rays","27","69.0","431","699","1130","66.6 %","93.1","16.0 %","84.0","","","","","","","17.4 %","83.1","","","6.9 %","1236"
"Rick White","- - -","33","62.2","337","594","931","61.0 %","89.9","15.0 %","81.0","","","15.4 %","77.1","8.6 %","78.4","","","","","8.5 %","456"
"Roberto Hernandez","Royals","37","52.0","288","524","812","79.6 %","94.4","10.9 %","87.0","","","","","3.2 %","83.9","6.3 %","83.8","","","8.1 %","605"
"Justin Speier","Rockies","28","62.1","351","626","977","72.2 %","89.1","24.1 %","80.5","","","","","","","3.7 %","84.1","","","14.3 %","451"
"Armando Almanza","Marlins","29","45.2","313","513","826","72.6 %","92.5","","","","","22.9 %","74.3","4.5 %","82.3","","","","","5.0 %","507"
"Terry Adams","Phillies","29","136.2","874","1329","2203","68.0 %","85.6","28.9 %","77.7","","","","","3.1 %","75.6","","","","","2.2 %","946"
"Alan Benes","Cubs","30","39.1","224","413","637","67.8 %","87.8","16.8 %","83.7","","","8.4 %","75.9","7.1 %","82.0","","","","","0.6 %","265"
"Roger Clemens","Yankees","39","180.0","1072","1931","3003","67.4 %","92.9","9.7 %","82.6","","","","","2.2 %","85.4","20.7 %","87.3","","","5.6 %","815"
"Josh Fogg","Pirates","25","194.1","1139","1814","2953","51.8 %","88.1","31.7 %","78.9","","","","","16.5 %","80.5","","","","","6.3 %","989"
"Victor Alvarez","Dodgers","25","10.1","53","88","141","60.0 %","86.9","","","","","21.5 %","73.9","18.5 %","75.6","","","","","4.3 %","1559"
"Runelvys Hernandez","Royals","24","74.1","417","732","1149","59.6 %","89.1","","","","","20.2 %","74.0","20.3 %","77.8","","","","","21.4 %","1528"
"Pete Walker","- - -","33","140.1","906","1342","2248","55.1 %","86.5","31.2 %","81.0","","","","","10.5 %","80.3","3.2 %","82.0","","","9.9 %","1325"
"Albie Lopez","Braves","30","55.2","311","566","877","75.8 %","90.5","8.9 %","80.8","","","10.7 %","76.6","4.6 %","79.4","","","","","0.1 %","102"
"Mike Bacsik","Mets","24","55.2","350","546","896","52.0 %","82.6","","","","","24.2 %","75.0","23.8 %","80.1","","","","","9.6 %","863"
"Corey Thurman","Blue Jays","23","68.0","560","743","1303","61.0 %","87.4","1.7 %","82.2","","","10.4 %","75.1","26.9 %","77.7","","","","","3.1 %","1324"
"Jim Brower","- - -","29","80.1","500","747","1247","72.7 %","70.4","12.8 %","79.4","","","","","14.5 %","80.0","","","","","","313"
"CC Sabathia","Indians","21","210.0","1292","2099","3391","70.1 %","92.3","","","","","23.2 %","77.1","6.7 %","81.2","","","","","9.0 %","404"
"Kevin Jarvis","Padres","32","35.0","218","336","554","58.5 %","88.1","8.6 %","81.2","","","16.8 %","73.7","16.0 %","78.8","","","","","9.9 %","1037"
"Livan Hernandez","Giants","27","216.0","1331","2145","3476","59.4 %","86.1","14.9 %","80.0","","","17.9 %","71.3","7.8 %","76.1","","","","","7.3 %","1116"
"Carlos Hernandez","Astros","22","111.0","765","1171","1936","68.3 %","88.9","4.7 %","83.3","","","17.6 %","72.9","9.4 %","79.6","","","","","4.8 %","560"
"Mike Myers","Diamondbacks","33","37.0","284","414","698","59.0 %","80.0","24.7 %","74.0","","","9.2 %","66.7","7.1 %","74.5","","","","","9.5 %","68"
"Freddy Garcia","Mariners","25","223.2","1383","2227","3610","63.0 %","92.1","0.0 %","79.0","","","23.8 %","78.4","13.2 %","83.6","","","","","3.1 %","1077"
"Chris Michalak","Rangers","31","14.1","104","140","244","57.5 %","84.0","10.0 %","77.5","","","16.7 %","73.3","15.8 %","77.6","","","","","1.6 %","1415"
"Gary Knotts","Marlins","25","30.2","220","294","514","73.3 %","91.0","","","","","26.7 %","74.7","","","","","","","7.6 %","1428"
"Danys Baez","Indians","24","165.1","1155","1749","2904","72.9 %","90.9","","","","","19.0 %","78.4","","","8.2 %","82.9","","","3.3 %","367"
"Carl Sadler","Indians","25","20.1","137","214","351","66.3 %","89.3","7.5 %","79.6","","","18.4 %","75.9","7.8 %","77.2","","","","","8.8 %","1568"
"Brandon Puffer","Astros","26","69.0","451","698","1149","65.3 %","89.0","26.7 %","78.1","","","","","7.9 %","78.0","","","","","4.6 %","572"
"Tony Armas Jr.","Expos","24","164.1","1133","1590","2723","55.1 %","91.4","29.6 %","62.1","","","2.6 %","80.2","8.9 %","84.7","3.8 %","85.7","","","","761"
"Mike Fyhrie","Athletics","32","48.2","309","509","818","67.2 %","87.7","7.5 %","83.1","","","11.1 %","70.8","14.3 %","79.7","","","","","4.9 %","1447"
"Jared Fernandez","Reds","30","50.2","359","542","901","12.3 %","79.6","","","","","2.3 %","74.5","","","","","85.4 %","71.1","0.3 %","324"
"Michael Tejera","Marlins","25","139.2","923","1420","2343","55.2 %","88.7","3.0 %","79.4","","","24.3 %","73.8","17.5 %","78.8","","","","","6.2 %","542"
"Bob Wickman","Indians","33","34.1","206","382","588","74.1 %","89.1","25.0 %","84.4","","","","","0.9 %","85.0","","","","","9.5 %","413"
"Chris Nichting","Rockies","36","36.1","193","337","530","68.6 %","89.9","5.1 %","80.8","","","20.8 %","78.2","5.5 %","80.1","","","","","7.6 %","1414"
"Scott Eyre","- - -","30","74.2","512","761","1273","61.2 %","88.9","33.0 %","79.8","","","0.4 %","75.5","5.4 %","80.0","","","","","3.9 %","1300"
"Matt Ginter","White Sox","24","54.1","324","572","896","63.8 %","89.8","28.6 %","81.4","","","","","7.6 %","82.3","","","","","","233"
"Mike Maroth","Tigers","24","128.2","748","1242","1990","57.9 %","83.9","4.8 %","80.1","","","16.7 %","73.5","20.7 %","74.6","","","","","6.9 %","1508"
"Nelson Cruz","Astros","29","78.1","499","842","1341","58.1 %","89.5","16.7 %","79.6","","","","","25.3 %","78.0","","","","","2.2 %","554"
"Brett Tomko","Padres","29","204.1","1121","1951","3072","60.8 %","88.6","14.8 %","80.6","","","14.5 %","72.2","10.0 %","80.0","","","","","12.3 %","1056"
"John Ennis","Braves","22","4.0","33","43","76","63.2 %","88.9","6.6 %","76.8","","","14.5 %","75.7","15.8 %","79.2","","","","","","85"
"Luke Hudson","Reds","25","6.0","53","64","117","63.8 %","94.3","","","","","36.2 %","78.7","","","","","","","0.9 %","1542"
"Oscar Henriquez","Tigers","28","28.0","209","271","480","73.7 %","93.6","","","","","26.3 %","76.7","","","","","","","1.0 %","1540"
"Travis Miller","Twins","29","4.0","24","40","64","77.1 %","87.7","23.0 %","82.0","","","","","","","","","","","4.7 %","742"
"Rick Helling","Diamondbacks","31","175.2","1033","1761","2794","62.8 %","86.0","11.6 %","83.3","","","20.9 %","76.0","4.7 %","78.6","","","","","6.4 %","58"
"Ryan Jensen","Giants","26","171.2","1029","1736","2765","66.7 %","87.8","8.4 %","79.9","","","17.5 %","74.3","7.4 %","79.0","","","","","8.1 %","1117"
"Jake Peavy","Padres","21","97.2","592","1044","1636","60.7 %","89.8","23.0 %","81.9","","","2.8 %","78.2","13.5 %","81.8","","","","","0.4 %","1051"
"Jason Jennings","Rockies","23","185.1","1179","1844","3023","65.1 %","90.4","25.8 %","80.0","","","","","9.1 %","82.0","","","","","12.7 %","434"
"John Burkett","Red Sox","37","173.0","982","1716","2698","66.8 %","83.8","2.6 %","81.4","","","18.2 %","69.6","12.5 %","75.8","","","","","","179"
"Kevin Olsen","Marlins","25","55.2","375","590","965","63.8 %","86.9","29.0 %","73.7","","","","","7.2 %","79.0","","","","","8.9 %","533"
"Joe Kennedy","Devil Rays","23","196.2","1147","1960","3107","72.2 %","88.4","1.4 %","82.8","","","15.3 %","71.7","11.1 %","80.7","","","","","10.9 %","1217"
"Mike Buddie","Brewers","31","39.2","270","373","643","66.0 %","87.4","6.9 %","80.9","","","21.1 %","72.4","6.0 %","77.0","","","","","27.8 %","678"
"Aaron Cook","Rockies","23","35.2","206","298","504","66.9 %","92.4","27.8 %","79.0","","","","","5.3 %","80.2","","","","","3.0 %","1571"
"Hansel Izquierdo","Marlins","25","29.2","213","300","513","66.9 %","90.1","20.3 %","83.1","","","","","12.9 %","82.3","","","","","","522"
"Rafael Soriano","Mariners","22","47.1","300","455","755","74.6 %","92.7","17.3 %","82.1","","","","","8.1 %","83.2","","","","","0.4 %","1100"
"Jon Garland","White Sox","22","192.2","1166","1935","3101","69.4 %","88.5","","","","","20.1 %","80.0","10.5 %","79.9","","","","","7.5 %","232"
"Jason Johnson","Orioles","28","131.1","761","1362","2123","67.2 %","91.4","","","","","24.3 %","80.4","8.6 %","82.7","","","","","","147"
"Ricky Bottalico","Phillies","32","27.1","197","289","486","60.8 %","90.7","21.3 %","83.7","","","12.5 %","77.0","5.4 %","81.4","","","","","1.2 %","948"
"Hector Mercado","Phillies","28","39.0","262","399","661","73.2 %","87.1","16.6 %","75.6","","","6.2 %","73.8","4.0 %","82.7","","","","","12.6 %","960"
"Mike Venafro","Athletics","28","37.0","232","378","610","58.2 %","83.4","","","","","17.5 %","73.2","24.3 %","54.4","","","","","","943"
"Jeremy Affeldt","Royals","23","77.2","549","809","1358","67.3 %","89.3","","","","","26.1 %","70.2","6.6 %","80.8","","","","","20.3 %","583"
"Matt Kinney","Twins","25","66.0","443","708","1151","65.9 %","89.4","29.0 %","78.5","","","","","5.2 %","80.6","","","","","22.6 %","737"
"Joe Beimel","Pirates","25","85.1","583","837","1420","60.3 %","88.4","","","","","24.9 %","77.4","14.8 %","79.3","","","","","8.2 %","979"
"Wayne Gomes","Red Sox","29","21.1","138","216","354","49.3 %","89.3","38.5 %","83.2","","","","","6.0 %","83.5","6.2 %","81.6","","","0.3 %","191"
"Darren Oliver","Red Sox","31","58.0","385","569","954","60.1 %","85.7","9.7 %","80.5","","","17.5 %","78.4","12.7 %","79.7","","","","","10.3 %","206"
"Brad Penny","Marlins","24","129.1","796","1295","2091","66.5 %","91.8","","","","","26.7 %","75.9","6.8 %","80.9","","","","","7.7 %","535"
"Dave Coggin","Phillies","25","77.0","537","747","1284","55.8 %","91.2","25.6 %","84.4","","","13.8 %","79.7","4.8 %","82.9","","","","","0.3 %","951"
"B.J. Ryan","Orioles","26","57.2","395","595","990","69.6 %","91.6","30.4 %","81.4","","","","","","","","","","","3.6 %","168"
"Kris Benson","Pirates","27","130.1","771","1315","2086","65.5 %","91.4","12.2 %","84.7","","","12.7 %","79.4","9.6 %","81.3","","","","","11.9 %","982"
"Glendon Rusch","Brewers","27","210.2","1395","2224","3619","69.4 %","87.9","","","","","16.2 %","74.5","14.4 %","79.6","","","","","1.8 %","707"
"Todd Jones","Rockies","34","82.1","530","932","1462","71.6 %","89.7","8.3 %","81.3","","","11.2 %","70.7","9.0 %","78.8","","","","","12.9 %","436"
"Chris Brock","Orioles","31","44.0","254","450","704","75.6 %","88.3","4.7 %","84.7","","","12.6 %","75.3","7.1 %","78.4","","","","","","130"
"John Thomson","- - -","28","181.2","1025","1928","2953","74.3 %","89.4","20.7 %","84.8","","","","","5.0 %","80.9","","","","","17.3 %","453"
"Brad Radke","Twins","29","118.1","554","1175","1729","61.6 %","88.5","8.7 %","80.9","","","10.1 %","77.8","19.6 %","77.0","","","","","9.0 %","748"
"Nick Neugebauer","Brewers","21","55.1","474","610","1084","67.9 %","90.2","28.9 %","75.9","","","","","3.1 %","65.4","","","","","26.7 %","698"
"Brian Fuentes","Rockies","26","26.2","190","315","505","75.7 %","88.5","","","","","20.3 %","69.2","4.0 %","70.5","","","","","20.0 %","429"
"Matt Mantei","Diamondbacks","28","26.2","168","281","449","70.3 %","92.5","29.7 %","84.6","","","","","","","","","","","5.6 %","64"
"Jason Middlebrook","- - -","27","51.1","293","517","810","59.5 %","90.1","35.1 %","78.3","","","","","5.4 %","79.5","","","","","13.5 %","1048"
"Sun-Woo Kim","- - -","24","49.1","287","485","772","57.5 %","90.8","25.6 %","77.8","","","","","17.0 %","79.8","","","","","0.1 %","197"
"Matt Duff","Cardinals","27","5.2","62","61","123","52.5 %","88.0","47.5 %","76.6","","","","","","","","","","","19.5 %","1565"
"Juan Alvarez","Rangers","28","39.2","270","415","685","57.7 %","84.8","","","","","34.8 %","75.3","7.4 %","77.0","","","","","1.9 %","1432"
"Travis Phelps","Devil Rays","24","37.2","308","392","700","70.0 %","88.0","","","","","24.9 %","77.4","5.1 %","80.7","","","","","5.3 %","1221"
"Gene Stechschulte","Cardinals","28","32.0","223","297","520","75.7 %","89.7","15.4 %","82.4","","","","","8.9 %","82.6","","","","","17.7 %","1184"
"Brian Anderson","Diamondbacks","30","156.0","829","1496","2325","62.4 %","87.6","15.0 %","78.3","","","","","22.7 %","77.8","","","","","6.0 %","44"
"Pedro Astacio","Mets","32","191.2","1088","1915","3003","58.2 %","89.4","","","","","32.5 %","76.3","9.3 %","80.2","","","","","0.1 %","862"
"Aaron Fultz","Giants","28","41.1","288","414","702","55.6 %","89.6","29.4 %","80.8","","","","","15.0 %","79.4","","","","","11.4 %","1113"
"Mark Wohlers","Indians","32","71.1","407","660","1067","67.3 %","93.4","10.4 %","83.0","","","9.6 %","82.1","","","12.7 %","85.4","","","4.3 %","414"
"Kevin Brown","Dodgers","37","63.2","371","678","1049","81.4 %","91.3","18.6 %","84.6","","","","","","","","","","","5.1 %","642"
"Mike Porzio","White Sox","29","43.0","297","475","772","57.3 %","88.9","34.5 %","78.7","","","","","8.2 %","79.4","","","","","0.5 %","252"
"Aaron Harang","Athletics","24","78.1","586","882","1468","74.2 %","84.2","16.3 %","76.6","","","","","9.4 %","73.5","0.1 %","83.0","","","10.7 %","1451"
"Paul Wilson","Devil Rays","29","193.2","1185","1930","3115","72.9 %","84.6","3.8 %","70.5","","","9.5 %","70.3","13.9 %","75.0","","","","","9.2 %","1234"
"Brian Powell","Tigers","28","57.2","330","543","873","76.6 %","86.4","","","","","11.0 %","75.2","12.4 %","79.8","","","","","17.6 %","490"
"Eric Milton","Twins","26","171.0","900","1804","2704","68.7 %","89.4","","","","","20.6 %","75.6","10.7 %","79.0","","","","","9.0 %","743"
"Dewon Brazelton","Devil Rays","22","13.0","66","104","170","69.4 %","86.3","","","","","16.5 %","76.0","14.1 %","81.9","","","","","","1195"
"Brian Moehler","- - -","30","63.0","322","661","983","61.4 %","85.1","19.2 %","77.1","","","","","19.4 %","77.0","","","","","24.3 %","480"
"Shane Reynolds","Astros","34","74.0","413","769","1182","55.7 %","84.8","","","","","15.6 %","70.3","3.6 %","73.8","25.2 %","77.4","","","15.2 %","574"
"Jason Kershner","- - -","25","24.0","158","243","401","61.7 %","88.2","18.8 %","80.3","","","5.7 %","74.0","13.9 %","80.8","","","","","12.2 %","1566"
"Scott Schoeneweis","Angels","28","118.0","665","1093","1758","77.5 %","87.6","15.3 %","81.6","","","","","7.2 %","81.0","","","","","8.0 %","33"
"Aaron Sele","Angels","32","160.0","976","1633","2609","54.0 %","85.4","5.7 %","80.5","","","31.8 %","68.9","8.5 %","80.1","","","","","20.3 %","34"
