"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Brandon Morrow","Blue Jays","25","146.1","961","1562","2523","58.4 %","93.4","15.3 %","86.9","","","12.2 %","81.0","14.1 %","87.6","","","","","1.0 %","9346"
"Scott Baker","Twins","28","170.1","850","1823","2673","63.1 %","91.4","12.4 %","84.0","","","17.0 %","81.2","7.6 %","83.4","","","","","0.9 %","6176"
"Juan Rincon","Rockies","31","2.0","18","30","48","52.1 %","92.1","43.8 %","85.4","","","4.2 %","80.0","","","","","","","","752"
"Clayton Mortensen","Athletics","25","6.0","33","62","95","52.6 %","89.8","32.6 %","84.2","","","","","14.7 %","82.9","","","","","","3166"
"Justin James","Athletics","28","4.0","36","51","87","74.7 %","94.0","4.6 %","85.3","19.5 %","89.3","","","1.2 %","86.0","","","","","","6140"
"Sam LeCure","Reds","26","48.0","343","518","861","59.8 %","88.6","17.0 %","78.4","","","14.1 %","72.6","9.2 %","81.3","","","","","2.7 %","4664"
"Ivan Nova","Yankees","23","42.0","262","404","666","64.1 %","93.1","2.1 %","85.2","","","23.2 %","80.1","10.6 %","85.0","","","","","1.8 %","1994"
"Aaron Heilman","Diamondbacks","31","72.0","490","806","1296","55.1 %","92.3","10.1 %","82.0","","","","","34.9 %","82.1","","","","","1.5 %","1751"
"Scott Atchison","Red Sox","34","60.0","360","626","986","48.4 %","91.1","40.5 %","86.7","","","8.5 %","78.5","2.6 %","84.3","","","","","1.9 %","2642"
"Enerio Del Rosario","- - -","24","10.0","56","96","152","79.5 %","90.4","9.3 %","82.3","","","","","11.3 %","83.6","","","","","0.7 %","4204"
"Carlos Rosa","Diamondbacks","25","20.0","152","215","367","60.6 %","94.0","20.0 %","87.3","","","","","19.4 %","85.1","","","","","1.9 %","8529"
"Cedrick Bowers","Athletics","32","14.0","110","155","265","65.9 %","92.1","","","","","24.9 %","78.4","9.2 %","80.9","","","","","1.5 %","3293"
"Hideki Okajima","Red Sox","34","46.0","320","537","857","57.2 %","87.2","","","","","20.2 %","76.7","","","22.5 %","82.6","","","3.2 %","7763"
"Henry Villar","Astros","23","6.0","38","57","95","51.1 %","90.9","17.0 %","82.3","","","","","31.9 %","85.8","","","","","1.1 %","5360"
"Ricky Nolasco","Marlins","27","157.2","798","1678","2476","49.2 %","91.2","23.1 %","84.5","","","15.9 %","75.5","","","11.8 %","85.0","","","1.0 %","3830"
"Matt Albers","Orioles","27","75.2","527","775","1302","73.0 %","92.5","10.9 %","85.6","","","16.0 %","79.0","","","","","","","2.3 %","4300"
"Ben Sheets","Athletics","31","119.1","727","1223","1950","57.8 %","91.2","5.2 %","84.6","","","28.3 %","78.5","8.8 %","82.8","","","","","1.9 %","710"
"Aaron Laffey","Indians","25","55.2","420","600","1020","66.0 %","86.8","20.7 %","78.0","","","","","13.3 %","80.9","","","","","1.5 %","6248"
"Garrett Olson","Mariners","26","37.2","228","391","619","56.3 %","89.6","","","","","26.5 %","80.5","17.2 %","81.9","","","","","1.3 %","9889"
"Dave Bush","Brewers","30","174.1","1075","1879","2954","52.0 %","86.5","12.1 %","80.2","6.8 %","82.8","22.6 %","68.4","6.6 %","80.4","","","","","1.7 %","4635"
"Matt Palmer","Angels","31","33.2","264","358","622","32.9 %","90.1","","","37.2 %","88.9","27.3 %","76.8","2.6 %","84.4","","","","","1.8 %","4457"
"Henry Rodriguez","Athletics","23","27.2","194","335","529","81.7 %","98.8","14.1 %","85.1","","","","","4.2 %","89.8","","","","","0.8 %","6371"
"Josh Tomlin","Indians","25","73.0","386","726","1112","49.7 %","89.4","","","29.5 %","85.7","10.2 %","76.1","10.6 %","80.6","","","","","2.4 %","9388"
"Chris Volstad","Marlins","23","175.0","1081","1747","2828","59.7 %","90.9","14.4 %","84.3","","","12.4 %","77.9","13.6 %","83.9","","","","","2.4 %","9901"
"Jesse Carlson","Blue Jays","29","13.2","67","145","212","65.7 %","88.8","31.8 %","81.6","","","","","2.5 %","81.6","","","","","6.6 %","4391"
"Carlos Villanueva","Brewers","26","52.2","361","563","924","29.0 %","90.0","24.0 %","82.0","","","20.4 %","74.9","26.6 %","82.1","","","","","1.3 %","4138"
"Jenrry Mejia","Mets","20","39.0","287","425","712","76.3 %","94.6","","","","","10.3 %","79.0","13.3 %","86.6","","","","","2.1 %","8476"
"Manny Corpas","Rockies","27","62.1","370","636","1006","60.0 %","90.4","40.0 %","82.2","","","","","","","","","","","2.7 %","2807"
"Jake Peavy","White Sox","29","107.0","581","1130","1711","52.4 %","91.5","15.8 %","82.0","17.7 %","87.1","5.1 %","78.4","8.9 %","83.8","","","","","1.5 %","1051"
"Eddie Bonine","Tigers","29","68.0","385","683","1068","48.6 %","89.0","21.2 %","76.7","","","","","10.9 %","81.8","","","19.2 %","80.8","2.2 %","5890"
"Jair Jurrjens","Braves","24","116.1","657","1169","1826","63.9 %","91.1","15.9 %","80.6","","","","","20.2 %","83.4","","","","","2.0 %","5556"
"Freddy Garcia","White Sox","33","157.0","915","1557","2472","30.2 %","87.8","26.5 %","80.0","","","4.9 %","70.5","22.8 %","81.0","15.6 %","79.5","","","2.9 %","1077"
"John Lannan","Nationals","25","143.1","897","1458","2355","65.1 %","88.8","9.3 %","80.3","","","8.5 %","74.0","17.1 %","83.2","","","","","1.4 %","7080"
"Jorge Sosa","Marlins","33","36.2","255","357","612","43.0 %","92.1","42.1 %","85.5","","","","","14.9 %","85.0","","","","","3.4 %","1228"
"Jake Arrieta","Orioles","24","100.1","681","1037","1718","61.6 %","92.7","13.7 %","84.7","","","14.6 %","76.6","10.1 %","85.1","","","","","1.9 %","4153"
"Chan Ho Park","- - -","37","63.2","407","677","1084","46.8 %","90.9","24.4 %","85.0","","","14.7 %","77.5","14.1 %","83.5","","","","","1.8 %","1267"
"Jeanmar Gomez","Indians","22","57.2","400","602","1002","64.0 %","91.0","20.0 %","85.3","","","","","16.1 %","83.6","","","","","2.5 %","9033"
"Daisuke Matsuzaka","Red Sox","29","153.2","972","1647","2619","57.3 %","92.0","19.7 %","81.7","15.3 %","90.2","0.5 %","76.1","6.6 %","81.5","0.6 %","86.2","","","1.0 %","7775"
"Michael Bowden","Red Sox","23","15.1","102","164","266","72.8 %","91.6","20.0 %","84.7","","","0.4 %","80.0","6.8 %","82.8","","","","","0.4 %","4440"
"Gustavo Chacin","Astros","29","38.1","268","423","691","51.0 %","87.6","","","30.7 %","83.0","8.0 %","73.2","10.3 %","78.6","","","","","2.8 %","2060"
"Justin Masterson","Indians","25","180.0","1174","1916","3090","78.1 %","91.3","18.5 %","82.6","","","","","3.5 %","85.1","","","","","2.7 %","2038"
"Matt Harrison","Rangers","24","78.1","561","841","1402","62.8 %","92.2","15.0 %","86.1","","","8.4 %","76.1","13.8 %","82.6","","","","","2.1 %","5551"
"Trevor Bell","Angels","23","61.0","389","641","1030","63.9 %","92.3","24.1 %","83.8","","","0.4 %","78.0","11.6 %","85.2","","","","","2.8 %","7074"
"Kyle Kendrick","Phillies","25","180.2","1058","1770","2828","58.7 %","89.8","","","26.8 %","86.3","","","14.5 %","83.0","","","","","1.0 %","6230"
"Kyle Drabek","Blue Jays","22","17.0","106","154","260","67.2 %","93.8","11.2 %","89.3","","","12.4 %","84.1","9.3 %","86.5","","","","","0.4 %","4359"
"Robert Coello","Red Sox","25","5.2","42","58","100","87.8 %","90.2","","","","","1.0 %","73.0","4.1 %","82.5","7.1 %","74.7","","","2.0 %","1149"
"Todd Coffey","Brewers","29","62.1","394","635","1029","59.2 %","93.6","40.4 %","84.4","","","","","","","0.5 %","85.0","","","2.2 %","2467"
"Andrew Cashner","Cubs","23","54.1","376","572","948","68.7 %","96.3","23.1 %","85.0","","","","","8.2 %","86.7","","","","","3.2 %","8782"
"Luke Hochevar","Royals","26","103.0","627","1015","1642","56.5 %","93.5","12.0 %","84.6","14.3 %","89.5","8.5 %","76.4","6.2 %","83.5","2.5 %","84.2","","","1.4 %","6943"
"Jason Hammel","Rockies","27","177.2","984","1853","2837","60.9 %","93.1","19.1 %","84.1","","","13.5 %","77.9","6.5 %","85.4","","","","","1.3 %","4538"
"Joe Blanton","Phillies","29","175.2","929","1818","2747","54.6 %","89.4","13.1 %","82.9","6.5 %","87.8","9.4 %","77.1","16.5 %","82.0","","","","","2.3 %","4849"
"Dustin Moseley","Yankees","28","65.1","410","616","1026","51.8 %","89.2","15.2 %","85.3","","","18.5 %","77.4","14.5 %","83.5","","","","","0.6 %","7060"
"Luke French","Mariners","24","87.2","470","836","1306","66.5 %","86.0","7.3 %","78.3","","","","","26.2 %","76.2","","","","","2.5 %","7529"
"Jamie Moyer","Phillies","47","111.2","658","1089","1747","46.6 %","80.9","","","28.4 %","78.3","6.7 %","69.6","18.3 %","74.4","","","","","0.9 %","1091"
"Kanekoa Texeira","- - -","24","61.1","379","584","963","81.5 %","91.4","8.1 %","80.4","","","","","10.4 %","85.2","","","","","2.3 %","334"
"Cristhian Martinez","Braves","28","26.0","154","269","423","49.8 %","91.1","19.9 %","83.8","","","","","30.3 %","84.5","","","","","2.6 %","5337"
"Lucas Harrell","White Sox","25","24.0","198","281","479","67.3 %","91.9","8.8 %","87.5","","","10.3 %","78.3","13.7 %","82.9","","","","","2.3 %","7541"
"Jason Bulger","Angels","31","24.0","198","263","461","40.0 %","92.1","","","","","53.1 %","79.1","7.0 %","84.9","","","","","0.7 %","3915"
"Edwar Ramirez","Athletics","29","11.0","83","132","215","45.7 %","87.6","5.3 %","76.0","","","","","49.0 %","76.9","","","","","3.3 %","4830"
"Raul Valdes","Mets","32","58.2","422","644","1066","56.0 %","86.7","36.0 %","76.1","","","","","8.0 %","73.0","","","","","1.3 %","1953"
"Matt Fox","- - -","27","7.1","48","77","125","68.3 %","90.1","22.8 %","85.2","","","6.5 %","77.6","2.4 %","84.0","","","","","1.6 %","7320"
"Jeff Karstens","Pirates","27","122.2","593","1197","1790","54.2 %","88.9","18.7 %","79.9","","","16.2 %","71.7","11.0 %","79.6","","","","","2.6 %","5879"
"Bud Norris","Astros","25","153.2","1054","1672","2726","56.2 %","93.6","33.1 %","87.4","","","","","10.7 %","85.7","","","","","1.1 %","9492"
"Brian Moehler","Astros","38","56.2","394","562","956","48.8 %","86.2","5.7 %","81.4","18.9 %","84.7","8.0 %","77.4","18.5 %","79.4","","","","","1.1 %","480"
"Rick Porcello","Tigers","21","162.2","949","1642","2591","70.5 %","90.6","17.8 %","82.7","","","2.3 %","74.6","9.4 %","81.1","","","","","2.4 %","2717"
"Alfredo Simon","Orioles","29","49.1","331","526","857","57.3 %","95.2","9.8 %","88.1","","","5.2 %","79.0","","","27.7 %","86.9","","","2.0 %","2155"
"Jordan Zimmermann","Nationals","24","31.0","202","354","556","65.0 %","92.3","10.8 %","85.8","","","20.9 %","77.4","3.3 %","84.8","","","","","1.8 %","4505"
"Marc Rzepczynski","Blue Jays","24","63.2","409","673","1082","53.5 %","89.1","32.7 %","82.0","","","0.7 %","79.0","13.2 %","82.9","","","","","1.7 %","6612"
"James Russell","Cubs","24","49.0","284","552","836","50.7 %","88.8","37.9 %","80.1","","","3.1 %","73.2","8.3 %","79.6","","","","","0.5 %","4089"
"Brad Bergesen","Orioles","24","170.0","941","1669","2610","63.9 %","90.0","23.3 %","82.2","","","2.1 %","78.8","10.6 %","82.5","","","","","2.6 %","8375"
"Blake Hawksworth","Cardinals","27","90.1","544","947","1491","59.6 %","93.0","","","5.5 %","88.6","11.1 %","77.9","23.8 %","83.7","","","","","0.6 %","8963"
"Manny Delcarmen","- - -","28","52.1","385","555","940","68.6 %","93.1","","","","","12.8 %","77.3","18.6 %","82.7","","","","","1.2 %","3180"
"Brian Burres","Pirates","29","79.1","551","805","1356","60.0 %","88.3","11.4 %","81.4","","","20.4 %","75.0","8.2 %","79.7","","","","","1.8 %","3425"
"Chris Narveson","Brewers","28","167.2","1097","1796","2893","45.9 %","88.3","13.5 %","84.6","","","19.3 %","74.0","21.3 %","80.3","","","","","1.3 %","2141"
"Rodrigo Lopez","Diamondbacks","34","200.0","1041","2046","3087","49.9 %","88.2","18.5 %","80.6","9.3 %","88.5","7.1 %","74.9","15.3 %","82.5","","","","","0.7 %","150"
"Pat Neshek","Twins","29","9.0","70","105","175","38.0 %","85.6","42.7 %","81.1","","","","","19.3 %","79.4","","","","","2.3 %","4682"
"Jeff Francis","Rockies","29","104.1","596","1063","1659","61.5 %","87.2","","","","","13.7 %","72.6","24.9 %","79.2","","","","","2.5 %","4684"
"David Riske","Brewers","33","23.1","150","248","398","60.9 %","87.8","","","","","0.3 %","72.0","","","38.9 %","77.6","","","0.5 %","402"
"Manny Parra","Brewers","27","122.0","830","1330","2160","56.6 %","92.8","3.4 %","84.5","","","16.7 %","77.5","7.5 %","84.9","15.8 %","85.0","","","1.9 %","4279"
"Ronald Belisario","Dodgers","27","55.1","309","547","856","90.4 %","93.5","9.6 %","85.7","","","","","","","","","","","2.3 %","2203"
"Jeff Suppan","- - -","35","101.1","647","964","1611","57.0 %","87.0","17.3 %","83.2","","","13.4 %","71.2","12.4 %","79.9","","","","","0.6 %","633"
"Blake Wood","Royals","24","49.2","323","484","807","75.5 %","95.4","17.1 %","87.3","","","","","7.4 %","86.8","","","","","2.7 %","1345"
"Aaron Cook","Rockies","31","127.2","769","1200","1969","81.9 %","89.5","9.9 %","85.4","","","8.3 %","75.2","","","","","","","1.5 %","1571"
"Juan Gutierrez","Diamondbacks","26","56.2","367","589","956","56.9 %","94.7","31.3 %","83.2","","","4.4 %","80.0","7.4 %","84.8","","","","","2.4 %","3265"
"Rick VandenHurk","- - -","25","17.2","112","186","298","60.8 %","92.7","30.2 %","82.5","","","0.3 %","72.0","8.6 %","84.4","","","","","2.4 %","5099"
"Tony Pena","White Sox","28","100.2","601","1024","1625","46.1 %","94.1","31.0 %","85.8","","","2.3 %","78.8","20.7 %","84.9","","","","","2.0 %","4573"
"Kevin Millwood","Orioles","35","190.2","1237","1973","3210","61.7 %","89.0","21.6 %","83.5","","","9.8 %","71.4","6.9 %","81.5","","","","","2.0 %","106"
"Paul Maholm","Pirates","28","185.1","1170","1898","3068","55.6 %","88.3","11.5 %","81.6","","","17.5 %","72.8","15.4 %","82.0","","","","","1.1 %","8678"
"Felipe Paulino","Astros","26","91.2","627","1007","1634","56.3 %","95.5","24.2 %","87.7","","","13.9 %","77.7","5.7 %","85.6","","","","","2.5 %","3777"
"Adalberto Mendez","Marlins","28","24.2","162","241","403","63.8 %","91.2","26.4 %","80.0","","","","","9.8 %","85.4","","","","","1.2 %","3752"
"Craig Stammen","Nationals","26","128.0","810","1280","2090","56.8 %","90.5","24.3 %","85.0","","","12.7 %","78.6","6.2 %","83.6","","","","","1.7 %","7274"
"Kris Benson","Diamondbacks","35","14.0","91","155","246","54.9 %","88.7","26.0 %","81.4","","","8.1 %","73.4","11.0 %","81.3","","","","","","982"
"Luis Atilano","Nationals","25","85.2","544","907","1451","67.0 %","88.4","14.2 %","78.2","","","3.8 %","72.6","15.0 %","80.4","","","","","2.1 %","3802"
"Kenshin Kawakami","Braves","35","87.1","562","896","1458","53.1 %","89.3","","","11.5 %","86.4","15.0 %","71.8","","","20.4 %","83.6","","","3.0 %","9225"
"Justin Berg","Cubs","26","40.0","265","389","654","82.0 %","89.8","18.0 %","81.5","","","","","","","","","","","1.5 %","1973"
"James Shields","Rays","28","203.1","1153","2198","3351","46.1 %","91.5","","","15.5 %","86.1","13.5 %","77.3","25.0 %","83.4","","","","","1.1 %","7059"
"Jose Ceda","Marlins","23","8.2","90","102","192","67.9 %","93.8","28.9 %","84.3","","","","","3.2 %","85.0","","","","","2.6 %","2377"
"Esmerling Vasquez","Diamondbacks","26","53.2","431","574","1005","64.8 %","93.1","6.1 %","77.8","","","","","29.2 %","82.1","","","","","1.5 %","5280"
"Sean White","Mariners","29","34.1","201","315","516","73.3 %","92.1","5.8 %","86.5","","","10.6 %","79.8","10.2 %","83.3","","","","","3.5 %","5564"
"A.J. Burnett","Yankees","33","186.2","1248","1870","3118","69.0 %","93.2","","","","","27.5 %","82.2","3.5 %","88.4","","","","","0.7 %","512"
"Mark Hendrickson","Orioles","36","75.1","445","765","1210","58.3 %","88.0","","","7.7 %","87.0","24.2 %","73.6","9.8 %","79.9","","","","","2.8 %","1574"
"Jeff Manship","Twins","25","29.0","169","314","483","56.0 %","89.9","18.6 %","82.3","","","10.4 %","79.6","15.0 %","82.7","","","","","0.8 %","6865"
"Scot Shields","Angels","34","46.0","358","517","875","78.8 %","91.2","","","","","21.0 %","80.0","0.2 %","84.5","","","","","1.8 %","35"
"Alex Burnett","Twins","22","47.2","331","509","840","73.6 %","92.1","17.1 %","85.7","","","8.2 %","76.7","1.1 %","85.2","","","","","1.6 %","4065"
"Jesus Colome","Mariners","32","17.0","130","182","312","80.3 %","94.7","13.3 %","85.8","","","","","6.5 %","87.5","","","","","1.0 %","1198"
"Aaron Harang","Reds","32","111.2","770","1291","2061","64.1 %","90.5","18.9 %","82.5","","","8.5 %","76.6","8.5 %","81.9","","","","","0.8 %","1451"
"Javier Vazquez","Yankees","33","157.1","1012","1692","2704","53.4 %","88.7","14.5 %","82.5","","","17.3 %","73.3","14.8 %","79.0","","","","","1.2 %","801"
"Tim Wakefield","Red Sox","43","140.0","712","1445","2157","12.4 %","72.9","","","","","4.7 %","60.2","","","","","83.0 %","65.9","2.2 %","219"
"Kyle Davies","Royals","26","183.2","1266","1861","3127","47.1 %","92.6","","","24.0 %","88.8","12.2 %","78.6","16.7 %","83.0","","","","","1.6 %","3642"
"Sam Demel","Diamondbacks","24","37.0","237","398","635","52.8 %","92.9","19.3 %","84.0","23.6 %","91.0","","","4.3 %","85.7","","","","","1.3 %","868"
"Kevin Correia","Padres","29","145.0","993","1527","2520","48.1 %","90.3","16.0 %","85.4","15.4 %","87.8","10.5 %","76.9","10.1 %","85.6","","","","","1.7 %","1767"
"Chris Smith","Brewers","29","3.1","22","41","63","44.4 %","88.5","12.7 %","78.1","","","28.6 %","76.9","14.3 %","74.7","","","","","","4544"
"Garrett Mock","Nationals","27","3.1","40","44","84","71.6 %","88.8","16.1 %","80.7","","","7.4 %","75.3","4.9 %","77.8","","","","","3.6 %","7335"
"Mark Lowe","- - -","27","13.1","90","145","235","65.5 %","95.4","24.9 %","85.2","","","","","9.6 %","87.9","","","","","2.6 %","7416"
"Micah Owings","Reds","27","33.1","252","386","638","67.3 %","88.9","16.9 %","81.9","","","","","15.8 %","77.8","","","","","0.8 %","4253"
"Randy Williams","White Sox","34","25.0","214","283","497","40.7 %","91.5","3.2 %","83.4","31.1 %","86.2","18.6 %","73.5","6.4 %","78.8","","","","","5.0 %","2362"
"Cla Meredith","Orioles","27","15.0","97","134","231","65.8 %","85.1","34.2 %","78.9","","","","","","","","","","","2.6 %","7613"
"Russ Springer","Reds","41","1.2","13","20","33","84.9 %","89.1","","","9.1 %","83.0","6.1 %","73.5","","","","","","","","1652"
"Nick Blackburn","Twins","28","161.0","831","1549","2380","64.1 %","90.8","","","10.6 %","88.3","10.7 %","79.2","14.7 %","83.0","","","","","1.0 %","4270"
"Jeremy Bonderman","Tigers","27","171.0","1005","1731","2736","65.2 %","89.8","30.7 %","81.2","","","","","4.2 %","84.3","","","","","1.5 %","1667"
"Danys Baez","Phillies","32","47.2","327","494","821","70.3 %","93.9","0.1 %","88.0","","","22.7 %","78.5","","","6.9 %","90.4","","","1.3 %","367"
"Scott Feldman","Rangers","27","141.1","899","1511","2410","35.8 %","90.4","0.5 %","82.6","32.5 %","89.2","24.7 %","75.8","6.5 %","83.6","","","","","1.1 %","6283"
"Sean O'Sullivan","- - -","22","83.2","557","862","1419","56.7 %","91.0","","","","","23.8 %","78.5","19.4 %","77.8","","","","","2.1 %","9137"
"John Ely","Dodgers","24","100.0","633","1000","1633","51.4 %","87.4","","","21.6 %","85.0","8.5 %","70.4","18.6 %","78.4","","","","","1.1 %","6132"
"Tyson Ross","Athletics","23","39.1","285","420","705","71.5 %","92.7","26.6 %","84.8","","","","","1.9 %","86.3","","","","","0.9 %","7872"
"Jeff Fulchino","Astros","30","47.1","341","519","860","65.5 %","93.8","21.3 %","84.7","","","","","","","13.1 %","86.4","","","0.8 %","3532"
"Tim Wood","Marlins","27","27.2","175","257","432","67.6 %","92.9","22.9 %","85.6","","","","","9.5 %","87.4","","","","","2.1 %","3775"
"Scott Olsen","Nationals","26","81.0","464","855","1319","50.2 %","89.6","30.8 %","81.7","","","","","19.0 %","83.3","","","","","1.9 %","4529"
"Rich Harden","Rangers","28","92.0","685","1083","1768","65.4 %","90.5","1.7 %","81.8","","","","","33.0 %","82.2","","","","","0.9 %","1772"
"Brendan Donnelly","Pirates","38","30.2","239","342","581","43.5 %","89.8","40.9 %","87.2","","","","","","","15.7 %","83.9","","","1.0 %","1441"
"Hector Ambriz","Indians","26","48.1","320","516","836","64.5 %","93.0","28.1 %","84.6","","","7.4 %","75.9","","","","","","","1.3 %","559"
"Josh Rupe","Royals","27","9.2","86","107","193","64.9 %","94.0","23.0 %","84.8","","","5.2 %","72.6","6.8 %","83.5","","","","","1.0 %","7206"
"Dontrelle Willis","- - -","28","65.2","556","705","1261","75.9 %","88.0","18.3 %","80.1","","","","","5.9 %","82.6","","","","","1.4 %","1703"
"Brad Mills","Blue Jays","25","22.1","165","246","411","64.9 %","85.8","","","","","9.9 %","71.1","25.2 %","74.0","","","","","1.5 %","4420"
"Chris Seddon","Mariners","26","22.1","145","221","366","61.8 %","88.6","13.7 %","83.0","","","","","24.5 %","81.3","","","","","0.6 %","3833"
"Carlos Fisher","Reds","27","22.1","158","235","393","57.4 %","92.5","34.6 %","81.7","8.1 %","90.7","","","","","","","","","2.0 %","9832"
"Chad Gaudin","- - -","27","65.1","417","690","1107","64.0 %","91.1","22.7 %","80.3","","","","","13.4 %","86.9","","","","","0.7 %","1783"
"Todd Wellemeyer","Giants","31","58.2","389","600","989","67.5 %","90.2","21.2 %","82.5","","","3.9 %","76.4","3.1 %","79.8","4.2 %","78.5","","","1.9 %","1709"
"Josh Roenicke","Blue Jays","27","19.0","158","197","355","65.5 %","93.1","","","22.0 %","86.1","6.2 %","77.8","6.2 %","85.2","","","","","0.3 %","3241"
"Gil Meche","Royals","31","61.2","459","658","1117","56.6 %","92.7","17.3 %","87.0","","","16.9 %","77.4","9.2 %","84.5","","","","","4.0 %","1089"
"Zach Duke","Pirates","27","159.0","969","1669","2638","58.9 %","87.4","8.9 %","78.7","","","18.5 %","72.8","13.8 %","81.1","","","","","1.4 %","3840"
"Wesley Wright","Astros","25","33.0","215","348","563","58.6 %","88.7","12.3 %","81.7","","","20.5 %","76.5","8.7 %","82.5","","","","","1.4 %","5960"
"Sean Gallagher","- - -","24","57.2","471","620","1091","63.9 %","91.5","21.7 %","84.3","","","9.4 %","72.6","5.0 %","82.3","","","","","2.4 %","8261"
"Josh Beckett","Red Sox","30","127.2","826","1346","2172","55.2 %","93.5","","","15.3 %","90.6","18.2 %","76.1","11.3 %","87.7","","","","","1.5 %","510"
"Jesse Litsch","Blue Jays","25","46.2","315","457","772","51.8 %","89.7","5.6 %","81.8","18.9 %","86.7","7.2 %","76.2","16.5 %","81.3","","","","","1.0 %","3688"
"Rafael Rodriguez","- - -","25","4.2","36","60","96","59.4 %","91.0","21.9 %","85.0","","","","","18.8 %","87.6","","","","","","6417"
"Glen Perkins","Twins","27","21.2","115","229","344","70.2 %","92.0","25.0 %","82.7","","","","","4.8 %","83.8","","","","","2.3 %","8041"
"Marcos Mateo","Cubs","26","21.2","155","224","379","56.5 %","93.8","43.5 %","86.1","","","","","","","","","","","2.4 %","6869"
"Jordan Norberto","Diamondbacks","23","20.0","191","232","423","75.4 %","93.3","","","","","20.1 %","80.1","4.6 %","84.5","","","","","1.2 %","8432"
"Chris Tillman","Orioles","22","53.2","387","567","954","61.3 %","90.5","","","8.7 %","85.2","19.2 %","75.7","10.8 %","78.2","","","","","0.4 %","5279"
"Yunesky Maya","Nationals","28","26.0","159","283","442","49.0 %","88.7","21.2 %","81.4","","","14.4 %","69.9","11.9 %","81.5","3.6 %","79.6","","","0.7 %","11420"
"Jesse Chavez","- - -","26","62.2","387","669","1056","59.8 %","94.5","18.6 %","87.6","","","3.3 %","76.9","18.2 %","86.1","","","","","3.4 %","5448"
"Trevor Hoffman","Brewers","42","47.1","275","478","753","58.0 %","84.9","15.4 %","79.6","","","5.0 %","72.4","21.6 %","73.1","","","","","1.6 %","1035"
"Chris Sampson","Astros","32","30.1","164","317","481","48.2 %","88.2","34.9 %","84.1","","","10.4 %","79.0","6.4 %","82.1","","","","","","2651"
"Scott Kazmir","Angels","26","150.0","1099","1638","2737","69.9 %","90.5","14.1 %","80.9","","","","","15.9 %","79.4","","","","","1.2 %","4897"
"Nate Robertson","- - -","32","101.1","640","1045","1685","60.3 %","87.8","21.1 %","81.2","","","3.3 %","74.8","15.3 %","81.8","","","","","2.4 %","1620"
"Mike Minor","Braves","22","40.2","280","489","769","65.6 %","90.9","","","","","12.3 %","78.3","22.1 %","81.7","","","","","0.5 %","10021"
"Kevin Mulvey","Diamondbacks","25","3.0","25","37","62","70.5 %","90.3","18.0 %","81.5","","","6.6 %","76.5","4.9 %","80.7","","","","","1.6 %","6947"
"P.J. Walters","Cardinals","25","30.0","176","305","481","58.3 %","87.3","6.3 %","75.8","7.1 %","84.9","12.3 %","70.2","16.1 %","76.9","","","","","0.4 %","9557"
"Fernando Nieve","Mets","27","42.0","296","461","757","67.9 %","93.1","16.7 %","82.8","","","6.5 %","78.2","9.0 %","83.5","","","","","1.7 %","2173"
"Doug Mathis","Rangers","27","22.1","172","212","384","55.9 %","90.1","21.8 %","87.3","","","13.1 %","79.0","9.2 %","83.9","","","","","0.8 %","3944"
"Jeff Weaver","Dodgers","33","44.1","261","465","726","44.9 %","88.8","35.9 %","79.8","","","12.4 %","74.6","6.8 %","80.7","","","","","3.0 %","503"
"Jeff Stevens","Cubs","26","17.2","152","196","348","70.1 %","91.4","20.1 %","84.2","","","9.8 %","72.6","","","","","","","2.9 %","3367"
"Bryan Bullington","Royals","29","42.2","274","447","721","65.5 %","92.1","28.9 %","82.7","","","0.4 %","76.7","5.2 %","86.7","","","","","3.6 %","5066"
"Daniel McCutchen","Pirates","27","67.2","432","691","1123","56.7 %","90.2","15.9 %","83.7","","","5.7 %","78.3","","","21.8 %","82.1","","","1.0 %","263"
"Boof Bonser","- - -","28","25.0","140","263","403","58.9 %","91.6","16.7 %","86.6","","","21.0 %","79.0","3.5 %","82.4","","","","","0.5 %","2159"
"Esmil Rogers","Rockies","24","72.0","490","783","1273","63.5 %","94.4","16.0 %","85.5","","","16.4 %","80.8","4.1 %","85.8","","","","","2.2 %","6317"
"John Maine","Mets","29","39.2","313","466","779","75.0 %","88.7","12.5 %","82.7","","","0.4 %","78.3","12.1 %","82.9","","","","","2.6 %","4773"
"Robbie Weinhardt","Tigers","24","29.1","169","348","517","82.6 %","90.7","16.0 %","82.0","","","","","1.4 %","84.7","","","","","2.1 %","8479"
"David Huff","Indians","25","79.2","524","867","1391","64.9 %","90.6","9.0 %","82.1","","","5.6 %","77.1","20.6 %","81.6","","","","","1.8 %","4257"
"Greg Smith","Rockies","26","39.0","276","430","706","47.0 %","86.0","16.8 %","81.6","","","9.6 %","72.8","26.6 %","78.1","","","","","2.1 %","3455"
"Justin Thomas","Pirates","26","13.0","84","133","217","51.7 %","90.3","16.3 %","78.9","","","","","","","32.1 %","84.0","","","3.7 %","9910"
"Franklin Morales","Rockies","24","28.2","229","334","563","74.2 %","94.4","0.7 %","86.8","","","15.3 %","74.9","9.9 %","83.5","","","","","1.1 %","5088"
