"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Tim Harikkala","Rockies","32","62.2","406","651","1057","67.9 %","89.8","14.6 %","83.9","0.3 %","86.3","5.5 %","75.3","11.5 %","81.3","0.2 %","82.0","","","5.2 %","1909"
"Mike Gallo","Astros","27","49.1","314","487","801","64.6 %","89.7","19.2 %","81.5","","","13.5 %","76.2","2.7 %","81.1","","","","","16.1 %","1759"
"Eric Milton","Phillies","28","201.0","1229","2208","3437","72.1 %","89.5","2.4 %","79.2","0.1 %","86.0","8.8 %","72.3","16.6 %","78.3","","","","","6.9 %","743"
"Dennys Reyes","Royals","27","108.0","726","1089","1815","55.7 %","88.8","28.2 %","82.5","0.7 %","85.5","7.5 %","76.7","7.9 %","82.2","","","","","27.2 %","444"
"Danny Patterson","Tigers","33","41.2","231","394","625","60.6 %","87.6","6.7 %","80.5","","","6.5 %","76.3","17.3 %","79.1","8.9 %","78.1","","","26.1 %","485"
"Terry Adams","- - -","31","70.0","471","732","1203","66.9 %","89.4","25.7 %","83.0","1.6 %","88.1","2.6 %","80.7","3.4 %","82.8","","","","","8.2 %","946"
"Kenny Rogers","Rangers","39","211.2","1364","2142","3506","51.2 %","86.2","5.5 %","80.1","2.3 %","81.9","12.2 %","73.6","28.9 %","80.3","","","","","14.2 %","1277"
"Tommy Phelps","Marlins","30","34.0","206","337","543","56.1 %","86.9","13.4 %","82.2","","","12.2 %","73.8","18.4 %","81.1","","","","","9.0 %","1665"
"Roberto Hernandez","Phillies","39","56.2","377","618","995","72.3 %","94.5","14.6 %","88.4","","","","","1.1 %","87.6","12.0 %","87.8","","","2.1 %","605"
"Dewon Brazelton","Devil Rays","24","120.2","790","1241","2031","61.2 %","90.0","4.2 %","81.2","0.1 %","80.0","9.0 %","77.8","25.6 %","80.8","","","","","7.1 %","1195"
"Scott Sullivan","Royals","33","60.1","371","634","1005","63.8 %","86.5","28.2 %","76.1","","","1.1 %","72.7","6.9 %","76.7","","","","","15.0 %","357"
"Eddy Rodriguez","Orioles","22","43.1","345","462","807","74.2 %","90.2","17.5 %","83.4","","","0.1 %","84.0","8.1 %","83.5","","","","","6.7 %","2193"
"Buddy Groom","Orioles","38","52.2","308","511","819","60.6 %","88.9","24.4 %","82.3","","","","","15.1 %","81.3","","","","","5.7 %","143"
"Jeff Bennett","Brewers","24","71.1","419","727","1146","73.6 %","91.9","20.0 %","84.8","","","3.1 %","85.9","2.8 %","84.8","0.5 %","73.0","","","19.0 %","1903"
"Elizardo Ramirez","Phillies","21","15.0","86","154","240","56.8 %","89.2","8.9 %","79.0","","","25.4 %","75.9","8.9 %","81.8","","","","","","1946"
"Miguel Batista","Blue Jays","33","198.2","1345","1917","3262","54.8 %","92.8","16.7 %","87.8","14.3 %","89.4","5.6 %","77.9","6.4 %","82.9","2.2 %","85.6","","","4.0 %","46"
"Mark Hendrickson","Devil Rays","30","183.1","1116","1760","2876","60.3 %","87.5","4.8 %","82.2","8.1 %","84.8","11.3 %","73.9","15.6 %","81.4","","","","","13.7 %","1574"
"Bob File","Blue Jays","27","33.2","175","340","515","73.5 %","89.2","0.2 %","81.0","","","19.2 %","75.8","7.1 %","79.2","","","","","12.8 %","1301"
"D.J. Carrasco","Royals","27","35.1","247","356","603","69.2 %","90.8","19.4 %","80.0","","","7.1 %","76.2","4.3 %","83.4","","","","","11.3 %","1666"
"Kevin Millwood","Phillies","29","141.0","888","1453","2341","65.2 %","90.4","19.5 %","82.3","","","12.1 %","72.1","3.2 %","81.4","","","","","0.4 %","106"
"Chad Gaudin","Devil Rays","21","42.2","282","456","738","61.8 %","90.2","29.0 %","80.6","","","0.4 %","79.0","8.7 %","82.9","","","","","8.4 %","1783"
"Aaron Harang","Reds","26","161.0","973","1756","2729","65.1 %","90.8","20.4 %","82.3","","","5.1 %","80.2","9.4 %","82.1","","","","","11.2 %","1451"
"Tim Wakefield","Red Sox","37","188.1","1047","1943","2990","9.1 %","75.9","","","","","9.1 %","59.9","0.0 %","","","","81.8 %","67.7","6.8 %","219"
"Tony Armas Jr.","Expos","26","72.0","551","777","1328","62.5 %","89.3","25.3 %","81.7","","","6.8 %","78.4","5.5 %","82.3","","","","","7.8 %","761"
"Matt Hensley","Angels","25","27.2","165","288","453","67.4 %","92.1","1.6 %","84.0","","","20.2 %","75.9","8.4 %","84.8","2.3 %","84.7","","","4.0 %","1924"
"Jeremy Bonderman","Tigers","21","184.0","1096","1813","2909","55.6 %","93.3","27.8 %","82.8","","","2.2 %","80.6","14.3 %","84.4","0.1 %","85.0","","","13.8 %","1667"
"Jon Garland","White Sox","24","217.0","1290","2122","3412","62.6 %","90.1","15.7 %","84.3","1.2 %","85.8","7.1 %","75.9","13.5 %","80.2","","","","","0.7 %","232"
"Jae Seo","Mets","27","117.2","668","1152","1820","54.9 %","87.4","4.0 %","80.0","","","11.2 %","77.0","28.0 %","77.2","2.0 %","81.1","","","4.8 %","895"
"Nate Robertson","Tigers","26","196.2","1131","1945","3076","53.9 %","89.6","26.0 %","82.0","0.3 %","85.4","2.0 %","78.6","17.7 %","80.3","0.0 %","83.0","","","14.6 %","1620"
"Ryan Franklin","Mariners","31","200.1","1173","2035","3208","54.1 %","88.8","18.7 %","82.9","0.0 %","86.0","9.5 %","75.1","17.5 %","79.9","0.2 %","83.0","","","9.9 %","1076"
"Cory Lidle","- - -","32","211.1","1112","2025","3137","55.4 %","88.2","4.9 %","84.5","1.4 %","84.9","17.4 %","72.9","12.2 %","73.9","8.7 %","81.4","","","7.0 %","926"
"Javier Vazquez","Yankees","27","198.0","1134","2072","3206","56.9 %","90.1","4.6 %","79.9","","","15.0 %","73.6","23.6 %","79.6","","","","","4.2 %","801"
"Jeremy Affeldt","Royals","25","76.1","487","811","1298","72.7 %","93.4","2.0 %","83.1","0.2 %","","18.2 %","76.6","6.9 %","84.1","","","","","15.9 %","583"
"Victor Santos","Brewers","27","154.0","1016","1586","2602","56.6 %","89.8","1.5 %","82.0","","","16.0 %","75.9","13.3 %","81.7","12.5 %","84.6","","","13.9 %","446"
"Brad Hennessey","Giants","24","34.1","243","385","628","65.7 %","88.8","21.0 %","83.3","1.5 %","85.0","","","11.9 %","82.6","","","","","1.3 %","3720"
"Chris Capuano","Brewers","25","88.1","573","904","1477","60.0 %","88.2","9.8 %","79.9","0.3 %","84.5","7.3 %","77.8","22.5 %","77.3","","","","","12.3 %","1701"
"Daniel Cabrera","Orioles","23","147.2","1038","1458","2496","73.5 %","92.1","3.0 %","81.8","","","19.6 %","79.2","4.0 %","81.4","","","","","8.4 %","1931"
"Jorge DePaula","Yankees","25","9.0","53","85","138","53.5 %","87.9","18.6 %","77.2","","","9.3 %","74.0","18.6 %","80.0","","","","","68.8 %","1827"
"Gil Meche","Mariners","25","127.2","900","1413","2313","61.7 %","92.0","5.3 %","84.3","","","20.6 %","76.4","12.3 %","82.4","","","","","5.1 %","1089"
"Nate Bump","Marlins","27","73.2","462","746","1208","78.1 %","89.2","","","","","18.5 %","74.2","3.4 %","79.9","","","","","15.7 %","1755"
"Bartolo Colon","Angels","31","208.1","1219","2184","3403","75.8 %","92.6","12.4 %","86.3","1.1 %","88.2","1.9 %","82.3","8.7 %","83.8","","","","","6.1 %","375"
"Mike Jackson","White Sox","39","46.2","309","481","790","50.3 %","88.1","32.2 %","83.2","0.1 %","82.0","0.1 %","78.0","15.2 %","81.5","2.0 %","83.6","","","2.8 %","732"
"Sean Burnett","Pirates","21","71.2","449","681","1130","66.1 %","88.5","9.1 %","81.5","","","8.7 %","72.8","16.1 %","82.2","","","","","14.3 %","1886"
"John Patterson","Expos","26","98.1","665","1149","1814","68.0 %","89.9","21.6 %","83.8","0.2 %","82.0","5.4 %","74.5","4.8 %","84.1","","","","","7.0 %","71"
"Brian Powell","Phillies","30","39.1","235","359","594","66.5 %","85.9","8.7 %","84.0","3.1 %","84.7","9.8 %","74.4","11.9 %","80.5","","","","","3.4 %","490"
"Aaron Fultz","Twins","30","50.0","338","504","842","51.5 %","88.7","28.5 %","80.5","","","2.9 %","76.1","17.1 %","79.7","","","","","13.5 %","1113"
"Aaron Sele","Angels","34","132.0","903","1347","2250","56.8 %","86.7","6.2 %","82.8","1.6 %","84.6","27.9 %","71.7","7.6 %","79.6","","","","","3.8 %","34"
"Phil Norton","Reds","28","65.2","453","617","1070","56.6 %","88.7","10.8 %","80.1","","","24.8 %","77.7","7.8 %","82.2","","","","","16.3 %","1714"
"Allan Simpson","Rockies","26","39.0","298","435","733","77.7 %","90.8","17.9 %","80.3","","","","","4.5 %","81.6","","","","","14.3 %","1864"
"Bret Prinz","Yankees","27","28.1","179","289","468","86.1 %","93.2","12.2 %","86.4","","","0.7 %","73.0","1.1 %","82.7","","","","","1.5 %","1474"
"Josh Hancock","- - -","26","63.2","387","681","1068","62.7 %","89.3","13.9 %","80.4","0.5 %","80.6","9.5 %","77.2","13.5 %","81.1","","","","","2.0 %","1606"
"John Riedling","Reds","28","77.2","540","771","1311","65.7 %","90.5","20.0 %","84.9","","","7.6 %","78.5","6.7 %","82.4","","","","","10.1 %","1515"
"Josh Towers","Blue Jays","27","116.1","525","1135","1660","62.4 %","88.4","18.1 %","82.9","0.2 %","86.3","10.1 %","78.0","9.3 %","81.1","","","","","5.2 %","1489"
"John Grabow","Pirates","25","61.2","398","679","1077","52.5 %","90.8","31.4 %","83.6","","","1.7 %","80.5","14.4 %","83.8","","","","","17.5 %","1848"
"Arthur Rhodes","Athletics","34","38.2","298","445","743","73.4 %","91.6","18.9 %","82.6","","","4.4 %","78.2","3.3 %","83.1","","","","","10.5 %","1097"
"Jason Johnson","Tigers","30","196.2","1118","2032","3150","58.9 %","91.8","3.0 %","82.6","","","26.7 %","79.6","11.4 %","82.2","","","","","20.4 %","147"
"Dave Borkowski","Orioles","27","56.0","354","629","983","65.3 %","90.1","13.5 %","83.8","","","7.9 %","72.8","11.8 %","82.5","1.6 %","85.1","","","3.0 %","2002"
"Scott Downs","Expos","28","63.0","399","648","1047","67.7 %","85.3","9.8 %","77.7","","","12.1 %","73.8","10.5 %","78.4","","","","","9.9 %","773"
"Dennis Tankersley","Padres","25","35.0","261","369","630","56.9 %","89.4","22.4 %","81.0","0.2 %","88.0","0.2 %","78.0","20.3 %","80.9","","","","","10.2 %","1054"
"Pete Munro","Astros","29","99.2","624","1050","1674","69.3 %","86.8","8.1 %","83.7","0.7 %","84.9","4.9 %","73.1","17.1 %","80.8","","","","","27.1 %","1546"
"Jeff Francis","Rockies","23","36.2","252","396","648","64.0 %","87.9","9.5 %","78.0","","","14.1 %","77.6","12.4 %","80.0","","","","","28.9 %","4684"
"Shigetoshi Hasegawa","Mariners","35","68.0","476","640","1116","57.7 %","88.6","23.3 %","80.7","","","0.4 %","79.3","10.2 %","81.3","8.4 %","83.8","","","9.1 %","1082"
"Jimmy Anderson","- - -","28","15.2","104","140","244","82.7 %","86.1","3.5 %","81.3","","","7.1 %","77.1","6.6 %","79.3","","","","","7.4 %","977"
"Terry Mulholland","Twins","41","123.1","657","1221","1878","65.1 %","86.4","13.5 %","79.9","1.5 %","84.0","16.3 %","74.7","3.7 %","80.5","","","","","6.7 %","665"
"Ismael Valdez","- - -","30","170.0","942","1742","2684","59.9 %","87.7","5.2 %","81.2","","","22.2 %","76.4","12.5 %","80.6","0.2 %","","","","8.2 %","1283"
"Curtis Leskanic","- - -","36","43.1","322","472","794","58.6 %","91.7","30.8 %","83.7","","","8.5 %","78.5","2.2 %","84.1","","","","","13.0 %","694"
"Mike Lincoln","Cardinals","29","17.1","103","164","267","64.6 %","91.4","3.9 %","81.1","","","31.5 %","77.4","","","","","","","4.9 %","1457"
"Jamie Moyer","Mariners","41","202.0","1306","2108","3414","48.9 %","81.6","4.6 %","78.5","4.1 %","79.7","9.2 %","72.8","33.2 %","75.3","","","","","6.5 %","1091"
"Joe Valentine","Reds","24","29.1","240","296","536","66.1 %","92.6","19.5 %","84.8","","","","","14.0 %","83.0","0.5 %","86.0","","","17.5 %","1810"
"Justin Lehr","Athletics","26","32.2","204","317","521","67.1 %","92.0","6.9 %","83.7","","","14.7 %","79.8","8.7 %","83.4","2.8 %","83.4","","","15.4 %","2163"
"Matt Herges","Giants","34","65.1","405","710","1115","72.3 %","90.0","2.3 %","82.3","0.1 %","86.0","9.6 %","74.4","15.8 %","77.9","","","","","12.9 %","780"
"Claudio Vargas","Expos","26","118.1","835","1302","2137","72.2 %","93.3","15.9 %","81.7","","","6.7 %","81.0","4.8 %","84.4","0.5 %","85.8","","","22.5 %","1695"
"Willis Roberts","Pirates","29","12.0","95","105","200","72.5 %","91.5","16.7 %","81.8","","","","","1.5 %","82.5","9.4 %","84.9","","","31.0 %","167"
"Gary Knotts","Tigers","27","135.1","844","1335","2179","61.6 %","90.3","6.5 %","85.0","0.7 %","88.1","20.5 %","75.3","10.7 %","83.4","","","","","10.3 %","1428"
"Jason Simontacchi","Cardinals","30","15.1","90","155","245","54.4 %","89.9","4.4 %","81.7","","","21.1 %","75.6","20.0 %","82.7","","","","","26.5 %","1181"
"John Franco","Mets","43","46.0","376","488","864","59.2 %","86.5","12.8 %","82.1","","","","","25.3 %","81.8","2.7 %","80.7","","","2.0 %","874"
"Rick White","Indians","35","78.1","488","780","1268","63.5 %","92.4","15.2 %","83.5","","","15.0 %","79.7","6.3 %","83.4","","","","","3.4 %","456"
"Sidney Ponson","Orioles","27","215.2","1197","2115","3312","63.7 %","92.1","21.8 %","85.4","1.3 %","87.2","4.0 %","79.4","8.2 %","84.6","0.9 %","86.5","","","3.5 %","161"
"Andy Good","Diamondbacks","24","40.2","246","403","649","58.5 %","86.9","2.9 %","80.6","0.2 %","","8.4 %","69.1","29.7 %","78.7","0.4 %","","","","20.7 %","1690"
"Jeff Nelson","Rangers","37","23.2","182","252","434","48.2 %","88.5","50.0 %","78.9","","","","","1.8 %","79.3","","","","","9.2 %","1092"
"Kyle Lohse","Twins","25","194.0","1286","2044","3330","60.7 %","91.8","16.9 %","84.3","","","9.6 %","76.9","12.9 %","81.9","","","","","6.9 %","739"
"Jimmy Gobble","Royals","22","148.0","861","1423","2284","68.5 %","87.4","1.4 %","85.2","","","18.3 %","74.7","11.8 %","80.2","","","","","15.5 %","1791"
"Kameron Loe","Rangers","22","6.2","40","51","91","71.1 %","87.6","","","","","16.7 %","75.8","12.2 %","81.0","","","","","1.1 %","4422"
"Rosman Garcia","Rangers","25","6.2","58","82","140","69.3 %","92.3","26.4 %","86.0","","","","","4.3 %","85.3","","","","","","1691"
"Rick Ankiel","Cardinals","24","10.0","61","110","171","63.7 %","89.6","","","","","34.5 %","70.2","1.8 %","81.5","","","","","33.9 %","1142"
"Jeremy Fikac","Expos","29","25.0","167","266","433","46.0 %","87.2","22.0 %","81.3","","","7.4 %","78.2","24.6 %","80.5","","","","","21.3 %","1031"
"Toby Borland","Marlins","35","18.1","138","197","335","68.8 %","89.0","23.4 %","77.8","","","4.1 %","75.5","3.8 %","79.7","","","","","3.3 %","511"
"Joe Dawley","Indians","32","8.1","63","83","146","50.0 %","89.3","19.2 %","80.0","","","26.0 %","67.4","4.8 %","81.6","","","","","","1632"
"Darwin Cubillan","Orioles","31","10.0","85","113","198","62.8 %","92.7","21.9 %","85.3","","","0.5 %","79.0","13.3 %","83.3","1.5 %","85.3","","","0.5 %","771"
"Pedro Feliciano","Mets","27","18.1","131","206","337","51.4 %","87.0","12.5 %","80.2","","","30.0 %","76.3","6.1 %","78.1","","","","","7.1 %","1601"
"Scott Proctor","Yankees","27","25.0","186","285","471","78.3 %","94.3","12.2 %","85.2","","","0.5 %","","9.0 %","85.7","","","","","5.9 %","1911"
"Bobby Jones","Red Sox","32","3.1","48","38","86","46.4 %","89.5","45.2 %","84.6","","","","","8.3 %","83.8","","","","","2.3 %","1454"
"Jake Robbins","Indians","28","1.2","12","19","31","80.7 %","91.9","9.7 %","","","","","","9.7 %","","","","","","","2266"
"Derek Lowe","Red Sox","31","182.2","1165","1905","3070","77.4 %","88.4","4.6 %","79.5","0.0 %","84.0","11.1 %","77.9","6.7 %","83.3","0.2 %","87.2","","","3.3 %","199"
"Cliff Lee","Indians","25","179.0","1186","1985","3171","70.3 %","89.4","7.9 %","84.1","5.2 %","86.3","9.2 %","74.1","7.4 %","82.4","","","","","3.1 %","1636"
"Geoff Geary","Phillies","27","44.2","272","481","753","68.9 %","90.0","2.0 %","82.1","","","22.4 %","78.2","6.7 %","84.0","","","","","1.5 %","1813"
"Chan Ho Park","Rangers","31","95.2","587","938","1525","58.0 %","90.8","19.4 %","83.6","","","11.1 %","77.9","11.3 %","82.4","0.1 %","","","","5.4 %","1267"
"Jeff Fassero","- - -","41","112.0","645","1124","1769","52.0 %","87.8","23.5 %","82.8","1.4 %","","9.1 %","76.7","8.5 %","80.0","5.5 %","83.6","","","17.5 %","279"
"Aaron Heilman","Mets","25","28.0","159","285","444","50.7 %","90.3","22.9 %","82.9","","","0.2 %","75.0","21.0 %","81.6","5.2 %","81.5","","","0.5 %","1751"
"Tanyon Sturtze","Yankees","33","77.1","537","775","1312","75.5 %","91.8","7.4 %","84.7","","","1.2 %","78.3","10.9 %","82.4","5.0 %","84.2","","","1.4 %","1230"
"Francis Beltran","- - -","24","49.1","299","530","829","58.7 %","93.2","4.2 %","82.1","","","10.6 %","78.3","21.8 %","82.6","4.7 %","81.9","","","4.5 %","1530"
"Jose Contreras","- - -","32","170.1","1227","1766","2993","54.4 %","92.1","14.5 %","84.2","","","3.8 %","77.5","5.7 %","80.6","21.6 %","79.1","","","4.2 %","1660"
"Ben Howard","Marlins","25","37.2","258","370","628","71.0 %","92.1","22.8 %","83.2","","","4.5 %","80.1","1.7 %","84.8","","","","","7.6 %","1452"
"Brandon Puffer","Padres","28","18.0","132","211","343","61.3 %","89.2","23.8 %","77.0","","","0.4 %","73.0","14.6 %","76.0","","","","","22.7 %","572"
"Jason Jennings","Rockies","25","201.0","1383","1961","3344","60.3 %","89.9","21.5 %","82.1","","","4.3 %","78.6","14.0 %","81.9","","","","","8.8 %","434"
"Jason Davis","Indians","24","114.1","733","1245","1978","69.7 %","93.6","9.1 %","84.3","","","0.4 %","78.9","3.4 %","81.9","17.5 %","85.3","","","16.4 %","1598"
"Stephen Randolph","Diamondbacks","30","81.2","749","881","1630","61.0 %","90.9","16.3 %","84.0","","","0.1 %","81.0","22.6 %","82.3","","","","","18.2 %","1655"
"Cha Seung Baek","Mariners","24","31.0","213","335","548","56.4 %","89.5","13.0 %","84.3","","","13.6 %","73.9","17.0 %","80.5","","","","","4.6 %","8214"
"Brett Myers","Phillies","23","176.0","1008","1819","2827","60.4 %","91.0","0.2 %","83.0","","","26.6 %","78.8","12.8 %","83.1","","","","","4.3 %","962"
"Jorge Sosa","Devil Rays","27","99.1","658","1096","1754","65.8 %","94.6","24.7 %","84.3","","","","","9.4 %","86.0","","","","","9.6 %","1228"
"Jason Boyd","Pirates","31","13.0","94","138","232","36.6 %","90.2","53.8 %","85.4","","","","","9.7 %","84.1","","","","","19.0 %","1020"
"Mike MacDougal","Royals","27","11.1","113","133","246","58.7 %","93.7","18.0 %","82.9","","","19.9 %","79.4","3.4 %","85.5","","","","","16.3 %","612"
"Adam Bernero","Rockies","27","32.1","208","319","527","57.9 %","89.1","12.7 %","82.2","","","3.7 %","76.9","20.8 %","79.9","5.0 %","81.0","","","1.3 %","460"
"Roberto Novoa","Tigers","24","21.0","129","209","338","67.9 %","92.9","23.5 %","83.2","","","3.6 %","80.0","5.0 %","85.1","","","","","10.7 %","2217"
"Scott Schoeneweis","White Sox","30","112.2","755","1162","1917","67.9 %","89.8","18.2 %","82.9","3.7 %","87.2","0.1 %","86.0","10.1 %","82.1","","","","","0.7 %","33"
"R.A. Dickey","Rangers","29","104.1","671","1141","1812","56.0 %","88.7","4.1 %","82.1","","","1.9 %","76.3","22.6 %","76.9","15.4 %","81.3","","","5.7 %","1245"
"Darrell May","Royals","32","186.0","1100","1901","3001","63.2 %","85.0","16.7 %","81.1","","","3.1 %","74.9","17.0 %","77.7","","","","","20.3 %","613"
"Joe Blanton","Athletics","23","8.0","53","75","128","61.7 %","90.6","21.9 %","82.0","0.8 %","77.0","6.3 %","77.1","9.4 %","83.2","","","","","","4849"
"Matt Riley","Orioles","24","64.0","483","681","1164","68.3 %","90.7","0.1 %","80.0","","","25.6 %","77.4","6.0 %","82.0","","","","","0.3 %","164"
"Brian Anderson","Royals","32","166.0","1077","1695","2772","66.5 %","87.3","15.1 %","80.1","","","4.0 %","76.4","14.5 %","79.1","0.0 %","","","","9.7 %","44"
"Brian Fuentes","Rockies","28","44.2","301","504","805","80.7 %","89.2","9.5 %","77.1","","","4.7 %","72.8","5.1 %","71.8","","","","","11.9 %","429"
"Neal Cotts","White Sox","24","65.1","465","732","1197","70.3 %","90.3","10.9 %","82.8","","","12.4 %","77.6","6.4 %","80.9","","","","","5.4 %","1797"
"Masao Kida","- - -","35","14.1","113","154","267","51.3 %","90.6","1.5 %","84.0","","","13.6 %","73.5","16.6 %","82.6","17.0 %","84.7","","","0.8 %","1800"
"Brian Sweeney","Padres","30","14.1","83","139","222","52.3 %","87.5","9.4 %","80.6","1.9 %","83.5","5.1 %","73.4","31.3 %","75.7","","","","","3.6 %","1801"
"Scott Kazmir","Devil Rays","20","33.1","266","383","649","67.6 %","93.7","17.4 %","83.0","","","2.8 %","82.9","12.2 %","83.3","","","","","0.2 %","4897"
"Joaquin Benoit","Rangers","26","103.0","682","1137","1819","60.9 %","91.6","15.5 %","84.6","","","4.3 %","77.6","19.4 %","81.1","","","","","14.6 %","1437"
"Matt Guerrier","Twins","25","19.0","123","208","331","57.5 %","88.0","9.7 %","82.5","","","19.2 %","74.9","10.1 %","80.8","3.6 %","80.5","","","7.0 %","2061"
"Esteban Loaiza","- - -","32","183.0","1170","1938","3108","51.9 %","88.9","17.7 %","84.3","22.8 %","85.7","0.5 %","77.6","7.2 %","79.6","","","","","6.9 %","1310"
"Nelson Figueroa","Pirates","30","28.1","170","255","425","61.3 %","87.2","17.4 %","80.4","","","12.3 %","73.8","9.0 %","80.9","","","","","21.4 %","683"
"Tim Redding","Astros","26","100.2","679","1104","1783","66.3 %","91.1","17.6 %","84.0","","","9.8 %","74.7","6.1 %","83.1","0.1 %","87.5","","","17.6 %","573"
"C.J. Nitkowski","- - -","31","33.0","246","358","604","67.3 %","90.7","15.0 %","83.1","0.3 %","88.0","9.3 %","76.6","8.0 %","81.8","","","","","0.7 %","570"
"Justin Wayne","Marlins","25","32.2","226","353","579","59.1 %","88.3","21.3 %","84.8","0.6 %","85.7","7.2 %","75.2","11.9 %","80.8","","","","","11.4 %","803"
"Randy Williams","Mariners","28","4.2","47","45","92","65.2 %","89.5","16.3 %","83.9","","","7.6 %","71.8","10.9 %","81.1","","","","","","2362"
"Wes Obermueller","Brewers","27","118.0","744","1171","1915","64.8 %","90.0","14.1 %","83.5","","","7.3 %","76.0","13.6 %","81.3","0.2 %","81.0","","","4.2 %","1637"
"Nick Bierbrodt","Rangers","26","17.0","151","160","311","66.6 %","89.7","20.3 %","83.5","","","4.2 %","81.4","9.0 %","82.8","","","","","","1194"
"Shawn Estes","Rockies","31","202.0","1436","1935","3371","68.1 %","88.9","0.9 %","84.2","","","17.1 %","73.2","13.9 %","82.9","","","","","9.0 %","873"
"Shane Nance","Diamondbacks","26","12.1","129","146","275","46.5 %","90.8","34.6 %","82.5","","","","","18.9 %","81.9","","","","","21.1 %","1584"
"Chad Bentz","Expos","24","27.2","224","276","500","69.9 %","88.2","3.4 %","79.6","","","24.2 %","72.6","2.6 %","77.4","","","","","14.8 %","1889"
"Jamie Brown","Red Sox","27","7.2","52","98","150","60.7 %","88.5","15.7 %","82.9","","","1.1 %","81.0","22.5 %","82.8","","","","","40.0 %","371"
"Scott Elarton","- - -","28","158.2","991","1793","2784","67.4 %","88.5","5.0 %","81.6","","","15.4 %","75.4","12.2 %","79.2","","","","","7.9 %","426"
"Franklin Nunez","Devil Rays","27","10.2","91","131","222","64.9 %","96.0","14.4 %","82.0","","","4.8 %","79.2","11.1 %","86.2","4.8 %","83.7","","","6.3 %","2033"
"Todd Wellemeyer","Cubs","25","24.1","221","294","515","75.2 %","93.6","8.2 %","84.4","","","0.2 %","83.0","16.4 %","84.7","","","","","7.6 %","1709"
"Jose Acevedo","Reds","26","157.2","858","1667","2525","61.8 %","90.2","19.7 %","83.0","","","13.2 %","75.6","4.7 %","81.5","0.5 %","75.6","","","2.5 %","307"
"Mike Wood","Royals","24","100.0","615","954","1569","50.0 %","87.5","10.4 %","81.1","","","9.2 %","75.2","20.9 %","81.7","9.5 %","83.1","","","20.0 %","1806"
"Darren Oliver","- - -","33","72.2","405","711","1116","70.1 %","87.3","13.4 %","82.7","5.5 %","86.2","6.8 %","75.4","4.2 %","81.8","","","","","5.7 %","206"
"Aquilino Lopez","Blue Jays","29","21.0","131","194","325","53.7 %","88.7","32.8 %","78.9","","","","","9.7 %","82.2","3.9 %","84.7","","","3.1 %","1671"
"Marc Kroon","Rockies","31","6.0","75","63","138","81.8 %","92.3","9.5 %","86.0","","","","","8.7 %","83.6","","","","","8.7 %","1964"
"Doug Waechter","Devil Rays","23","70.1","491","703","1194","67.6 %","90.4","21.3 %","82.3","","","0.4 %","78.8","10.8 %","82.2","","","","","17.4 %","1814"
"Steve Sparks","Diamondbacks","38","120.2","729","1212","1941","16.8 %","79.1","","","","","1.7 %","73.6","2.6 %","72.2","","","78.9 %","70.6","4.0 %","499"
"Jason Kershner","Blue Jays","27","22.1","156","247","403","56.6 %","87.3","18.4 %","78.9","","","1.8 %","72.3","23.2 %","79.2","","","","","5.7 %","1566"
"Nick Regilio","Rangers","25","19.1","166","216","382","65.5 %","90.2","1.3 %","80.5","","","12.7 %","78.4","20.4 %","80.0","","","","","1.3 %","2226"
"Justin Miller","Blue Jays","26","81.2","597","834","1431","61.0 %","89.6","15.6 %","80.4","0.1 %","81.0","8.2 %","78.1","15.0 %","79.4","0.1 %","78.0","","","0.6 %","1313"
"Matt Kinney","- - -","27","78.2","568","897","1465","74.1 %","91.2","14.3 %","81.1","","","7.0 %","77.1","4.1 %","84.5","0.5 %","85.4","","","8.5 %","737"
"Todd Van Poppel","Reds","32","115.1","680","1217","1897","61.9 %","88.8","21.8 %","82.1","","","8.7 %","76.5","7.7 %","82.3","","","","","14.0 %","1284"
"Josias Manzanillo","Marlins","36","32.1","231","352","583","63.4 %","89.6","26.5 %","81.7","1.0 %","87.0","2.6 %","78.1","6.6 %","82.9","","","","","13.9 %","996"
"Dicky Gonzalez","Devil Rays","25","7.1","35","67","102","64.7 %","90.8","1.0 %","77.0","","","31.4 %","78.7","2.9 %","83.3","","","","","","777"
"Brandon Claussen","Reds","25","66.0","448","811","1259","71.0 %","89.0","6.7 %","79.6","","","10.7 %","76.7","11.6 %","81.9","","","","","17.8 %","814"
"Kirk Bullinger","Astros","34","30.2","182","317","499","68.8 %","84.6","22.2 %","77.5","","","5.0 %","75.3","4.0 %","80.8","","","","","15.0 %","552"
"Valerio de los Santos","Blue Jays","31","11.2","89","113","202","52.6 %","87.2","30.1 %","82.5","","","1.7 %","79.0","15.6 %","81.1","","","","","14.4 %","681"
"Armando Almanza","Braves","31","11.2","102","130","232","61.0 %","90.6","9.9 %","79.9","","","22.0 %","75.7","7.2 %","83.1","","","","","2.2 %","507"
"Seth Greisinger","Twins","28","51.0","319","537","856","59.8 %","87.2","8.7 %","82.8","0.8 %","84.4","10.8 %","74.0","20.0 %","77.1","","","","","21.6 %","467"
