"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Paul Byrd","- - -","37","180.0","814","1718","2532","50.3 %","85.7","22.4 %","79.9","1.4 %","83.4","8.6 %","74.4","17.2 %","78.2","","","","","0.9 %","594"
"Brian Wilson","Giants","26","62.1","458","724","1182","70.9 %","95.8","14.7 %","86.6","13.1 %","88.8","0.8 %","80.0","0.6 %","85.1","","","","","1.3 %","6485"
"Claudio Vargas","Mets","30","37.0","205","358","563","63.0 %","89.3","23.2 %","80.1","","","","","13.9 %","81.4","","","","","0.9 %","1695"
"Philip Humber","Twins","25","11.2","76","108","184","71.6 %","90.1","0.6 %","84.0","","","26.2 %","77.1","1.6 %","81.0","","","","","0.5 %","8586"
"Tyler Yates","Pirates","30","73.1","492","742","1234","76.5 %","94.4","23.4 %","88.8","","","","","0.2 %","86.0","","","","","2.1 %","1527"
"Javier Vazquez","White Sox","31","208.1","1135","2241","3376","53.2 %","91.7","23.1 %","84.7","","","12.8 %","73.9","11.0 %","81.1","","","","","1.0 %","801"
"Sean Green","Mariners","29","79.0","518","843","1361","77.8 %","89.1","","","","","21.3 %","75.8","0.9 %","81.6","","","","","1.8 %","3001"
"Ron Villone","Cardinals","38","50.0","420","551","971","68.0 %","90.1","25.8 %","83.6","","","","","6.2 %","83.3","","","","","2.3 %","1010"
"Jarrod Washburn","Mariners","33","153.2","1026","1610","2636","54.8 %","87.6","11.1 %","77.7","14.3 %","85.6","7.3 %","72.4","12.5 %","80.3","","","","","2.5 %","40"
"Joe Blanton","- - -","27","197.2","1229","2021","3250","56.4 %","89.3","15.1 %","82.1","","","12.4 %","74.5","16.1 %","82.4","","","","","2.9 %","4849"
"Brandon Lyon","Diamondbacks","28","59.1","338","658","996","71.4 %","92.2","1.9 %","89.1","","","25.7 %","75.1","1.0 %","86.0","","","","","0.6 %","1312"
"George Sherrill","Orioles","31","53.1","373","584","957","72.7 %","89.7","22.7 %","76.4","","","","","4.5 %","82.8","","","","","4.5 %","6291"
"Pat Neshek","Twins","27","13.1","72","144","216","45.0 %","89.0","49.8 %","82.6","","","","","5.3 %","67.2","","","","","3.2 %","4682"
"Doug Slaten","Diamondbacks","28","32.1","194","318","512","62.9 %","89.4","33.1 %","80.4","","","","","4.0 %","83.1","","","","","0.8 %","3107"
"Vicente Padilla","Rangers","30","171.0","1081","1819","2900","73.5 %","91.8","13.9 %","81.5","0.9 %","87.6","5.5 %","65.3","","","6.2 %","80.5","","","2.0 %","964"
"Shawn Estes","Padres","35","43.2","320","426","746","73.1 %","88.8","","","","","10.8 %","72.9","16.2 %","82.5","","","","","0.5 %","873"
"Dennis Sarfate","Orioles","27","79.2","633","901","1534","82.1 %","94.3","3.5 %","81.0","","","13.5 %","78.5","","","0.9 %","82.5","","","2.7 %","2174"
"Josh Banks","Padres","25","85.1","514","796","1310","55.3 %","87.3","1.7 %","81.3","12.0 %","85.9","6.9 %","71.1","9.9 %","79.6","10.7 %","75.3","3.6 %","72.2","3.5 %","5570"
"Warner Madrigal","Rangers","24","36.0","232","386","618","61.9 %","93.5","27.0 %","85.4","","","","","","","11.1 %","86.7","","","0.8 %","6419"
"Sean Burnett","Pirates","25","56.2","414","555","969","65.8 %","89.9","28.4 %","80.2","","","","","5.8 %","81.9","","","","","2.3 %","1886"
"Bronson Arroyo","Reds","31","200.0","1290","2146","3436","46.6 %","88.3","19.6 %","74.9","2.9 %","84.6","18.8 %","71.8","12.1 %","79.7","","","","","1.9 %","978"
"Yasuhiko Yabuta","Royals","35","37.2","264","407","671","47.3 %","89.4","6.3 %","82.0","","","","","25.7 %","78.3","20.7 %","80.9","","","1.3 %","3277"
"Aaron Harang","Reds","30","184.1","1049","2006","3055","71.3 %","89.6","23.1 %","81.1","","","2.6 %","74.6","3.0 %","81.1","","","","","1.4 %","1451"
"Cha Seung Baek","- - -","28","141.0","815","1453","2268","45.5 %","91.3","26.2 %","85.8","","","14.2 %","75.6","14.1 %","79.5","","","","","0.8 %","8214"
"Osiris Matos","Giants","23","20.2","121","217","338","63.0 %","90.5","29.0 %","80.8","","","","","8.1 %","81.6","","","","","0.9 %","4100"
"Johnny Cueto","Reds","22","174.0","1124","1912","3036","61.1 %","93.4","32.2 %","85.1","","","","","6.7 %","84.0","","","","","2.0 %","6893"
"Zach Duke","Pirates","25","185.0","1084","1844","2928","61.4 %","88.7","8.7 %","81.4","","","16.3 %","73.7","13.7 %","82.1","","","","","0.9 %","3840"
"Kason Gabbard","Rangers","26","56.0","447","571","1018","54.2 %","86.6","","","","","25.9 %","76.5","19.8 %","80.1","","","","","3.4 %","3418"
"Jailen Peguero","Diamondbacks","27","9.1","54","90","144","64.5 %","92.0","35.5 %","84.5","","","","","","","","","","","0.7 %","2913"
"Vinnie Chulk","Giants","29","31.2","209","330","539","61.9 %","90.5","31.6 %","78.4","","","","","6.4 %","80.4","","","","","2.0 %","1838"
"Justin Verlander","Tigers","25","201.0","1355","2173","3528","63.6 %","93.6","","","","","20.6 %","81.0","15.8 %","83.7","","","","","1.8 %","8700"
"Brian Bass","- - -","26","89.1","518","806","1324","64.2 %","91.2","20.8 %","85.7","","","9.9 %","77.7","5.1 %","83.0","","","","","1.9 %","2219"
"James Parr","Braves","22","22.1","170","275","445","71.7 %","88.3","6.8 %","79.0","","","9.5 %","72.3","12.0 %","78.3","","","","","0.5 %","7734"
"Francis Beltran","Tigers","28","13.0","70","133","203","53.3 %","91.5","18.6 %","80.4","","","","","28.1 %","83.3","","","","","2.0 %","1530"
"Mike Hampton","Braves","35","78.0","459","734","1193","43.7 %","87.7","","","20.7 %","85.3","7.5 %","75.4","28.1 %","82.1","","","","","2.1 %","430"
"Jack Taschner","Giants","30","48.0","367","541","908","57.4 %","90.9","29.9 %","84.4","","","","","12.7 %","83.5","","","","","1.2 %","2766"
"Jon Garland","Angels","28","196.2","1174","2012","3186","63.1 %","90.5","14.7 %","82.5","","","3.9 %","76.0","18.3 %","80.7","","","","","2.3 %","232"
"Bryan Bullington","Indians","27","14.2","71","151","222","65.9 %","90.0","28.1 %","80.2","","","","","6.0 %","85.2","","","","","1.8 %","5066"
"Randor Bierd","Orioles","24","36.2","278","416","694","52.8 %","87.0","25.6 %","80.5","","","","","21.6 %","83.5","","","","","7.2 %","5555"
"Fernando Rodney","Tigers","31","40.1","306","467","773","62.4 %","95.3","2.9 %","87.5","","","","","34.6 %","84.2","","","","","3.2 %","494"
"Jorge De La Rosa","Rockies","27","130.0","903","1353","2256","56.6 %","92.8","16.1 %","84.0","","","9.3 %","73.3","18.0 %","83.5","","","","","1.6 %","2047"
"Tim Redding","Nationals","30","182.0","1202","1936","3138","64.1 %","90.7","18.1 %","84.4","","","11.5 %","77.5","6.4 %","82.9","","","","","1.7 %","573"
"Alan Embree","Athletics","38","61.2","401","657","1058","77.8 %","92.8","22.1 %","80.3","","","","","0.1 %","77.0","","","","","2.5 %","1030"
"Jeff Suppan","Brewers","33","177.2","1119","1708","2827","50.7 %","86.9","24.3 %","82.9","","","9.7 %","72.2","15.4 %","80.2","","","","","5.0 %","633"
"Todd Jones","Tigers","40","41.2","248","443","691","62.6 %","90.2","","","19.3 %","87.6","10.2 %","71.1","7.9 %","80.5","","","","","2.3 %","436"
"Chad Reineke","Padres","26","18.0","138","201","339","65.5 %","89.2","31.5 %","80.3","","","","","3.0 %","77.6","","","","","1.8 %","7641"
"Joaquin Benoit","Rangers","30","45.0","357","492","849","64.6 %","91.7","13.2 %","86.1","0.1 %","90.0","0.2 %","76.0","21.8 %","83.2","","","","","1.8 %","1437"
"Chris Waters","Orioles","27","64.2","425","649","1074","59.4 %","87.7","16.4 %","79.6","","","8.2 %","74.5","16.0 %","80.9","","","","","0.8 %","7015"
"Jeff Francis","Rockies","27","143.2","891","1494","2385","61.0 %","86.8","","","","","13.2 %","70.7","25.8 %","78.8","","","","","1.0 %","4684"
"Wesley Wright","Astros","23","55.2","420","604","1024","70.9 %","91.3","19.4 %","83.7","","","9.7 %","78.1","","","","","","","2.0 %","5960"
"Jonathan Sanchez","Giants","25","158.0","1085","1745","2830","72.7 %","90.8","12.3 %","82.0","","","","","15.0 %","83.8","","","","","1.4 %","7507"
"Oscar Villarreal","Astros","26","37.2","244","368","612","56.5 %","90.0","26.9 %","84.2","","","3.5 %","78.3","13.1 %","83.6","","","","","1.1 %","1654"
"Justin Speier","Angels","34","68.0","441","735","1176","41.1 %","89.7","44.8 %","84.6","","","","","","","14.0 %","80.6","","","2.6 %","451"
"Matt Herges","Rockies","38","64.1","382","659","1041","56.7 %","88.5","","","","","16.4 %","74.3","26.9 %","80.3","","","","","2.3 %","780"
"Sidney Ponson","- - -","31","135.2","845","1319","2164","72.3 %","91.4","11.8 %","82.0","","","6.5 %","76.6","9.5 %","84.1","","","","","1.4 %","161"
"Shawn Chacon","Astros","30","85.2","598","806","1404","70.0 %","88.4","14.4 %","82.2","","","10.8 %","75.1","4.8 %","80.4","","","","","2.6 %","424"
"Geno Espineli","Giants","25","16.0","115","173","288","56.1 %","82.4","10.7 %","75.2","","","","","33.2 %","74.6","","","","","2.8 %","7405"
"Jeff Niemann","Rays","25","16.0","108","171","279","64.4 %","92.3","15.1 %","79.3","","","12.6 %","74.4","","","7.9 %","81.9","","","0.4 %","8591"
"Kevin Millwood","Rangers","33","168.2","929","1781","2710","71.5 %","90.6","16.1 %","85.4","","","8.1 %","72.4","4.3 %","84.3","","","","","1.4 %","106"
"Rafael Betancourt","Indians","33","71.0","410","809","1219","74.1 %","92.0","15.3 %","82.0","","","","","10.7 %","83.7","","","","","2.1 %","177"
"Chris Britton","Yankees","25","23.0","149","249","398","69.3 %","87.3","9.9 %","78.5","","","13.3 %","77.0","7.6 %","76.1","","","","","3.3 %","3600"
"Jason Bergmann","Nationals","26","139.2","830","1449","2279","55.1 %","89.8","17.2 %","85.0","","","21.2 %","76.4","6.5 %","83.3","","","","","3.3 %","4640"
"Julian Tavarez","- - -","35","54.2","421","601","1022","52.6 %","90.7","25.3 %","81.0","","","","","14.5 %","83.6","7.7 %","85.1","","","2.0 %","541"
"Jamey Wright","Rangers","33","84.1","578","875","1453","60.7 %","91.6","","","17.6 %","88.5","18.7 %","78.4","3.0 %","84.8","","","","","1.3 %","715"
"Josh Rupe","Rangers","25","89.1","637","868","1505","67.3 %","91.5","18.3 %","83.4","","","5.7 %","71.1","8.6 %","81.3","","","","","1.3 %","7206"
"Matt Ginter","Indians","30","21.0","115","201","316","69.4 %","89.8","22.3 %","79.7","","","1.3 %","78.0","7.1 %","82.1","","","","","1.6 %","233"
"Charlie Manning","Nationals","29","42.0","324","457","781","49.7 %","87.3","36.2 %","78.0","13.5 %","87.1","","","0.7 %","82.6","","","","","1.9 %","3578"
"Connor Robertson","Diamondbacks","26","7.0","38","78","116","53.6 %","88.6","41.8 %","83.5","","","4.6 %","77.8","","","","","","","5.2 %","7705"
"Joel Pineiro","Cardinals","29","148.2","759","1468","2227","58.6 %","89.6","20.5 %","85.0","","","9.4 %","77.4","11.6 %","83.8","","","","","1.5 %","1094"
"Brad Thompson","Cardinals","26","64.2","354","624","978","65.0 %","88.2","18.1 %","76.9","","","3.8 %","76.1","13.1 %","81.1","","","","","1.5 %","4911"
"Barry Zito","Giants","30","180.0","1278","1928","3206","53.8 %","84.9","9.8 %","77.7","","","16.1 %","70.9","20.4 %","74.1","","","","","1.9 %","944"
"Sean Gallagher","- - -","22","115.1","833","1261","2094","63.1 %","91.9","17.4 %","83.2","","","13.2 %","74.1","6.3 %","81.3","","","","","2.4 %","8261"
"Tom Gordon","Phillies","40","29.2","218","316","534","47.4 %","91.4","36.7 %","86.1","2.8 %","88.7","12.7 %","81.7","0.4 %","82.0","","","","","1.1 %","282"
"Glendon Rusch","- - -","33","83.2","502","913","1415","67.6 %","88.8","11.8 %","81.3","","","10.3 %","74.3","10.4 %","80.4","","","","","2.9 %","707"
"Matt Guerrier","Twins","29","76.1","498","822","1320","55.7 %","91.4","27.0 %","85.9","","","13.5 %","79.6","3.9 %","83.4","","","","","3.3 %","2061"
"Adam Russell","White Sox","25","26.0","172","273","445","71.0 %","94.5","","","","","25.5 %","79.8","3.5 %","83.5","","","","","2.3 %","7334"
"R.A. Dickey","Mariners","33","112.1","742","1172","1914","29.4 %","85.1","","","","","","","3.4 %","74.7","","","67.2 %","73.0","2.5 %","1245"
"Aaron Heilman","Mets","29","76.0","594","891","1485","64.0 %","93.3","12.0 %","83.8","","","","","24.0 %","83.7","","","","","3.0 %","1751"
"Jason Johnson","Dodgers","34","29.1","198","293","491","61.2 %","91.7","22.4 %","83.1","","","13.4 %","77.3","2.9 %","81.2","","","","","0.4 %","147"
"Denny Bautista","- - -","27","60.1","438","661","1099","58.1 %","93.1","33.1 %","86.5","","","8.5 %","81.6","0.4 %","85.7","","","","","1.9 %","1947"
"Brian Falkenborg","- - -","30","22.1","150","238","388","67.7 %","94.3","0.5 %","84.0","0.5 %","89.0","26.9 %","80.3","0.8 %","86.7","3.5 %","87.6","","","3.4 %","1859"
"Brandon Knight","Mets","32","12.0","89","145","234","62.0 %","91.0","20.9 %","82.8","","","13.3 %","76.9","3.9 %","81.3","","","","","","831"
"Daniel Cabrera","Orioles","27","180.0","1244","1776","3020","82.6 %","92.6","15.3 %","81.3","","","","","2.2 %","82.4","","","","","1.3 %","1931"
"Randy Flores","Cardinals","32","25.2","202","291","493","53.9 %","88.8","38.0 %","81.0","","","8.2 %","75.5","","","","","","","3.3 %","1446"
"Phil Dumatrait","Pirates","26","78.2","587","789","1376","65.7 %","90.4","18.1 %","81.8","","","5.5 %","76.8","10.6 %","81.0","","","","","1.4 %","8598"
"Luis Vizcaino","Rockies","33","46.0","296","521","817","45.6 %","91.9","45.5 %","83.3","","","","","","","8.9 %","87.0","","","1.0 %","714"
"Scott Feldman","Rangers","25","151.1","991","1490","2481","63.5 %","90.5","8.9 %","77.5","13.4 %","89.2","8.6 %","74.3","5.7 %","83.0","","","","","1.0 %","6283"
"Jason Davis","Pirates","28","34.0","215","323","538","63.0 %","91.5","11.3 %","80.0","","","","","","","25.7 %","85.3","","","1.3 %","1598"
"Gary Glover","- - -","31","54.1","365","602","967","65.9 %","92.8","23.2 %","86.3","","","4.9 %","77.4","6.0 %","84.7","","","","","3.1 %","234"
"Clay Hensley","Padres","28","39.0","268","354","622","57.2 %","89.5","24.7 %","85.5","","","9.3 %","78.5","8.8 %","80.2","","","","","3.1 %","4593"
"David Riske","Brewers","31","42.1","285","460","745","84.5 %","88.4","1.9 %","78.5","","","0.1 %","72.0","","","13.5 %","78.8","","","0.9 %","402"
"Esteban Loaiza","- - -","36","27.0","132","249","381","57.5 %","84.2","","","31.5 %","79.9","0.3 %","70.0","10.8 %","76.5","","","","","1.3 %","1310"
"David Robertson","Yankees","23","30.1","218","347","565","70.7 %","90.8","","","","","26.2 %","77.8","3.1 %","83.7","","","","","2.5 %","8241"
"Bob Howry","Cubs","34","70.2","410","779","1189","75.1 %","91.2","22.9 %","83.3","","","","","2.1 %","83.0","","","","","1.6 %","237"
"Mark Lowe","Mariners","25","63.2","475","749","1224","64.9 %","94.3","14.7 %","84.9","","","","","20.4 %","85.5","","","","","1.4 %","7416"
"Eddie Bonine","Tigers","27","26.2","135","265","400","56.1 %","87.8","24.2 %","80.0","","","1.3 %","77.6","18.4 %","80.9","","","","","1.0 %","5890"
"Chris Schroder","Nationals","29","5.0","54","57","111","87.2 %","88.5","4.6 %","79.5","","","","","8.3 %","79.1","","","","","1.8 %","3553"
"Darrell Rasner","Yankees","27","113.1","716","1244","1960","52.8 %","88.2","","","28.6 %","85.0","14.3 %","73.3","4.3 %","82.9","","","","","1.0 %","4770"
"Chad Fox","Cubs","37","3.1","32","44","76","32.9 %","92.1","67.1 %","83.4","","","","","","","","","","","1.3 %","684"
"Bobby Parnell","Mets","23","5.0","34","59","93","75.3 %","94.0","21.5 %","86.0","","","","","3.2 %","85.7","","","","","","9926"
"Fernando Cabrera","Orioles","26","28.1","210","316","526","53.4 %","91.7","42.1 %","81.1","","","0.2 %","75.0","0.2 %","84.0","4.1 %","83.2","","","2.1 %","2105"
"Francisco Cruceta","Tigers","26","11.2","88","115","203","53.3 %","93.4","16.2 %","82.1","","","","","","","30.5 %","82.6","","","3.0 %","2104"
"Carlos Muniz","Mets","27","23.1","154","233","387","63.8 %","90.2","31.8 %","82.4","","","","","4.4 %","80.7","","","","","","5878"
"Ian Snell","Pirates","26","164.1","1130","1875","3005","62.2 %","92.2","32.9 %","83.2","","","","","4.9 %","84.2","","","","","1.1 %","2227"
"Eric Gagne","Brewers","32","46.1","301","511","812","58.6 %","92.1","1.6 %","82.1","","","5.5 %","69.7","34.2 %","84.8","","","","","2.1 %","650"
"Roberto Hernandez","Indians","27","120.2","784","1244","2028","80.9 %","92.8","8.8 %","83.2","","","","","10.3 %","85.8","","","","","1.0 %","3273"
"Mark Hendrickson","Marlins","34","133.2","885","1380","2265","69.5 %","87.9","","","0.7 %","85.5","15.1 %","73.1","14.8 %","81.6","","","","","2.1 %","1574"
"Kirk Saarloos","Athletics","29","26.1","145","256","401","53.5 %","85.4","14.0 %","77.7","20.4 %","82.8","","","12.1 %","82.0","","","","","3.2 %","1516"
"Eric Hurley","Rangers","22","24.2","173","268","441","61.9 %","90.1","25.3 %","82.7","","","","","12.8 %","80.6","","","","","0.7 %","8364"
"Matt Harrison","Rangers","22","83.2","535","836","1371","70.6 %","90.2","8.4 %","84.4","","","4.8 %","76.1","16.2 %","80.2","","","","","0.7 %","5551"
"Kyle Kendrick","Phillies","23","155.2","1016","1604","2620","75.1 %","89.7","20.8 %","82.8","","","","","4.1 %","81.1","","","","","1.2 %","6230"
"Luke Hochevar","Royals","24","129.0","793","1284","2077","59.2 %","90.5","21.0 %","82.7","0.5 %","85.4","9.5 %","75.9","9.7 %","82.4","","","","","1.3 %","6943"
"Collin Balester","Nationals","22","80.0","535","812","1347","64.2 %","91.5","","","","","20.9 %","75.1","14.9 %","83.8","","","","","2.8 %","6883"
"David Purcey","Blue Jays","26","65.0","444","666","1110","70.2 %","91.1","16.0 %","84.3","","","8.2 %","74.8","5.7 %","83.4","","","","","0.6 %","8360"
"Tom Glavine","Braves","42","63.1","473","621","1094","53.0 %","82.1","2.1 %","78.1","0.7 %","80.7","1.0 %","67.0","43.2 %","76.1","","","","","2.1 %","90"
"David Aardsma","Red Sox","26","48.2","397","573","970","74.8 %","94.5","13.2 %","83.8","","","","","","","12.0 %","87.2","","","0.9 %","1902"
"Zach Jackson","- - -","25","58.1","341","559","900","61.7 %","88.5","7.0 %","78.7","15.4 %","85.6","4.3 %","73.8","11.6 %","82.3","","","","","0.2 %","8356"
"Anibal Sanchez","Marlins","24","51.2","341","542","883","56.8 %","90.5","18.6 %","81.3","1.1 %","90.0","16.1 %","75.2","7.5 %","83.3","","","","","2.6 %","3284"
"Jeremy Sowers","Indians","25","121.0","737","1286","2023","69.0 %","89.7","17.0 %","80.6","","","","","14.0 %","83.0","","","","","1.0 %","9083"
"Angel Guzman","Cubs","26","9.2","63","97","160","73.6 %","94.3","6.9 %","90.4","","","18.9 %","79.1","0.6 %","85.0","","","","","0.6 %","2145"
"Pedro Martinez","Mets","36","109.0","705","1183","1888","56.1 %","87.7","","","8.9 %","82.7","16.0 %","72.2","19.0 %","76.6","","","","","1.4 %","200"
"Kelvin Jimenez","Cardinals","27","24.0","168","246","414","65.4 %","93.1","23.4 %","85.5","","","","","","","11.2 %","83.3","","","1.0 %","2902"
"Valerio de los Santos","Rockies","35","8.0","85","93","178","53.4 %","90.7","","","15.2 %","87.6","","","31.5 %","84.4","","","","","","681"
"Jaime Garcia","Cardinals","21","16.0","106","158","264","64.5 %","89.4","","","8.8 %","87.8","17.2 %","75.8","9.5 %","83.0","","","","","0.8 %","8137"
"Jack Cassel","Astros","27","30.1","178","298","476","59.9 %","87.8","17.1 %","78.8","","","2.6 %","76.1","20.4 %","77.3","","","","","3.2 %","3052"
"Mike Timlin","Red Sox","42","49.1","289","530","819","62.3 %","91.4","4.3 %","86.1","26.1 %","89.1","","","7.3 %","83.7","","","","","2.6 %","1187"
"Chris Lambert","Tigers","25","20.2","157","254","411","55.6 %","89.7","13.9 %","78.8","","","6.5 %","78.2","24.1 %","80.0","","","","","2.0 %","8047"
"Casey Fossum","Tigers","30","41.1","257","427","684","34.4 %","87.7","46.0 %","82.8","","","19.0 %","73.9","0.6 %","82.3","","","","","2.3 %","188"
"Shairon Martis","Nationals","21","20.2","171","234","405","60.3 %","91.0","10.3 %","81.7","","","9.3 %","76.0","20.1 %","79.9","","","","","4.0 %","6781"
"Pat Misch","Giants","26","52.1","300","515","815","67.6 %","86.2","1.8 %","83.3","","","20.5 %","75.1","10.1 %","80.7","","","","","1.8 %","5909"
"Ray King","Nationals","34","6.1","47","72","119","34.5 %","89.2","65.5 %","81.7","","","","","","","","","","","2.5 %","693"
"Armando Benitez","Blue Jays","35","6.1","32","66","98","49.5 %","93.4","30.9 %","84.4","","","","","5.2 %","84.3","14.4 %","84.6","","","1.0 %","865"
"Jason Isringhausen","Cardinals","35","42.2","281","493","774","43.9 %","91.6","","","32.8 %","88.6","23.3 %","78.8","","","","","","","0.3 %","1158"
"Kenny Rogers","Tigers","43","173.2","1132","1715","2847","55.8 %","85.2","7.7 %","79.1","3.3 %","82.0","9.9 %","73.8","23.3 %","78.6","","","","","1.7 %","1277"
"Luis Ayala","- - -","30","75.2","445","813","1258","62.9 %","91.1","25.5 %","85.0","","","","","11.7 %","84.3","","","","","2.5 %","1650"
"Brian Bannister","Royals","27","182.2","1173","1972","3145","59.6 %","89.0","18.8 %","85.2","","","9.0 %","74.6","12.6 %","84.7","","","","","2.5 %","5718"
"Carl Pavano","Yankees","32","34.1","222","343","565","59.1 %","87.9","19.8 %","79.7","","","","","21.2 %","79.3","","","","","0.5 %","790"
"Adam Eaton","Phillies","30","107.0","707","1094","1801","53.9 %","89.5","11.6 %","80.2","12.3 %","86.9","10.5 %","74.7","11.7 %","82.3","","","","","2.6 %","1029"
"Jo-Jo Reyes","Braves","23","113.0","754","1185","1939","65.7 %","90.7","11.3 %","81.0","","","8.2 %","72.0","14.7 %","81.9","","","","","6.6 %","5559"
"Shawn Hill","Nationals","27","63.1","444","689","1133","73.9 %","89.7","5.5 %","80.5","","","13.8 %","78.0","6.8 %","81.5","","","","","2.4 %","1882"
"Carlos Guevara","Padres","26","12.1","98","130","228","40.1 %","87.2","22.6 %","78.7","","","0.5 %","74.0","36.9 %","77.9","","","","","4.4 %","5692"
"Juan Rincon","- - -","29","55.1","371","610","981","64.8 %","92.0","33.1 %","85.1","","","","","2.2 %","85.7","","","","","0.9 %","752"
"Andrew Miller","Marlins","23","107.1","790","1145","1935","75.1 %","91.5","20.9 %","77.2","","","","","4.1 %","83.6","","","","","2.3 %","6785"
"Kam Mickolio","Orioles","24","7.2","58","87","145","81.9 %","94.1","18.1 %","85.0","","","","","","","","","","","0.7 %","9513"
"Blaine Boyer","Braves","26","72.0","469","795","1264","72.1 %","93.8","1.5 %","84.1","","","19.5 %","76.0","6.9 %","84.1","","","","","1.9 %","2237"
"Chris Resop","Braves","25","18.1","131","199","330","78.6 %","94.0","3.1 %","84.4","","","14.9 %","78.9","3.4 %","82.9","","","","","2.4 %","3799"
"Boof Bonser","Twins","26","118.1","653","1260","1913","57.9 %","91.7","18.3 %","85.9","","","19.4 %","79.7","4.5 %","82.9","","","","","1.6 %","2159"
"Micah Owings","Diamondbacks","25","104.2","633","1119","1752","70.5 %","88.9","20.1 %","82.2","","","","","9.4 %","79.2","","","","","1.3 %","4253"
"Boone Logan","White Sox","23","42.1","275","485","760","45.8 %","91.9","41.5 %","81.2","","","","","12.7 %","83.3","","","","","2.4 %","5525"
"Justin Germano","Padres","25","43.2","265","430","695","63.8 %","84.5","0.6 %","74.0","","","18.5 %","67.1","17.1 %","75.3","","","","","1.7 %","1938"
"Joel Peralta","Royals","32","52.2","285","553","838","49.1 %","90.8","18.7 %","85.3","","","12.9 %","79.1","","","19.3 %","81.3","","","0.6 %","2332"
"Edgar Gonzalez","Diamondbacks","25","48.0","311","538","849","66.8 %","89.8","22.2 %","82.1","","","6.2 %","74.8","4.8 %","79.3","","","","","1.5 %","1727"
"Yhency Brazoban","Dodgers","27","3.0","35","37","72","73.6 %","93.2","26.4 %","87.5","","","","","","","","","","","","2150"
"Wes Littleton","Rangers","25","18.0","118","191","309","67.4 %","87.2","17.8 %","74.0","","","2.0 %","73.8","12.8 %","76.5","","","","","1.6 %","6236"
"C.J. Wilson","Rangers","27","46.1","337","538","875","79.7 %","93.1","14.6 %","81.6","0.1 %","84.0","","","5.6 %","84.0","","","","","1.5 %","3580"
"Brian Burres","Orioles","27","129.2","844","1329","2173","59.5 %","87.9","18.5 %","81.7","","","13.0 %","71.3","9.0 %","78.5","","","","","1.5 %","3425"
"Clayton Richard","White Sox","24","47.2","282","493","775","66.7 %","89.9","12.2 %","79.9","","","","","21.1 %","81.0","","","","","1.8 %","3551"
"Brandon Backe","Astros","30","166.2","1023","1766","2789","48.3 %","89.5","21.3 %","81.8","9.3 %","87.0","12.9 %","73.6","8.2 %","80.6","","","","","0.9 %","1529"
"Livan Hernandez","- - -","33","180.0","1055","1746","2801","72.4 %","83.7","16.6 %","77.6","","","6.7 %","65.2","4.4 %","74.7","","","","","2.8 %","1116"
"Scott Proctor","Dodgers","31","38.2","311","427","738","64.3 %","92.8","22.2 %","83.3","","","11.0 %","74.9","2.6 %","86.3","","","","","1.0 %","1911"
"Kevin Correia","Giants","27","110.0","722","1169","1891","60.0 %","89.1","27.4 %","83.3","","","3.5 %","73.5","9.2 %","82.7","","","","","1.6 %","1767"
"Franquelis Osoria","Pirates","26","60.2","331","622","953","67.1 %","88.6","17.9 %","77.9","","","","","12.8 %","82.6","2.3 %","82.9","","","1.2 %","2860"
"Burke Badenhop","Marlins","25","47.1","319","489","808","71.1 %","89.0","14.6 %","79.0","","","","","14.3 %","81.4","","","","","2.1 %","9736"
"Les Walrond","Phillies","31","10.1","77","99","176","43.0 %","91.1","17.1 %","80.0","13.9 %","79.2","24.7 %","76.6","1.3 %","83.5","","","","","10.2 %","1735"
"Scott Dohmann","Rays","30","14.2","109","151","260","68.1 %","91.9","23.6 %","83.3","","","","","3.5 %","86.0","4.7 %","87.4","","","1.9 %","1936"
"Charlie Morton","Braves","24","74.2","546","810","1356","65.2 %","90.7","8.2 %","83.1","","","10.7 %","75.0","16.0 %","80.2","","","","","1.5 %","4676"
"Jake Woods","Mariners","26","19.0","146","212","358","74.1 %","88.5","","","","","20.3 %","77.4","5.6 %","81.1","","","","","5.0 %","2196"
"Matt Chico","Nationals","25","48.0","326","509","835","54.3 %","87.6","23.4 %","80.5","","","6.8 %","74.8","15.5 %","80.9","","","","","1.2 %","6068"
"Kip Wells","- - -","31","37.2","318","381","699","69.7 %","92.0","12.8 %","84.4","","","10.3 %","78.5","7.1 %","85.5","","","","","1.1 %","1012"
"Craig Hansen","- - -","24","46.1","379","490","869","64.2 %","94.8","35.0 %","86.0","","","","","0.8 %","86.9","","","","","3.0 %","4798"
"Alfredo Simon","Orioles","27","13.0","76","129","205","63.4 %","93.5","","","","","16.6 %","75.1","","","20.0 %","81.8","","","","2155"
"Miguel Batista","Mariners","37","115.0","898","1210","2108","49.3 %","91.4","","","39.6 %","86.1","4.1 %","74.9","1.2 %","78.3","5.9 %","81.3","","","1.9 %","46"
"Brad Penny","Dodgers","30","94.2","642","1048","1690","69.5 %","92.4","","","","","16.0 %","76.2","","","14.5 %","85.5","","","0.7 %","535"
