"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Homer Bailey","Reds","23","113.1","758","1256","2014","72.9 %","94.4","10.6 %","86.4","","","9.0 %","76.7","0.3 %","85.8","7.3 %","88.1","","","5.6 %","8362"
"Bud Norris","Astros","24","55.2","359","595","954","56.2 %","94.0","36.7 %","87.7","","","","","7.1 %","86.9","","","","","1.4 %","9492"
"Charlie Morton","Pirates","25","97.0","643","956","1599","64.3 %","91.3","3.5 %","81.0","0.1 %","87.0","16.5 %","78.5","15.6 %","81.3","","","","","0.7 %","4676"
"Brandon League","Blue Jays","26","74.2","417","697","1114","65.4 %","95.4","2.1 %","87.8","","","","","32.0 %","85.5","0.5 %","84.6","","","1.4 %","3731"
"Kyle Farnsworth","Royals","33","37.1","241","429","670","50.5 %","96.0","20.6 %","85.1","27.6 %","89.5","","","1.2 %","90.4","","","","","1.6 %","278"
"Tim Wakefield","Red Sox","42","129.2","734","1286","2020","10.4 %","72.4","","","","","4.7 %","59.3","","","","","84.9 %","65.2","1.3 %","219"
"Doug Brocail","Astros","42","17.2","139","192","331","60.7 %","89.4","0.9 %","85.0","20.3 %","85.9","14.4 %","76.0","3.7 %","79.9","","","","","1.5 %","551"
"Randy Williams","White Sox","33","17.2","140","181","321","47.2 %","92.0","5.6 %","85.8","36.3 %","86.9","4.6 %","75.5","6.3 %","80.5","","","","","5.6 %","2362"
"Joe Saunders","Angels","28","186.0","1181","1828","3009","63.1 %","90.5","3.5 %","81.4","","","15.4 %","76.3","18.0 %","82.5","","","","","1.0 %","4366"
"Sergio Escalona","Phillies","24","13.2","84","131","215","67.0 %","90.0","5.2 %","85.7","","","17.9 %","78.5","9.9 %","80.4","","","","","1.4 %","7122"
"Dale Thayer","Rays","28","13.2","80","150","230","75.0 %","92.5","21.9 %","81.8","","","","","3.1 %","83.9","","","","","0.9 %","5032"
"Jensen Lewis","Indians","25","66.1","456","675","1131","68.4 %","89.2","6.4 %","82.5","","","0.4 %","74.8","24.9 %","80.3","","","","","4.7 %","3384"
"R.A. Dickey","Twins","34","64.1","432","684","1116","26.0 %","84.6","0.2 %","77.0","","","2.3 %","75.1","7.1 %","76.2","","","64.4 %","74.9","1.9 %","1245"
"Mat Latos","Padres","21","50.2","326","543","869","66.5 %","94.2","4.1 %","87.6","","","17.6 %","81.3","11.8 %","82.8","","","","","2.1 %","3815"
"Brandon McCarthy","Rangers","25","97.1","578","1007","1585","64.9 %","88.8","12.7 %","79.7","","","11.4 %","77.1","11.0 %","77.5","","","","","1.2 %","4662"
"Jordan Zimmermann","Nationals","23","91.1","516","1059","1575","66.0 %","93.2","16.1 %","85.5","","","11.2 %","78.8","6.7 %","86.4","","","","","1.2 %","4505"
"Brian Matusz","Orioles","22","44.2","272","473","745","59.8 %","91.5","11.6 %","81.6","","","10.2 %","76.3","18.3 %","82.4","","","","","0.4 %","2646"
"Trevor Cahill","Athletics","21","178.2","1231","1775","3006","69.5 %","89.8","8.4 %","83.6","","","2.7 %","79.1","19.4 %","80.3","","","","","1.0 %","6249"
"Chad Gaudin","- - -","26","147.1","973","1595","2568","60.3 %","90.2","31.9 %","79.8","","","","","7.9 %","85.2","","","","","1.3 %","1783"
"Mike Hinckley","Nationals","26","9.2","91","93","184","59.7 %","89.6","","","","","37.0 %","73.3","3.3 %","80.2","","","","","1.6 %","3769"
"Jesse Carlson","Blue Jays","28","67.2","391","743","1134","51.7 %","88.7","46.5 %","81.8","","","","","1.9 %","83.1","","","","","1.9 %","4391"
"Scott Linebrink","White Sox","32","56.0","392","668","1060","70.4 %","93.6","9.3 %","80.3","2.0 %","88.3","0.2 %","80.0","12.2 %","83.3","5.9 %","80.6","","","2.4 %","564"
"Derek Lowe","Braves","36","194.2","1217","2002","3219","67.6 %","88.6","26.7 %","81.6","1.5 %","86.5","","","4.2 %","84.2","","","","","1.3 %","199"
"Jesse Crain","Twins","27","51.2","350","551","901","61.7 %","94.7","22.8 %","87.2","","","15.3 %","76.6","0.2 %","79.5","","","","","2.0 %","4817"
"Kevin Gregg","Cubs","31","68.2","503","801","1304","61.5 %","91.9","28.7 %","80.9","1.7 %","87.6","","","0.6 %","84.1","7.6 %","84.2","","","2.8 %","1793"
"Brian Bannister","Royals","28","154.0","956","1566","2522","16.8 %","89.6","","","52.3 %","87.2","11.2 %","74.8","19.7 %","85.4","","","","","1.7 %","5718"
"Kyle Lohse","Cardinals","30","117.2","727","1238","1965","56.8 %","90.1","20.6 %","83.6","","","9.4 %","76.1","13.2 %","82.5","","","","","1.0 %","739"
"Joba Chamberlain","Yankees","23","157.1","1111","1622","2733","64.0 %","92.5","22.2 %","84.6","","","9.2 %","77.7","4.7 %","82.3","","","","","4.0 %","2692"
"Jason Motte","Cardinals","27","56.2","334","608","942","75.3 %","95.8","13.9 %","81.9","7.2 %","90.2","0.8 %","78.0","0.3 %","86.5","2.6 %","84.0","","","1.2 %","5861"
"Leo Rosales","Diamondbacks","28","45.1","249","430","679","52.0 %","89.5","16.6 %","83.0","","","1.2 %","75.1","30.3 %","80.6","","","","","2.2 %","5618"
"Ryan Speier","Rockies","29","5.2","39","55","94","65.6 %","89.3","28.0 %","82.8","","","","","6.5 %","81.4","","","","","1.1 %","3808"
"Joel Hanrahan","- - -","27","64.0","462","734","1196","63.9 %","94.3","34.3 %","84.3","","","","","1.8 %","84.9","","","","","1.1 %","2186"
"Sean West","Marlins","23","103.1","642","1063","1705","67.0 %","90.7","20.1 %","81.1","","","","","12.9 %","83.5","","","","","0.7 %","4393"
"Luis Perdomo","Padres","25","60.0","451","656","1107","54.4 %","93.3","39.9 %","87.8","","","0.1 %","77.0","5.6 %","87.6","","","","","2.3 %","5380"
"Grant Balfour","Rays","31","67.1","456","750","1206","83.3 %","93.3","10.6 %","86.1","","","5.6 %","81.1","0.5 %","85.5","","","","","1.2 %","718"
"Roman Colon","Royals","29","50.1","324","469","793","61.0 %","94.4","31.1 %","81.2","","","","","","","7.9 %","87.1","","","2.8 %","2242"
"Bobby Keppel","Twins","27","54.0","369","542","911","69.3 %","93.2","20.6 %","87.1","","","8.0 %","79.9","2.1 %","85.1","","","","","2.0 %","2229"
"Edwin Moreno","Padres","28","22.1","196","232","428","46.3 %","90.5","18.1 %","83.9","10.4 %","89.4","","","25.3 %","83.6","","","","","3.0 %","7993"
"Jerry Blevins","Athletics","25","22.1","136","235","371","60.6 %","90.7","","","14.3 %","85.1","19.5 %","71.8","5.8 %","83.5","","","","","1.6 %","7841"
"Andrew Miller","Marlins","24","80.0","586","803","1389","72.5 %","90.9","13.6 %","77.7","","","0.1 %","79.0","13.9 %","83.0","","","","","1.4 %","6785"
"Brad Thompson","Cardinals","27","80.0","395","755","1150","60.9 %","87.4","0.2 %","78.5","","","27.5 %","77.0","11.4 %","81.1","","","","","1.0 %","4911"
"Brett Myers","Phillies","28","70.2","442","703","1145","52.0 %","89.3","18.2 %","84.5","","","24.3 %","77.6","5.1 %","83.5","0.4 %","85.8","","","1.0 %","962"
"Ian Snell","- - -","27","145.0","1047","1486","2533","59.5 %","91.8","15.4 %","85.1","","","14.6 %","80.5","10.4 %","84.3","","","","","0.8 %","2227"
"Eric Stults","Dodgers","29","50.0","361","523","884","59.8 %","89.6","","","4.1 %","84.9","10.0 %","75.2","26.1 %","80.7","","","","","1.5 %","8011"
"Kevin Slowey","Twins","25","90.2","446","979","1425","68.9 %","88.9","12.9 %","83.9","","","9.0 %","74.0","9.2 %","82.7","","","","","1.7 %","9918"
"Matt Maloney","Reds","25","40.2","233","417","650","57.1 %","87.1","4.7 %","79.4","2.5 %","85.6","8.5 %","68.8","27.2 %","78.3","","","","","0.9 %","9920"
"Randy Johnson","Giants","45","96.0","533","976","1509","50.4 %","89.9","35.3 %","84.6","","","","","0.1 %","83.0","14.3 %","84.2","","","1.5 %","60"
"Brad Penny","- - -","31","173.1","1096","1856","2952","71.1 %","94.0","3.9 %","85.5","","","17.5 %","78.5","1.0 %","86.4","6.5 %","86.0","","","0.6 %","535"
"Julian Tavarez","Nationals","36","35.0","296","409","705","34.8 %","90.4","51.3 %","81.9","","","","","12.1 %","83.4","1.9 %","83.9","","","1.3 %","541"
"Scott Kazmir","- - -","25","147.1","949","1682","2631","64.1 %","91.1","21.1 %","81.2","","","","","14.8 %","79.4","","","","","0.9 %","4897"
"Brian Bass","Orioles","27","86.1","598","879","1477","70.6 %","91.9","12.1 %","85.1","","","15.8 %","78.2","1.5 %","82.8","","","","","3.4 %","2219"
"Enrique Gonzalez","Red Sox","26","3.2","35","43","78","68.0 %","91.8","15.4 %","85.3","3.9 %","88.3","","","12.8 %","85.6","","","","","","2568"
"Jhoulys Chacin","Rockies","21","11.0","90","121","211","62.6 %","90.9","","","","","15.6 %","81.3","21.8 %","83.7","","","","","","2608"
"Jack Taschner","Phillies","31","29.1","242","332","574","63.8 %","89.6","23.0 %","82.9","","","","","13.3 %","82.3","","","","","1.4 %","2766"
"Jason Vargas","Mariners","26","91.2","579","898","1477","69.0 %","87.5","7.5 %","82.7","","","3.5 %","73.8","20.1 %","79.5","","","","","2.1 %","8044"
"Jose Contreras","- - -","37","131.2","877","1374","2251","53.8 %","92.0","28.3 %","84.8","","","","","2.3 %","82.4","15.6 %","77.6","","","6.0 %","1660"
"Joel Zumaya","Tigers","24","31.0","215","368","583","80.2 %","99.3","","","","","18.4 %","80.9","1.5 %","85.0","","","","","6.5 %","4699"
"Seth McClung","Brewers","28","62.0","467","648","1115","72.2 %","93.2","12.1 %","83.6","","","13.5 %","77.9","2.2 %","82.7","","","","","1.5 %","1657"
"Kevin Jepsen","Angels","24","54.2","339","571","910","62.1 %","96.2","1.5 %","83.7","24.9 %","89.7","11.6 %","83.6","","","","","","","1.5 %","6475"
"Jamie Moyer","Phillies","46","162.0","975","1677","2652","59.0 %","81.4","","","15.7 %","78.4","6.8 %","68.9","18.6 %","74.6","","","","","0.8 %","1091"
"Ross Detwiler","Nationals","23","75.2","488","774","1262","70.4 %","91.0","","","","","14.5 %","76.4","15.1 %","83.2","","","","","1.9 %","2859"
"Jeff Bennett","- - -","29","46.2","339","516","855","80.5 %","92.5","19.1 %","86.5","","","0.4 %","74.7","","","","","","","2.8 %","1903"
"Ervin Santana","Angels","26","139.2","878","1422","2300","58.1 %","92.2","36.3 %","82.3","","","","","5.6 %","84.6","","","","","1.7 %","3200"
"Mike Pelfrey","Mets","25","184.1","1221","1937","3158","78.3 %","92.6","13.7 %","84.8","","","3.9 %","76.1","4.2 %","83.4","","","","","1.1 %","5203"
"Scott Elbert","Dodgers","23","19.2","115","215","330","68.1 %","92.5","31.0 %","86.6","","","","","0.9 %","85.3","","","","","0.3 %","7489"
"Jeremy Guthrie","Orioles","30","200.0","1279","2080","3359","62.2 %","92.4","19.6 %","83.6","","","4.2 %","73.6","14.0 %","84.3","","","","","1.6 %","2072"
"Mike Gosling","Indians","28","25.0","171","265","436","54.8 %","90.8","15.6 %","79.8","","","11.7 %","72.9","18.0 %","82.7","","","","","1.6 %","2204"
"Chris Sampson","Astros","31","55.1","327","562","889","52.1 %","87.8","31.4 %","82.4","","","15.5 %","77.9","1.1 %","83.6","","","","","3.3 %","2651"
"Ricky Nolasco","Marlins","26","185.0","1029","2006","3035","51.5 %","91.5","24.8 %","83.7","","","14.5 %","75.4","","","9.2 %","84.5","","","2.0 %","3830"
"Dennis Sarfate","Orioles","28","23.0","177","263","440","74.1 %","91.8","","","","","23.3 %","77.8","","","2.5 %","81.3","","","0.7 %","2174"
"Gil Meche","Royals","30","129.0","919","1360","2279","53.2 %","92.4","18.6 %","87.0","","","19.2 %","77.1","9.1 %","83.7","","","","","1.1 %","1089"
"Tim Redding","Mets","31","120.0","789","1196","1985","60.4 %","89.4","20.6 %","82.6","","","9.4 %","75.3","9.6 %","81.8","","","","","3.9 %","573"
"Carl Pavano","- - -","33","199.1","1021","2085","3106","57.3 %","90.7","19.6 %","83.2","","","","","23.1 %","81.2","0.1 %","82.7","","","0.8 %","790"
"Jamie Walker","Orioles","37","12.1","72","146","218","33.5 %","84.8","27.4 %","74.2","","","3.3 %","73.0","35.8 %","77.5","","","","","1.4 %","502"
"Craig Stammen","Nationals","25","105.2","595","989","1584","70.6 %","89.0","1.7 %","82.5","","","18.0 %","79.0","9.7 %","81.8","","","","","1.8 %","7274"
"Rich Thompson","Angels","24","19.1","146","224","370","62.6 %","92.3","","","6.3 %","89.3","26.0 %","77.9","5.2 %","85.4","","","","","1.1 %","6422"
"Cristhian Martinez","Marlins","27","26.1","155","248","403","52.3 %","90.5","21.1 %","82.5","","","","","26.6 %","85.2","","","","","1.2 %","5337"
"Pedro Viola","Reds","26","7.0","42","69","111","78.4 %","92.7","14.7 %","79.6","","","","","6.9 %","86.4","","","","","8.1 %","5971"
"Dusty Hughes","Royals","27","14.0","98","142","240","45.8 %","89.6","16.4 %","83.5","","","4.6 %","70.4","33.2 %","80.7","","","","","0.8 %","6164"
"Justin Speier","Angels","35","40.0","266","446","712","40.2 %","90.2","41.5 %","85.2","","","","","","","18.2 %","81.3","","","3.0 %","451"
"Jose Veras","- - -","28","50.1","385","527","912","67.7 %","94.4","","","","","28.8 %","78.4","","","3.5 %","83.7","","","0.7 %","2063"
"Boone Logan","Braves","24","17.1","107","177","284","65.7 %","93.4","30.0 %","80.1","","","0.7 %","80.0","3.6 %","83.4","","","","","2.5 %","5525"
"Chris Volstad","Marlins","22","159.0","1004","1584","2588","64.8 %","91.7","","","","","19.0 %","79.3","16.2 %","83.6","","","","","2.4 %","9901"
"Chris Young","Padres","30","76.0","506","794","1300","71.1 %","85.8","23.8 %","76.8","","","1.1 %","71.1","4.1 %","76.7","","","","","1.6 %","3196"
"Luke French","- - -","23","67.1","433","733","1166","59.7 %","87.7","23.8 %","79.0","","","","","16.5 %","77.1","","","","","0.9 %","7529"
"J.J. Putz","Mets","32","29.1","193","333","526","70.9 %","93.5","12.8 %","85.9","","","0.6 %","78.3","1.2 %","85.7","14.6 %","85.3","","","3.4 %","1795"
"Braden Looper","Brewers","34","194.2","1242","2033","3275","49.5 %","89.4","16.4 %","84.6","","","","","","","34.1 %","82.9","","","2.0 %","526"
"Josh Roenicke","- - -","26","31.0","215","329","544","58.2 %","94.0","8.0 %","79.9","30.0 %","87.6","0.6 %","81.0","3.3 %","84.7","","","","","0.7 %","3241"
"Jonathan Albaladejo","Yankees","26","34.1","244","354","598","77.9 %","91.8","11.9 %","83.8","","","9.4 %","76.0","0.7 %","84.0","","","","","6.0 %","3521"
"Shawn Hill","Padres","28","12.0","74","129","203","70.7 %","88.8","","","","","12.9 %","77.1","16.4 %","80.6","","","","","1.0 %","1882"
"Randy Flores","Rockies","33","12.0","77","145","222","41.9 %","89.0","50.5 %","80.4","","","7.7 %","73.7","","","","","","","","1446"
"Shairon Martis","Nationals","22","85.2","547","813","1360","58.6 %","90.0","16.9 %","82.6","","","4.0 %","76.3","20.6 %","82.1","","","","","2.4 %","6781"
"Jeremy Sowers","Indians","26","123.1","767","1263","2030","71.4 %","88.2","12.2 %","78.0","","","","","16.4 %","80.2","","","","","5.7 %","9083"
"Kyle Davies","Royals","25","123.0","912","1259","2171","52.6 %","91.6","0.1 %","92.0","11.1 %","87.1","14.6 %","76.6","21.6 %","82.8","","","","","1.4 %","3642"
"Denny Bautista","Pirates","28","13.2","99","162","261","78.6 %","93.8","","","","","20.6 %","80.9","0.8 %","87.0","","","","","8.8 %","1947"
"Jeff Suppan","Brewers","34","161.2","1112","1628","2740","51.3 %","87.2","19.7 %","83.7","","","12.4 %","72.7","16.6 %","81.1","","","","","2.1 %","633"
"Bobby Parnell","Mets","24","88.1","656","983","1639","77.7 %","94.5","18.0 %","85.9","","","","","4.4 %","87.8","","","","","0.9 %","9926"
"Mike Hampton","Astros","36","112.0","713","1136","1849","46.4 %","87.3","","","26.5 %","85.7","8.8 %","77.7","18.3 %","81.1","","","","","2.1 %","430"
"Brett Cecil","Blue Jays","22","93.1","613","992","1605","55.6 %","90.7","21.2 %","84.6","","","9.0 %","79.6","14.3 %","82.1","","","","","0.8 %","2660"
"Dan Giese","Athletics","32","22.0","146","230","376","46.5 %","86.4","53.2 %","76.7","","","0.3 %","77.0","","","","","","","1.6 %","2656"
"Vin Mazzaro","Athletics","22","91.1","633","1025","1658","65.8 %","93.1","21.3 %","85.1","","","5.5 %","80.6","7.4 %","85.0","","","","","0.8 %","5231"
"Jason Grilli","- - -","32","45.2","338","553","891","64.0 %","92.2","31.7 %","84.5","","","","","4.3 %","83.9","","","","","1.2 %","521"
"Brian Tallet","Blue Jays","31","160.2","1034","1627","2661","54.5 %","88.9","6.3 %","80.5","12.7 %","86.4","","","26.5 %","82.9","","","","","1.5 %","1646"
"Chris Jakubauskas","Mariners","30","93.0","582","980","1562","73.4 %","90.8","","","","","21.1 %","76.9","5.5 %","80.4","","","","","2.2 %","7831"
"Kip Wells","- - -","32","72.2","494","715","1209","66.9 %","92.3","10.9 %","84.7","","","7.1 %","79.4","15.1 %","86.6","","","","","0.7 %","1012"
"Micah Owings","Reds","26","119.2","824","1263","2087","64.9 %","88.2","16.1 %","80.9","0.4 %","88.4","0.1 %","81.0","18.6 %","78.3","","","","","1.4 %","4253"
"Carlos Villanueva","Brewers","25","96.0","625","1004","1629","39.0 %","88.7","25.8 %","81.5","","","10.5 %","74.3","24.8 %","81.9","","","","","2.0 %","4138"
"Justin Lehr","Reds","31","65.1","403","667","1070","43.1 %","85.6","10.5 %","79.0","13.5 %","84.4","15.8 %","71.3","","","17.0 %","80.2","","","1.2 %","2163"
"Chris Waters","Orioles","28","11.2","83","114","197","52.6 %","86.4","33.2 %","81.2","","","6.1 %","74.2","8.2 %","80.3","","","","","0.5 %","7015"
"Chris Tillman","Orioles","21","65.0","451","712","1163","61.4 %","92.0","","","","","25.0 %","77.7","13.6 %","80.3","","","","","1.3 %","5279"
"Frankie de la Cruz","Padres","25","3.1","36","34","70","82.9 %","94.2","","","","","","","17.1 %","87.2","","","","","","3920"
"Jason Waddell","Cubs","28","1.2","10","21","31","56.7 %","88.4","6.7 %","82.5","","","36.7 %","75.1","","","","","","","3.2 %","3474"
"Daniel Davidson","Angels","28","1.2","21","19","40","76.3 %","83.9","21.1 %","72.9","","","","","2.6 %","75.0","","","","","5.0 %","5869"
"Steven Shell","Nationals","26","5.0","41","56","97","62.9 %","88.2","11.3 %","80.5","","","21.7 %","74.7","2.1 %","82.5","2.1 %","81.0","","","","3681"
"Clay Rapada","Tigers","28","3.1","21","35","56","55.6 %","86.0","44.4 %","77.1","","","","","","","","","","","51.8 %","4831"
"Jeff Karstens","Pirates","26","108.0","644","1080","1724","56.8 %","88.6","15.7 %","77.9","","","14.3 %","70.9","13.2 %","78.5","","","","","3.3 %","5879"
"David Hernandez","Orioles","24","101.1","742","1183","1925","65.1 %","93.0","16.0 %","78.3","","","5.6 %","79.8","13.3 %","84.5","","","","","1.0 %","4259"
"Nate Robertson","Tigers","31","49.2","358","522","880","56.6 %","87.8","27.4 %","81.7","","","0.5 %","73.0","15.5 %","81.3","","","","","3.4 %","1620"
"Livan Hernandez","- - -","34","183.2","1198","1779","2977","65.6 %","84.7","17.8 %","79.8","","","6.9 %","66.7","9.7 %","78.3","","","","","1.5 %","1116"
"Wesley Wright","Astros","24","44.2","320","495","815","56.6 %","91.3","24.8 %","84.3","","","15.2 %","79.5","3.4 %","84.7","","","","","1.7 %","5960"
"Kevin Hart","- - -","26","81.0","596","868","1464","59.4 %","92.1","","","14.4 %","86.2","22.5 %","79.5","3.8 %","86.0","","","","","7.2 %","8079"
"Brian Moehler","Astros","37","154.2","916","1600","2516","57.5 %","87.9","7.6 %","81.7","14.3 %","85.7","7.9 %","77.6","12.6 %","80.4","","","","","3.3 %","480"
"Matt Albers","Orioles","26","67.0","477","720","1197","75.1 %","92.8","","","","","24.3 %","79.2","0.6 %","82.0","","","","","2.2 %","4300"
"Edgar Gonzalez","Athletics","26","65.1","441","717","1158","55.1 %","89.9","12.1 %","79.1","4.0 %","84.7","17.8 %","74.0","11.0 %","77.2","","","","","1.7 %","1727"
"Matt Belisle","Rockies","29","31.0","161","355","516","69.2 %","92.2","18.8 %","85.3","","","8.5 %","74.2","3.6 %","84.9","","","","","1.9 %","1837"
"Scott Richmond","Blue Jays","29","138.2","933","1443","2376","51.9 %","91.4","27.1 %","84.0","","","13.8 %","77.3","7.3 %","83.6","","","","","1.6 %","4307"
"Cory Wade","Dodgers","26","27.2","161","285","446","58.2 %","89.1","","","","","26.9 %","74.3","14.9 %","79.8","","","","","6.7 %","7570"
"Tom Gorzelanny","- - -","26","47.0","294","478","772","64.2 %","91.0","14.8 %","80.7","","","4.7 %","74.8","16.3 %","84.5","","","","","0.4 %","6244"
"Russ Ortiz","Astros","35","85.2","652","938","1590","47.7 %","89.9","3.9 %","84.7","19.2 %","87.5","18.0 %","77.1","11.2 %","83.2","","","","","0.9 %","1124"
"Rafael Rodriguez","Angels","24","30.2","181","277","458","65.9 %","90.7","25.2 %","84.5","","","","","8.9 %","86.4","","","","","1.3 %","6417"
"Garrett Olson","Mariners","25","80.1","517","816","1333","61.2 %","89.5","1.6 %","81.4","","","25.8 %","80.3","11.4 %","81.8","","","","","1.0 %","9889"
"Jason Schmidt","Dodgers","36","17.2","124","185","309","63.2 %","86.3","2.6 %","77.5","","","22.0 %","71.2","12.2 %","83.3","","","","","1.6 %","1131"
"David Huff","Indians","24","128.1","843","1407","2250","63.6 %","90.1","10.9 %","81.2","","","7.0 %","76.2","18.6 %","82.4","","","","","0.8 %","4257"
"Garrett Mock","Nationals","26","91.1","652","973","1625","60.9 %","91.3","12.9 %","82.0","","","10.5 %","76.6","15.8 %","80.3","","","","","1.7 %","7335"
"Luis Ayala","- - -","31","40.0","230","439","669","61.2 %","90.8","29.7 %","83.7","","","","","9.2 %","83.5","","","","","3.7 %","1650"
"Armando Galarraga","Tigers","27","143.2","964","1489","2453","48.9 %","90.3","38.5 %","85.1","","","0.1 %","73.5","12.5 %","84.1","","","","","1.7 %","4222"
"Merkin Valdez","Giants","27","49.1","377","559","936","80.1 %","95.6","13.4 %","84.1","","","0.1 %","76.0","","","6.4 %","86.2","","","1.3 %","7019"
"Craig Hansen","Pirates","25","6.1","45","63","108","50.0 %","90.5","45.4 %","82.4","","","","","4.6 %","85.0","","","","","","4798"
"Jeff Manship","Twins","24","31.2","243","360","603","57.8 %","89.8","14.5 %","82.6","","","14.1 %","80.1","13.6 %","82.0","","","","","3.7 %","6865"
"Rodrigo Lopez","Phillies","33","30.0","179","311","490","62.2 %","88.4","15.4 %","81.4","8.3 %","88.4","","","14.1 %","82.5","","","","","1.8 %","150"
"John Bale","Royals","35","28.1","203","333","536","52.2 %","88.9","","","","","34.3 %","71.8","13.5 %","80.9","","","","","2.1 %","864"
"Juan Cruz","Royals","30","50.1","380","580","960","54.5 %","93.9","24.0 %","81.1","7.6 %","88.8","0.5 %","76.8","13.4 %","83.8","","","","","1.0 %","273"
"Edwar Ramirez","Yankees","28","22.0","183","266","449","53.9 %","87.7","7.9 %","80.1","","","","","38.2 %","77.5","","","","","0.9 %","4830"
"Gio Gonzalez","Athletics","23","98.2","746","1083","1829","61.5 %","91.7","","","","","29.1 %","78.7","9.4 %","84.2","","","","","1.1 %","7448"
"Mike Burns","Brewers","30","51.2","303","550","853","57.6 %","87.7","20.3 %","79.7","","","11.9 %","69.7","","","10.2 %","80.1","","","1.3 %","2932"
"Brent Leach","Dodgers","26","20.1","156","214","370","59.4 %","92.3","7.8 %","78.9","","","11.0 %","78.1","21.7 %","84.7","","","","","6.8 %","4576"
"Daisuke Matsuzaka","Red Sox","28","59.1","420","683","1103","53.8 %","91.1","20.2 %","81.7","16.3 %","88.3","1.7 %","79.4","5.6 %","81.1","2.5 %","82.0","","","0.5 %","7775"
"Bruce Chen","Royals","32","62.1","405","675","1080","50.1 %","86.9","10.3 %","82.9","","","13.1 %","76.1","26.5 %","77.6","","","","","9.6 %","769"
"James Parr","Braves","23","14.0","90","174","264","69.6 %","90.3","1.9 %","81.5","","","13.7 %","77.6","14.8 %","80.8","","","","","0.4 %","7734"
"Francisco Liriano","Twins","25","136.2","911","1407","2318","56.3 %","91.7","26.9 %","86.2","","","","","16.8 %","84.8","","","","","1.0 %","3201"
"Matt Capps","Pirates","25","54.1","306","633","939","68.7 %","93.6","25.0 %","84.7","","","","","6.2 %","87.1","","","","","4.3 %","4788"
"Yusmeiro Petit","Diamondbacks","24","89.2","549","968","1517","54.9 %","87.2","16.7 %","80.6","","","13.7 %","74.8","14.7 %","76.5","","","","","0.7 %","4020"
"Paul Byrd","Red Sox","38","34.0","188","367","555","20.2 %","86.1","26.4 %","80.2","28.9 %","86.0","6.6 %","75.2","18.0 %","79.7","","","","","0.9 %","594"
"Will Ohman","Dodgers","31","12.1","87","114","201","81.0 %","91.0","15.5 %","82.1","","","1.0 %","81.5","2.5 %","83.0","","","","","0.5 %","296"
"Alan Embree","Rockies","39","24.2","146","244","390","64.8 %","92.4","35.2 %","79.7","","","","","","","","","","","2.3 %","1030"
"Virgil Vasquez","Pirates","27","44.2","295","484","779","58.7 %","89.4","15.5 %","85.4","","","18.4 %","73.3","7.4 %","80.3","","","","","4.9 %","6124"
"Casey Janssen","Blue Jays","27","40.0","281","435","716","36.2 %","90.4","13.4 %","83.3","25.2 %","88.2","19.6 %","74.3","5.6 %","81.7","","","","","0.8 %","7355"
"Shane Loux","Angels","29","58.1","389","568","957","67.2 %","90.8","24.0 %","84.8","","","6.4 %","78.0","2.4 %","83.9","","","","","0.6 %","1613"
"Lance Broadway","- - -","25","30.2","209","308","517","52.3 %","88.6","22.9 %","82.6","","","","","24.8 %","77.1","","","","","1.0 %","9885"
"Manny Corpas","Rockies","26","33.2","175","342","517","61.4 %","91.3","38.5 %","83.0","","","","","0.2 %","83.0","","","","","0.4 %","2807"
"Todd Wellemeyer","Cardinals","30","122.1","804","1313","2117","61.9 %","91.5","18.5 %","83.9","2.0 %","88.0","5.2 %","78.1","12.5 %","82.7","","","","","0.9 %","1709"
"Glen Perkins","Twins","26","96.1","510","957","1467","70.6 %","89.7","14.8 %","81.9","","","0.1 %","","14.5 %","81.2","","","","","0.6 %","8041"
"Daniel Schlereth","Diamondbacks","23","18.1","142","190","332","53.4 %","93.1","","","","","43.6 %","79.7","3.1 %","77.4","","","","","1.8 %","8739"
"Matt Lindstrom","Marlins","29","47.1","315","519","834","74.2 %","96.3","20.9 %","82.3","","","","","","","4.9 %","86.3","","","2.0 %","4604"
"Sean O'Sullivan","Angels","21","51.2","367","545","912","61.6 %","89.8","","","","","22.6 %","78.2","15.8 %","76.2","","","","","0.9 %","9137"
"Sean Gallagher","- - -","23","19.2","157","231","388","57.1 %","91.3","21.8 %","86.0","","","12.9 %","73.3","8.1 %","80.4","","","","","4.4 %","8261"
"Horacio Ramirez","Royals","29","22.2","152","217","369","63.3 %","89.3","23.7 %","79.6","2.8 %","87.1","0.9 %","76.7","9.3 %","82.7","","","","","4.1 %","110"
"Tomo Ohka","Indians","33","71.0","367","705","1072","48.1 %","87.7","22.9 %","82.5","17.1 %","86.1","4.2 %","72.8","6.7 %","81.5","1.1 %","79.6","","","2.6 %","788"
"Santiago Casilla","Athletics","28","48.1","335","516","851","65.1 %","94.6","28.9 %","84.9","","","","","6.0 %","86.8","","","","","2.2 %","2873"
"Josh Geer","Padres","26","102.2","585","1049","1634","59.2 %","85.8","20.9 %","79.2","","","","","19.9 %","75.7","","","","","1.4 %","4781"
"Eric Hacker","Pirates","26","3.0","29","37","66","69.2 %","90.5","10.8 %","84.0","","","20.0 %","74.8","","","","","","","1.5 %","8743"
